,Unnamed: 0,Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST,2PT,RET TD,Paddy
62,430,Carson Wentz,PHI,QB,0.0,10/18/2020,Ravens,L 28 - 30,21.0,40.0,213.0,5.3,2.0,0.0,6.0,43.0,84.7,5.0,49.0,9.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.42
63,248,Case Keenum,CLE,QB,0.0,10/18/2020,@Steelers,L 7 - 38,5.0,10.0,46.0,4.6,0.0,0.0,0.0,0.0,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84
64,418,Ced Wilson,DAL,WR,0.0,10/20/2020,Cardinals,L 10 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
65,258,CeeDee Lamb,DAL,WR,0.0,10/20/2020,Cardinals,L 10 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,64.0,9.1,27.0,0.0,1.0,0.0,0.0,0.0,9.9
66,80,Cethan Carter,CIN,TE,0.0,10/18/2020,@Colts,L 27 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,50,Chad Beebe,MIN,WR,0.0,10/18/2020,Falcons,L 23 - 40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,2.3
70,75,Chase Claypool,PIT,WR,0.0,10/18/2020,Browns,W 38 - 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.5,4.0,1.0,4.0,74.0,18.5,36.0,0.0,0.0,0.0,0.0,0.0,16.1
72,114,Chase Edmonds,ARI,RB,0.0,10/20/2020,@Cowboys,W 38 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,4.6,9.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004
73,69,Chris Conley,JAX,WR,0.0,10/18/2020,Lions,L 16 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1
74,149,Chris Godwin,TB,WR,0.0,10/18/2020,Packers,W 38 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,9.6,25.0,0.0,0.0,0.0,0.0,0.0,7.300000000000001
76,292,Chris Manhertz,CAR,TE,0.0,10/18/2020,Bears,L 16 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1
79,393,Chris Thompson,SF,RB,0.0,10/18/2020,Lions,L 16 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0
80,44,Christian Blake,ATL,WR,0.0,10/18/2020,@Vikings,W 40 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
81,244,Christian Kirk,ARI,WR,0.0,10/20/2020,@Cowboys,W 38 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,43.0,80.0,2.0,0.0,0.0,0.0,0.0,21.6
82,112,Clyde Edwards-Helaire,KC,RB,0.0,10/19/2020,@Bills,W 26 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,161.0,6.2,31.0,0.0,4.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,18.900000000000002
83,53,Cole Beasley,BUF,WR,0.0,10/19/2020,Chiefs,L 17 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,11.3,22.0,1.0,0.0,0.0,0.0,0.0,12.5
84,241,Cole Kmet,CHI,TE,0.0,10/18/2020,@Panthers,W 23 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,9.0
88,238,Cooper Kupp,LAR,WR,0.0,10/19/2020,@49ers,L 16 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.7,7.0,0.0,0.0,0.0,0.0,0.0,2.6
89,319,Cordarrelle Patterson,CHI,WR,0.0,10/18/2020,@Panthers,W 23 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.4
93,141,Cyril Grayson,0,WR,0.0,10/18/2020,Packers,W 38 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,342,D'Andre Swift,DET,RB,0.0,10/18/2020,@Jaguars,W 34 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,116.0,8.3,54.0,2.0,3.0,7.0,2.3,3.0,0.0,0.0,0.0,0.0,0.0,25.8
95,221,D'Ernest Johnson,CLE,RB,0.0,10/18/2020,@Steelers,L 7 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1
96,77,D.J. Chark,JAX,WR,0.0,10/18/2020,Lions,L 16 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,45.0,6.4,14.0,0.0,0.0,0.0,0.0,0.0,8.0
97,266,D.J. Moore,CAR,WR,0.0,10/18/2020,Bears,L 16 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,93.0,18.6,38.0,0.0,0.0,0.0,0.0,0.0,11.8
98,205,DaeSean Hamilton,DEN,WR,0.0,10/18/2020,@Patriots,W 18 - 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,377,Dalton Schultz,DAL,TE,0.0,10/20/2020,Cardinals,L 10 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,8.8,13.0,0.0,0.0,0.0,0.0,0.0,5.5
102,202,Damien Harris,NE,RB,0.0,10/18/2020,Broncos,L 12 - 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,3.2,6.0,0.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000007
103,16,Damiere Byrd,NE,WR,0.0,10/18/2020,Broncos,L 12 - 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,12.7,19.0,0.0,1.0,0.0,0.0,0.0,5.300000000000001
108,216,Daniel Jones,NYG,QB,0.0,10/18/2020,Football Team,W 20 - 19,12.0,19.0,112.0,5.9,1.0,1.0,1.0,4.0,74.9,7.0,74.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88
109,5,Danny Amendola,DET,WR,0.0,10/18/2020,@Jaguars,W 34 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,15.5,19.0,0.0,0.0,0.0,0.0,0.0,4.1
112,366,Darius Slayton,NYG,WR,0.0,10/18/2020,Football Team,W 20 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,-3.0,0.0,2.0,41.0,20.5,23.0,1.0,0.0,0.0,0.0,0.0,10.8
113,268,Darnell Mooney,CHI,WR,0.0,10/18/2020,@Panthers,W 23 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,5.1
114,421,Darrel Williams,KC,RB,0.0,10/19/2020,@Bills,W 26 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,4.3,13.0,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.6
115,101,Darrell Daniels,ARI,TE,0.0,10/20/2020,@Cowboys,W 38 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6
116,194,Darrell Henderson,LAR,RB,0.0,10/19/2020,@49ers,L 16 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,88.0,6.3,18.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.200000000000001
117,132,Darren Fells,HOU,TE,0.0,10/18/2020,@Titans,L 36 - 42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,85.0,14.2,35.0,1.0,0.0,0.0,0.0,0.0,17.5
118,371,Darrius Shepherd,GB,WR,0.0,10/18/2020,@Buccaneers,L 10 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.1
119,391,Darwin Thompson,KC,RB,0.0,10/19/2020,@Bills,W 26 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,5.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
121,14,Davante Adams,GB,WR,0.0,10/18/2020,@Buccaneers,L 10 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0,10.2,18.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001
123,222,David Johnson,HOU,RB,0.0,10/18/2020,@Titans,L 36 - 42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,57.0,3.0,11.0,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.399999999999999
124,269,David Montgomery,CHI,RB,0.0,10/18/2020,@Panthers,W 23 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,58.0,3.1,12.0,0.0,4.0,39.0,9.8,13.0,0.0,0.0,0.0,0.0,0.0,11.700000000000001
125,295,David Njoku,CLE,TE,0.0,10/18/2020,@Steelers,L 7 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002
127,200,De'Michael Harris,IND,WR,0.0,10/18/2020,Bengals,W 31 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,9.7,13.0,0.0,0.0,0.0,0.0,0.0,4.4
129,175,DeAndre Hopkins,ARI,WR,0.0,10/20/2020,@Cowboys,W 38 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73.0,36.5,60.0,0.0,0.0,0.0,0.0,0.0,8.3
132,323,DeVante Parker,MIA,WR,0.0,10/18/2020,Jets,W 24 - 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,11.7,18.0,0.0,0.0,0.0,0.0,0.0,5.0
134,382,Deebo Samuel,SF,WR,0.0,10/19/2020,Rams,W 24 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,-6.0,-6.0,0.0,6.0,66.0,11.0,35.0,1.0,0.0,0.0,0.0,0.0,15.0
135,333,Demarcus Robinson,KC,WR,0.0,10/19/2020,@Bills,W 26 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,13.8,22.0,0.0,0.0,0.0,0.0,0.0,9.4
136,201,Demetrius Harris,CHI,TE,0.0,10/18/2020,@Panthers,W 23 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,192,Derrick Henry,TEN,RB,0.0,10/18/2020,Texans,W 42 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,212.0,9.6,94.0,2.0,2.0,52.0,26.0,53.0,0.0,0.0,0.0,0.0,0.0,39.400000000000006
140,433,Deshaun Watson,HOU,QB,0.0,10/18/2020,@Titans,L 36 - 42,28.0,37.0,335.0,9.1,4.0,0.0,2.0,15.0,138.9,4.0,26.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
142,86,Devin Duvernay,BAL,WR,0.0,10/18/2020,@Eagles,W 30 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,10.3,17.0,0.0,0.0,0.0,0.0,0.0,4.6
143,368,Devin Singletary,BUF,RB,0.0,10/19/2020,Chiefs,L 17 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,3.2,10.0,0.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0
144,122,Devonta Freeman,NYG,RB,0.0,10/18/2020,Football Team,W 20 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,61.0,3.4,14.0,0.0,1.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,6.2
