,Unnamed: 0,Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST,2PT,RET TD,Paddy
21,133,Anthony Firkser,TEN,TE,0.0,11/13/2020,Colts,L 17 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
23,272,Anthony Miller,CHI,WR,0.0,11/17/2020,Vikings,L 13 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003
24,30,Antonio Brown,TB,WR,0.0,11/15/2020,@Panthers,W 46 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,-3.0,0.0,7.0,69.0,9.9,25.0,0.0,0.0,0.0,0.0,0.0,10.100000000000001
26,154,Antonio Gibson,WSH,RB,0.0,11/15/2020,@Lions,L 27 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,3.5,12.0,2.0,4.0,20.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,20.5
28,309,Artavis Pierce,CHI,RB,0.0,11/17/2020,Vikings,L 13 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
29,408,Auden Tate,CIN,WR,0.0,11/15/2020,@Steelers,L 10 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004
30,171,Austin Hooper,CLE,TE,0.0,11/15/2020,Texans,W 10 - 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.6
31,293,Austin Mack,NYG,WR,0.0,11/15/2020,Eagles,W 27 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.4
32,442,Austin Walter,SF,RB,0.0,11/15/2020,@Saints,L 13 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,3.5
33,288,Baker Mayfield,CLE,QB,0.0,11/15/2020,Texans,W 10 - 7,12.0,20.0,132.0,6.6,0.0,0.0,1.0,7.0,79.6,3.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
35,328,Ben Roethlisberger,PIT,QB,0.0,11/15/2020,Bengals,W 36 - 10,27.0,46.0,333.0,7.2,4.0,0.0,0.0,0.0,110.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32
36,357,Benny Snell,PIT,RB,0.0,11/15/2020,Bengals,W 36 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002
37,224,Bisi Johnson,MIN,WR,0.0,11/17/2020,@Bears,W 19 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,158,Blaine Gabbert,TB,QB,0.0,11/15/2020,@Panthers,W 46 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,380,Boston Scott,PHI,RB,0.0,11/15/2020,@Giants,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,21.0,56.0,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,13.9
40,63,Brandin Cooks,HOU,WR,0.0,11/15/2020,@Browns,L 7 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,6.5,10.0,0.0,0.0,0.0,0.0,0.0,6.9
41,13,Brandon Aiyuk,SF,WR,0.0,11/15/2020,@Saints,L 13 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,-8.0,-8.0,0.0,7.0,75.0,10.7,22.0,1.0,0.0,0.0,0.0,0.0,16.2
47,115,Bryan Edwards,LV,WR,0.0,11/15/2020,Broncos,W 37 - 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.1
50,52,C.J. Beathard,SF,QB,0.0,11/15/2020,@Saints,L 13 - 27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,305,C.J. Prosise,HOU,RB,0.0,11/15/2020,@Browns,L 7 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.3
54,12,Cam Akers,LAR,RB,0.0,11/15/2020,Seahawks,W 23 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,3.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003
55,295,Cam Newton,NE,QB,0.0,11/16/2020,Ravens,W 23 - 17,13.0,17.0,118.0,6.9,1.0,0.0,1.0,7.0,114.3,11.0,21.0,1.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82
56,373,Cam Sims,WSH,WR,0.0,11/15/2020,@Lions,L 27 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.0,13.5,19.0,0.0,0.0,0.0,0.0,0.0,7.4
57,53,Cameron Batson,TEN,WR,0.0,11/13/2020,Colts,L 17 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.8
58,36,Cameron Brate,TB,TE,0.0,11/15/2020,@Panthers,W 46 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,10.3,19.0,1.0,0.0,0.0,0.0,0.0,10.6
60,432,Carson Wentz,PHI,QB,0.0,11/15/2020,@Giants,L 17 - 27,21.0,37.0,208.0,5.6,0.0,0.0,3.0,18.0,72.8,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.72
63,50,Chad Beebe,MIN,WR,0.0,11/17/2020,@Bears,W 19 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2.6
65,75,Chase Claypool,PIT,WR,0.0,11/15/2020,Bengals,W 36 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,-1.5,0.0,0.0,4.0,56.0,14.0,15.0,2.0,0.0,0.0,0.0,0.0,19.3
67,117,Chase Edmonds,ARI,RB,0.0,11/15/2020,Bills,W 32 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,7.0,25.0,0.0,3.0,21.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,9.200000000000001
69,67,Chris Conley,JAX,WR,0.0,11/15/2020,@Packers,L 20 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,10.8,18.0,0.0,0.0,0.0,0.0,0.0,6.3
70,150,Chris Godwin,TB,WR,0.0,11/15/2020,@Panthers,W 46 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,92.0,15.3,31.0,0.0,0.0,0.0,0.0,0.0,12.200000000000001
75,241,Christian Kirk,ARI,WR,0.0,11/15/2020,Bills,W 32 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,4.7
78,51,Cole Beasley,BUF,WR,0.0,11/15/2020,@Cardinals,L 30 - 32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,109.0,9.9,22.0,1.0,0.0,0.0,0.0,0.0,22.4
79,240,Cole Kmet,CHI,TE,0.0,11/17/2020,Vikings,L 13 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002
80,393,Colin Thompson,CAR,TE,0.0,11/15/2020,Buccaneers,L 23 - 46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,7.2
83,237,Cooper Kupp,LAR,WR,0.0,11/15/2020,Seahawks,W 23 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,7.5
84,317,Cordarrelle Patterson,CHI,WR,0.0,11/17/2020,Vikings,L 13 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,2.5,6.0,0.0,2.0,19.0,9.5,10.0,0.0,0.0,0.0,1.0,1.0,13.9
85,74,Corey Clement,PHI,RB,0.0,11/15/2020,@Giants,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
86,103,Corey Davis,TEN,WR,0.0,11/13/2020,Colts,L 17 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,13.4,20.0,0.0,0.0,0.0,0.0,0.0,9.2
88,386,Curtis Samuel,CAR,WR,0.0,11/15/2020,Buccaneers,L 23 - 46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.3,4.0,0.0,3.0,8.0,2.7,6.0,0.0,0.0,0.0,0.0,0.0,2.7
89,344,D'Andre Swift,DET,RB,0.0,11/15/2020,Football Team,W 30 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,81.0,5.1,17.0,0.0,5.0,68.0,13.6,26.0,1.0,0.0,0.0,0.0,0.0,23.4
91,128,D'Onta Foreman,TEN,RB,0.0,11/13/2020,Colts,L 17 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,2.6,8.0,0.0,1.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,8.8
92,78,D.J. Chark,JAX,WR,0.0,11/15/2020,@Packers,L 20 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005
94,263,D.J. Moore,CAR,WR,0.0,11/15/2020,Buccaneers,L 23 - 46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,24.0,38.0,1.0,0.0,0.0,0.0,0.0,17.6
95,274,DK Metcalf,SEA,WR,0.0,11/15/2020,@Rams,L 16 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003
96,205,DaeSean Hamilton,DEN,WR,0.0,11/15/2020,@Raiders,L 12 - 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,8.3,13.0,1.0,1.0,1.0,0.0,0.0,9.3
97,148,Dallas Goedert,PHI,TE,0.0,11/15/2020,@Giants,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,8.3,12.0,0.0,0.0,0.0,0.0,0.0,5.300000000000001
98,65,Dalvin Cook,MIN,RB,0.0,11/17/2020,@Bears,W 19 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,96.0,3.2,14.0,0.0,4.0,16.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,13.200000000000001
99,203,Damien Harris,NE,RB,0.0,11/16/2020,Ravens,W 23 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,121.0,5.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.100000000000001
101,1,Dan Arnold,ARI,TE,0.0,11/15/2020,Bills,W 32 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,8.5,11.0,0.0,0.0,0.0,0.0,0.0,5.4
104,216,Daniel Jones,NYG,QB,0.0,11/15/2020,Eagles,W 27 - 17,21.0,28.0,244.0,8.7,0.0,0.0,3.0,13.0,100.9,9.0,64.0,7.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.16
105,6,Danny Amendola,DET,WR,0.0,11/15/2020,Football Team,W 30 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.3,8.0,0.0,0.0,0.0,0.0,0.0,2.5
107,303,Dare Ogunbowale,JAX,RB,0.0,11/15/2020,@Packers,L 20 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
108,369,Darius Slayton,NYG,WR,0.0,11/15/2020,Eagles,W 27 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,93.0,18.6,40.0,0.0,0.0,0.0,0.0,0.0,11.8
109,265,Darnell Mooney,CHI,WR,0.0,11/17/2020,Vikings,L 13 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,1.3
111,192,Darrell Henderson,LAR,RB,0.0,11/15/2020,Seahawks,W 23 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,4.0,16.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,9.8
112,135,Darren Fells,HOU,TE,0.0,11/15/2020,@Browns,L 7 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0
113,443,Darren Waller,LV,TE,0.0,11/15/2020,Broncos,W 37 - 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,12.3,24.0,0.0,0.0,0.0,0.0,0.0,5.2
115,17,Davante Adams,GB,WR,0.0,11/15/2020,Jaguars,W 24 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,66.0,8.3,22.0,1.0,1.0,1.0,0.0,0.0,14.600000000000001
118,264,David Moore,SEA,WR,0.0,11/15/2020,@Rams,L 16 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,2.8
120,239,Dawson Knox,BUF,TE,0.0,11/15/2020,@Cardinals,L 30 - 32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,2.6
121,201,De'Michael Harris,IND,WR,0.0,11/13/2020,@Titans,W 34 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,2.6
123,169,DeAndre Hopkins,ARI,WR,0.0,11/15/2020,Bills,W 32 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,127.0,18.1,43.0,1.0,0.0,0.0,0.0,0.0,22.200000000000003
124,439,DeAndre Washington,MIA,RB,0.0,11/15/2020,Chargers,W 29 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
125,322,DeVante Parker,MIA,WR,0.0,11/15/2020,Chargers,W 29 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,15.5,23.0,0.0,0.0,0.0,0.0,0.0,4.1
126,106,DeeJay Dallas,SEA,RB,0.0,11/15/2020,@Rams,L 16 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,5.0,0.0,2.0,23.0,11.5,13.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005
129,200,Deonte Harris,NO,WR,0.0,11/15/2020,49ers,W 27 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,6.0,11.0,0.0,2.0,1.0,0.0,0.0,2.4000000000000004
130,84,Derek Carr,LV,QB,0.0,11/15/2020,Broncos,W 37 - 12,16.0,25.0,154.0,6.2,0.0,0.0,0.0,0.0,81.1,4.0,10.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16
132,191,Derrick Henry,TEN,RB,0.0,11/13/2020,Colts,L 17 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,103.0,5.4,20.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11.4
133,435,Deshaun Watson,HOU,QB,0.0,11/15/2020,@Browns,L 7 - 10,20.0,30.0,163.0,5.4,1.0,0.0,2.0,10.0,91.4,8.0,36.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.12
134,91,Devin Duvernay,BAL,WR,0.0,11/16/2020,@Patriots,L 17 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0
135,371,Devin Singletary,BUF,RB,0.0,11/15/2020,@Cardinals,L 30 - 32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,3.8,13.0,0.0,1.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.5
137,45,Devontae Booker,LV,RB,0.0,11/15/2020,Broncos,W 37 - 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,81.0,5.1,23.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.8
139,251,Dion Lewis,NYG,RB,0.0,11/15/2020,Eagles,W 27 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,2.7
140,226,Diontae Johnson,PIT,WR,0.0,11/15/2020,Bengals,W 36 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,116.0,19.3,46.0,1.0,0.0,0.0,0.0,0.0,20.6
142,323,Donald Parham,LAC,TE,0.0,11/15/2020,@Dolphins,L 21 - 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.8
143,315,Donovan Peoples-Jones,CLE,WR,0.0,11/15/2020,Texans,W 10 - 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,2.6
146,34,Drew Brees,NO,QB,0.0,11/15/2020,49ers,W 27 - 13,8.0,13.0,76.0,5.8,1.0,0.0,0.0,0.0,103.4,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.94
147,248,Drew Lock,DEN,QB,0.0,11/15/2020,@Raiders,L 12 - 37,23.0,47.0,257.0,5.5,1.0,4.0,2.0,10.0,37.3,2.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.979999999999999
148,387,Drew Sample,CIN,TE,0.0,11/15/2020,@Steelers,L 10 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.4
149,227,Duke Johnson,HOU,RB,0.0,11/15/2020,@Browns,L 7 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,54.0,3.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
