,Unnamed: 0,Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST,2PT,RET TD,Paddy
16,384,Allen Robinson,CHI,WR,0.0,09/13/2020,@Lions,W 27 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,5.0,74.0,14.8,22.0,0.0,0.0,0.0,0.0,0.0,9.8
18,281,Alvin Kamara,NO,RB,0.0,09/13/2020,Buccaneers,W 34 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,1.3,6.0,1.0,5.0,51.0,10.2,38.0,1.0,0.0,0.0,0.0,0.0,21.2
19,68,Amari Cooper,DAL,WR,0.0,09/14/2020,@Rams,L 17 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,81.0,8.1,14.0,0.0,0.0,0.0,0.0,0.0,13.1
25,149,Anthony Firkser,TEN,TE,0.0,09/15/2020,@Broncos,W 16 - 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,6.0,0.0,0.0,0.0,0.0,0.0,1.5
27,314,Anthony Miller,CHI,WR,0.0,09/13/2020,@Lions,W 27 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,76.0,19.0,27.0,1.0,0.0,0.0,0.0,0.0,15.600000000000001
28,430,Anthony Sherman,KC,RB,0.0,09/11/2020,Texans,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
30,176,Antonio Gibson,WSH,RB,0.0,09/13/2020,Eagles,W 27 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,4.0,20.0,0.0,2.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.3999999999999995
34,129,Austin Ekeler,LAC,RB,0.0,09/13/2020,@Bengals,W 16 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,84.0,4.4,13.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9.200000000000001
35,200,Austin Hooper,CLE,TE,0.0,09/13/2020,@Ravens,L 6 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,2.5
36,333,Baker Mayfield,CLE,QB,0.0,09/13/2020,@Ravens,L 6 - 38,21.0,39.0,189.0,4.8,1.0,1.0,2.0,21.0,65.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.860000000000001
39,379,Ben Roethlisberger,PIT,QB,0.0,09/14/2020,@Giants,W 26 - 16,21.0,32.0,229.0,7.2,3.0,0.0,2.0,21.0,117.8,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.06
41,413,Benny Snell,PIT,RB,0.0,09/14/2020,@Giants,W 26 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,113.0,5.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.3
42,253,Bisi Johnson,MIN,WR,0.0,09/13/2020,Packers,L 34 - 43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,18.7,29.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005
45,261,Blake Jarwin,DAL,TE,0.0,09/14/2020,@Rams,L 17 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
46,437,Boston Scott,PHI,RB,0.0,09/13/2020,@Football Team,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,3.9,13.0,0.0,2.0,19.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,6.4
47,69,Brandin Cooks,HOU,WR,0.0,09/11/2020,@Chiefs,L 20 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0
52,363,Breshad Perriman,NYJ,WR,0.0,09/13/2020,@Bills,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,5.7,13.0,0.0,0.0,0.0,0.0,0.0,3.2
54,216,Brian Hill,ATL,RB,0.0,09/13/2020,Seahawks,L 25 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,10.0,0.0,2.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
56,133,Bryan Edwards,LV,WR,0.0,09/13/2020,@Panthers,W 34 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.4
62,47,C.J. Board,NYG,WR,0.0,09/14/2020,Steelers,L 16 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.5,10.0,0.0,0.0,0.0,0.0,0.0,2.7
63,470,C.J. Uzomah,CIN,TE,0.0,09/13/2020,Chargers,L 13 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,11.3,19.0,0.0,0.0,0.0,0.0,0.0,6.5
64,389,Calvin Ridley,ATL,WR,0.0,09/13/2020,Seahawks,L 25 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,9.0,130.0,14.4,22.0,2.0,0.0,0.0,0.0,0.0,29.4
65,13,Cam Akers,LAR,RB,0.0,09/14/2020,Cowboys,W 20 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,39.0,2.8,6.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001
66,341,Cam Newton,NE,QB,0.0,09/13/2020,Dolphins,W 21 - 11,15.0,19.0,155.0,8.2,0.0,0.0,2.0,15.0,100.7,15.0,75.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7
68,37,Cameron Brate,TB,TE,0.0,09/13/2020,@Saints,L 23 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,187,Carlos Hyde,SEA,RB,0.0,09/13/2020,@Falcons,W 38 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,3.3,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
70,499,Carson Wentz,PHI,QB,0.0,09/13/2020,@Football Team,L 17 - 27,24.0,42.0,270.0,6.4,2.0,2.0,8.0,62.0,72.5,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0
73,293,CeeDee Lamb,DAL,WR,0.0,09/14/2020,@Rams,L 17 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,11.8,33.0,0.0,0.0,0.0,0.0,0.0,8.4
78,81,Chase Claypool,PIT,WR,0.0,09/14/2020,@Giants,W 26 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,0.0,2.0,39.0,19.5,28.0,0.0,0.0,0.0,0.0,0.0,5.7
80,134,Chase Edmonds,ARI,RB,0.0,09/13/2020,@49ers,W 24 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,4.3,20.0,0.0,3.0,19.0,6.3,10.0,1.0,1.0,0.0,0.0,0.0,12.0
81,88,Chris Carson,SEA,RB,0.0,09/13/2020,@Falcons,W 38 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,3.5,11.0,0.0,6.0,45.0,7.5,19.0,2.0,0.0,0.0,0.0,0.0,21.6
82,73,Chris Conley,JAX,WR,0.0,09/13/2020,Colts,W 27 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1
83,171,Chris Godwin,TB,WR,0.0,09/13/2020,@Saints,L 23 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,79.0,13.2,29.0,0.0,0.0,0.0,0.0,0.0,10.9
84,221,Chris Herndon,NYJ,TE,0.0,09/13/2020,@Bills,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.2,18.0,0.0,1.0,1.0,0.0,0.0,4.7
85,206,Chris Hogan,NYJ,WR,0.0,09/13/2020,@Bills,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
86,336,Chris Manhertz,CAR,TE,0.0,09/13/2020,Raiders,L 30 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9
88,403,Chris Streveler,ARI,QB,0.0,09/13/2020,@49ers,W 24 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
89,455,Chris Thompson,SF,RB,0.0,09/13/2020,Colts,W 27 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6
91,274,Christian Kirk,ARI,WR,0.0,09/13/2020,@49ers,W 24 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
92,332,Christian McCaffrey,CAR,RB,0.0,09/13/2020,Raiders,L 30 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,97.0,4.2,15.0,2.0,3.0,38.0,12.7,16.0,0.0,0.0,0.0,0.0,0.0,27.000000000000004
93,131,Clyde Edwards-Helaire,KC,RB,0.0,09/11/2020,Texans,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,138.0,5.5,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8
95,57,Cole Beasley,BUF,WR,0.0,09/13/2020,Jets,W 27 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,14.5,29.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001
96,272,Cole Kmet,CHI,TE,0.0,09/13/2020,@Lions,W 27 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,252,Collin Johnson,JAX,WR,0.0,09/13/2020,Colts,W 27 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001
100,269,Cooper Kupp,LAR,WR,0.0,09/14/2020,Cowboys,W 20 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0
101,368,Cordarrelle Patterson,CHI,WR,0.0,09/13/2020,@Lions,W 27 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,4.8,13.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,3.6000000000000005
102,80,Corey Clement,PHI,RB,0.0,09/13/2020,@Football Team,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,3.2,7.0,0.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.1000000000000005
103,114,Corey Davis,TEN,WR,0.0,09/15/2020,@Broncos,W 16 - 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,101.0,14.4,23.0,0.0,0.0,0.0,0.0,0.0,13.600000000000001
106,444,Curtis Samuel,CAR,WR,0.0,09/13/2020,Raiders,L 30 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,5.0,38.0,7.6,19.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001
108,398,D'Andre Swift,DET,RB,0.0,09/13/2020,Bears,L 23 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.7,6.0,1.0,3.0,15.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,9.8
109,250,D'Ernest Johnson,CLE,RB,0.0,09/13/2020,@Ravens,L 6 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
110,84,D.J. Chark,JAX,WR,0.0,09/13/2020,Colts,W 27 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,8.3,12.0,1.0,0.0,0.0,0.0,0.0,10.0
112,304,D.J. Moore,CAR,WR,0.0,09/13/2020,Raiders,L 30 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.0,13.5,18.0,0.0,0.0,0.0,0.0,0.0,7.4
113,318,DK Metcalf,SEA,WR,0.0,09/13/2020,@Falcons,W 38 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,95.0,23.8,38.0,1.0,0.0,0.0,0.0,0.0,17.5
114,234,DaeSean Hamilton,DEN,WR,0.0,09/15/2020,Titans,L 14 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,2.3
115,353,Dak Prescott,DAL,QB,0.0,09/14/2020,@Rams,L 17 - 20,25.0,39.0,266.0,6.8,1.0,0.0,3.0,22.0,92.5,3.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64
116,170,Dallas Goedert,PHI,TE,0.0,09/13/2020,@Football Team,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,101.0,12.6,34.0,1.0,0.0,0.0,0.0,0.0,20.1
118,438,Dalton Schultz,DAL,TE,0.0,09/14/2020,@Rams,L 17 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.6
119,71,Dalvin Cook,MIN,RB,0.0,09/13/2020,Packers,L 34 - 43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,4.2,12.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,17.3
120,20,Damiere Byrd,NE,WR,0.0,09/13/2020,Dolphins,W 21 - 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
121,397,Damion Ratley,0,WR,0.0,09/14/2020,@Giants,W 26 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2,Dan Arnold,ARI,TE,0.0,09/13/2020,@49ers,W 24 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,13.0,0.0,1.0,0.0,0.0,0.0,3.1
125,246,Daniel Jones,NYG,QB,0.0,09/14/2020,Steelers,L 16 - 26,26.0,41.0,279.0,6.8,2.0,2.0,3.0,17.0,79.2,4.0,22.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36
126,7,Danny Amendola,DET,WR,0.0,09/13/2020,Bears,L 23 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,81.0,16.2,32.0,0.0,0.0,0.0,0.0,0.0,10.6
127,358,Dante Pettis,NYG,WR,0.0,09/13/2020,@49ers,W 24 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,425,Darius Slayton,NYG,WR,0.0,09/14/2020,Steelers,L 16 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,102.0,17.0,41.0,2.0,0.0,0.0,0.0,0.0,25.200000000000003
130,307,Darnell Mooney,CHI,WR,0.0,09/13/2020,@Lions,W 27 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,12.7,19.0,0.0,0.0,0.0,0.0,0.0,5.300000000000001
131,490,Darrel Williams,KC,RB,0.0,09/11/2020,Texans,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,3.3,7.0,0.0,2.0,7.0,3.5,6.0,0.0,0.0,0.0,0.0,0.0,4.0
133,226,Darrell Henderson,LAR,RB,0.0,09/14/2020,Cowboys,W 20 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
134,151,Darren Fells,HOU,TE,0.0,09/11/2020,@Chiefs,L 20 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
135,507,Darren Waller,LV,TE,0.0,09/13/2020,@Panthers,W 34 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,7.5
138,18,Davante Adams,GB,WR,0.0,09/13/2020,@Vikings,W 43 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,156.0,11.1,40.0,2.0,0.0,0.0,0.0,0.0,34.6
139,251,David Johnson,HOU,RB,0.0,09/11/2020,@Chiefs,L 20 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,77.0,7.0,19.0,1.0,3.0,32.0,10.7,15.0,0.0,0.0,0.0,0.0,0.0,18.4
140,309,David Montgomery,CHI,RB,0.0,09/13/2020,@Lions,W 27 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,64.0,4.9,10.0,0.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,7.9
141,305,David Moore,SEA,WR,0.0,09/13/2020,@Falcons,W 38 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,0.0,3.0,28.0,9.3,18.0,0.0,0.0,0.0,0.0,0.0,5.5
142,340,David Njoku,CLE,TE,0.0,09/13/2020,@Ravens,L 6 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,16.7,28.0,1.0,0.0,0.0,0.0,0.0,12.5
143,271,Dawson Knox,BUF,TE,0.0,09/13/2020,Jets,W 27 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,3.6
144,86,DeAndre Carter,CHI,WR,0.0,09/11/2020,@Chiefs,L 20 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3
145,198,DeAndre Hopkins,ARI,WR,0.0,09/13/2020,@49ers,W 24 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,151.0,10.8,33.0,0.0,0.0,0.0,0.0,0.0,22.1
146,268,DeSean Jackson,PHI,WR,0.0,09/13/2020,@Football Team,L 17 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005
147,372,DeVante Parker,MIA,WR,0.0,09/13/2020,@Patriots,L 11 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,11.8,18.0,0.0,0.0,0.0,0.0,0.0,6.7
150,383,Demarcus Robinson,KC,WR,0.0,09/11/2020,Texans,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,6.7,9.0,0.0,0.0,0.0,0.0,0.0,3.5
151,231,Demetrius Harris,CHI,TE,0.0,09/13/2020,@Lions,W 27 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,230,Deonte Harris,NO,WR,0.0,09/13/2020,Buccaneers,W 34 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,3.1
155,90,Derek Carr,LV,QB,0.0,09/13/2020,@Panthers,W 34 - 30,22.0,30.0,239.0,8.0,1.0,0.0,0.0,0.0,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56
157,224,Derrick Henry,TEN,RB,0.0,09/15/2020,@Broncos,W 16 - 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,116.0,3.7,13.0,0.0,3.0,15.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,14.600000000000001
