,Unnamed: 0,Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST,2PT,RET TD,Paddy
13,257,Alfred Morris,NYG,RB,0.0,11/03/2020,Buccaneers,L 23 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,3.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003
14,334,Allen Robinson,CHI,WR,0.0,11/01/2020,Saints,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,87.0,14.5,28.0,1.0,0.0,0.0,0.0,0.0,17.700000000000003
16,241,Alvin Kamara,NO,RB,0.0,11/01/2020,@Bears,W 26 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,67.0,5.6,20.0,0.0,9.0,96.0,10.7,47.0,0.0,1.0,0.0,0.0,0.0,20.8
17,61,Amari Cooper,DAL,WR,0.0,11/02/2020,@Eagles,L 9 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
21,122,Anthony Firkser,TEN,TE,0.0,11/01/2020,@Bengals,L 20 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,4.6
22,279,Anthony McFarland,PIT,RB,0.0,11/01/2020,@Ravens,W 28 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
23,269,Anthony Miller,CHI,WR,0.0,11/01/2020,Saints,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,73.0,9.1,16.0,0.0,0.0,0.0,0.0,0.0,11.3
26,83,Ashton Dulin,IND,WR,0.0,11/01/2020,@Lions,W 41 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,1.8
27,408,Auden Tate,CIN,WR,0.0,11/01/2020,Titans,W 31 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,65.0,9.3,15.0,0.0,0.0,0.0,0.0,0.0,10.0
28,76,Austin Carr,0,WR,0.0,11/01/2020,@Bears,W 26 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.5
31,284,Baker Mayfield,CLE,QB,0.0,11/01/2020,Raiders,L 6 - 16,12.0,25.0,122.0,4.9,0.0,0.0,0.0,0.0,62.4,6.0,29.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78
32,90,Ben DiNucci,DAL,QB,0.0,11/02/2020,@Eagles,L 9 - 23,21.0,40.0,180.0,4.5,0.0,0.0,4.0,48.0,64.6,5.0,22.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.4
33,330,Ben Roethlisberger,PIT,QB,0.0,11/01/2020,@Ravens,W 28 - 24,21.0,32.0,182.0,5.7,2.0,0.0,2.0,9.0,101.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.280000000000001
38,379,Boston Scott,PHI,RB,0.0,11/02/2020,Cowboys,W 23 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,4.7,19.0,0.0,2.0,9.0,4.5,6.0,0.0,1.0,0.0,0.0,0.0,8.9
39,11,Brandon Aiyuk,SF,WR,0.0,11/01/2020,@Seahawks,L 27 - 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,91.0,11.4,33.0,1.0,0.0,0.0,0.0,0.0,19.1
42,48,Braxton Berrios,NYJ,WR,0.0,11/01/2020,@Chiefs,L 9 - 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,4.3,15.0,0.0,0.0,0.0,0.0,0.0,7.4
45,180,Brian Hill,ATL,RB,0.0,10/30/2020,@Panthers,W 25 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,55.0,5.0,14.0,0.0,2.0,9.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,7.4
49,302,Byron Pringle,KC,WR,0.0,11/01/2020,Jets,W 35 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,7.3,13.0,0.0,0.0,0.0,0.0,0.0,3.7
52,338,Calvin Ridley,ATL,WR,0.0,10/30/2020,@Panthers,W 25 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,5.7
53,10,Cam Akers,LAR,RB,0.0,11/01/2020,@Dolphins,L 17 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,3.9,10.0,0.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,5.9
54,292,Cam Newton,NE,QB,0.0,11/01/2020,@Bills,L 21 - 24,15.0,25.0,174.0,7.0,0.0,0.0,2.0,13.0,81.1,9.0,54.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.36
55,35,Cameron Brate,TB,TE,0.0,11/03/2020,@Giants,W 25 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,17.5,25.0,0.0,0.0,0.0,0.0,0.0,4.5
57,433,Carson Wentz,PHI,QB,0.0,11/02/2020,Cowboys,W 23 - 9,15.0,27.0,123.0,4.6,2.0,2.0,4.0,29.0,61.2,4.0,17.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.620000000000001
59,423,Ced Wilson,DAL,WR,0.0,11/02/2020,@Eagles,L 9 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-11.0,-5.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1
60,251,CeeDee Lamb,DAL,WR,0.0,11/02/2020,@Eagles,L 9 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,19.0,0.0,4.0,27.0,6.8,12.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005
61,72,Cethan Carter,CIN,TE,0.0,11/01/2020,Titans,W 31 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7
62,52,Chad Beebe,MIN,WR,0.0,11/01/2020,@Packers,W 28 - 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.1
63,189,Chad Henne,KC,QB,0.0,11/01/2020,Jets,W 35 - 9,3.0,4.0,17.0,4.3,0.0,0.0,0.0,0.0,82.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.68
65,69,Chase Claypool,PIT,WR,0.0,11/01/2020,@Ravens,W 28 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,8.4,10.0,1.0,1.0,1.0,0.0,0.0,10.7
69,185,Chris Herndon,NYJ,TE,0.0,11/01/2020,@Chiefs,L 9 - 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,-1.2
70,288,Chris Manhertz,CAR,TE,0.0,10/30/2020,Falcons,L 17 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1
72,47,Christian Blake,ATL,WR,0.0,10/30/2020,@Panthers,W 25 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004
73,106,Clyde Edwards-Helaire,KC,RB,0.0,11/01/2020,Jets,W 35 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,3.5,4.0,0.0,3.0,10.0,3.3,8.0,0.0,0.0,0.0,0.0,0.0,4.6
75,53,Cole Beasley,BUF,WR,0.0,11/01/2020,Patriots,W 24 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004
76,233,Cole Kmet,CHI,TE,0.0,11/01/2020,Saints,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7
77,396,Colin Thompson,CAR,TE,0.0,10/30/2020,Falcons,L 17 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,231,Cooper Kupp,LAR,WR,0.0,11/01/2020,@Dolphins,L 17 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,110.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,16.5
80,317,Cordarrelle Patterson,CHI,WR,0.0,11/01/2020,Saints,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,2.0,1.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,1.5
81,68,Corey Clement,PHI,RB,0.0,11/02/2020,Cowboys,W 23 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,4.8,7.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003
82,95,Corey Davis,TEN,WR,0.0,11/01/2020,@Bengals,L 20 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,128.0,16.0,27.0,1.0,0.0,0.0,0.0,0.0,22.8
83,386,Curtis Samuel,CAR,WR,0.0,10/30/2020,Falcons,L 17 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,7.7,12.0,1.0,4.0,31.0,7.8,29.0,1.0,0.0,0.0,0.0,0.0,19.4
85,345,D'Andre Swift,DET,RB,0.0,11/01/2020,Colts,L 21 - 41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2,5.0,0.0,3.0,22.0,7.3,13.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003
86,217,D'Ernest Johnson,CLE,RB,0.0,11/01/2020,Raiders,L 6 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.6
87,117,D'Onta Foreman,TEN,RB,0.0,11/01/2020,@Bengals,L 20 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,7.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
88,261,D.J. Moore,CAR,WR,0.0,10/30/2020,Falcons,L 17 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,27.5,42.0,0.0,0.0,0.0,0.0,0.0,6.5
89,273,DK Metcalf,SEA,WR,0.0,11/01/2020,49ers,W 37 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,161.0,13.4,46.0,2.0,0.0,0.0,0.0,0.0,34.1
90,200,DaeSean Hamilton,DEN,WR,0.0,11/01/2020,Chargers,W 31 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,82.0,20.5,40.0,1.0,0.0,0.0,0.0,0.0,16.200000000000003
91,141,Dallas Goedert,PHI,TE,0.0,11/02/2020,Cowboys,W 23 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0
93,380,Dalton Schultz,DAL,TE,0.0,11/02/2020,@Eagles,L 9 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,53.0,8.8,15.0,0.0,0.0,0.0,0.0,0.0,8.3
94,63,Dalvin Cook,MIN,RB,0.0,11/01/2020,@Packers,W 28 - 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,163.0,5.4,37.0,3.0,2.0,63.0,31.5,50.0,1.0,0.0,0.0,0.0,0.0,47.599999999999994
95,197,Damien Harris,NE,RB,0.0,11/01/2020,@Bills,L 21 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,102.0,6.4,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.200000000000003
96,17,Damiere Byrd,NE,WR,0.0,11/01/2020,@Bills,L 21 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,5.4
99,210,Daniel Jones,NYG,QB,0.0,11/03/2020,Buccaneers,L 23 - 25,25.0,41.0,256.0,6.2,2.0,2.0,3.0,18.0,74.8,3.0,20.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.240000000000002
100,6,Danny Amendola,DET,WR,0.0,11/01/2020,Colts,L 21 - 41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,6.9
101,308,Dante Pettis,NYG,WR,0.0,11/01/2020,@Seahawks,L 27 - 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.0
102,370,Darius Slayton,NYG,WR,0.0,11/03/2020,Buccaneers,L 23 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,11.2,14.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001
103,264,Darnell Mooney,CHI,WR,0.0,11/01/2020,Saints,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,13.8,50.0,1.0,0.0,0.0,0.0,0.0,15.4
104,426,Darrel Williams,KC,RB,0.0,11/01/2020,Jets,W 35 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,6.3,11.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.1000000000000005
105,190,Darrell Henderson,LAR,RB,0.0,11/01/2020,@Dolphins,L 17 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.0,5.9,18.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001
106,442,Darren Waller,LV,TE,0.0,11/01/2020,@Browns,W 16 - 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,5.4,7.0,0.0,0.0,0.0,0.0,0.0,5.2
107,373,Darrius Shepherd,GB,WR,0.0,11/01/2020,Vikings,L 22 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1
108,395,Darwin Thompson,KC,RB,0.0,11/01/2020,Jets,W 35 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
109,15,Davante Adams,GB,WR,0.0,11/01/2020,Vikings,L 22 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,7.6,15.0,3.0,0.0,0.0,0.0,0.0,26.8
111,265,David Montgomery,CHI,RB,0.0,11/01/2020,Saints,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,89.0,4.2,38.0,0.0,2.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,11.5
112,262,David Moore,SEA,WR,0.0,11/01/2020,49ers,W 37 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,14.0,15.0,0.0,3.0,18.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,12.100000000000001
113,291,David Njoku,CLE,TE,0.0,11/01/2020,Raiders,L 6 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004
115,322,DeVante Parker,MIA,WR,0.0,11/01/2020,Rams,W 28 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,6.8
116,99,DeeJay Dallas,SEA,RB,0.0,11/01/2020,49ers,W 37 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,41.0,2.3,9.0,1.0,5.0,17.0,3.4,5.0,1.0,0.0,0.0,0.0,0.0,20.3
118,333,Demarcus Robinson,KC,WR,0.0,11/01/2020,Jets,W 35 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,63.0,15.8,26.0,1.0,0.0,0.0,0.0,0.0,14.3
120,267,Denzel Mims,NYJ,WR,0.0,11/01/2020,@Chiefs,L 9 - 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,5.2
121,445,Deon Yelder,KC,TE,0.0,11/01/2020,Jets,W 35 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
122,195,Deonte Harris,NO,WR,0.0,11/01/2020,@Bears,W 26 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,3.0,19.0,6.3,8.0,0.0,0.0,0.0,0.0,0.0,3.2
123,75,Derek Carr,LV,QB,0.0,11/01/2020,@Browns,W 16 - 6,15.0,24.0,111.0,4.6,1.0,0.0,2.0,11.0,87.3,6.0,41.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.540000000000003
125,188,Derrick Henry,TEN,RB,0.0,11/01/2020,@Bengals,L 20 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,112.0,6.2,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.200000000000003
127,82,Devin Duvernay,BAL,WR,0.0,11/01/2020,Steelers,L 24 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,4.4
128,372,Devin Singletary,BUF,RB,0.0,11/01/2020,Patriots,W 24 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,86.0,6.1,18.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.7
130,44,Devontae Booker,LV,RB,0.0,11/01/2020,@Browns,W 16 - 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,5.8,11.0,0.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005
132,249,Dion Lewis,NYG,RB,0.0,11/03/2020,Buccaneers,L 23 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,7.8
133,220,Diontae Johnson,PIT,WR,0.0,11/01/2020,@Ravens,W 28 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1
138,34,Drew Brees,NO,QB,0.0,11/01/2020,@Bears,W 26 - 23,31.0,41.0,280.0,6.8,2.0,0.0,1.0,8.0,109.8,3.0,4.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.6
139,245,Drew Lock,DEN,QB,0.0,11/01/2020,Chargers,W 31 - 30,26.0,41.0,248.0,6.0,3.0,1.0,2.0,5.0,94.4,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82
140,387,Drew Sample,CIN,TE,0.0,11/01/2020,Titans,W 31 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,359,Durham Smythe,MIA,TE,0.0,11/01/2020,Rams,W 28 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.6
145,316,Elijhaa Penny,NYG,RB,0.0,11/03/2020,Buccaneers,L 23 - 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.6
146,354,Equanimeous St. Brown,GB,WR,0.0,11/01/2020,Vikings,L 22 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
147,110,Eric Ebron,PIT,TE,0.0,11/01/2020,@Ravens,W 28 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,12.8
