,Unnamed: 0,Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST,2PT,RET TD,Paddy
267,87,Kenyan Drake,ARI,RB,0.0,11/20/2020,@Seahawks,L 21 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.6,12.0,1.0,4.0,31.0,7.8,18.0,0.0,0.0,0.0,0.0,0.0,14.0
268,222,Kerryon Johnson,DET,RB,0.0,11/22/2020,@Panthers,L 0 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,2.8,8.0,0.0,2.0,21.0,10.5,14.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001
269,177,KhaDarel Hodge,CLE,WR,0.0,11/22/2020,Eagles,W 22 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,73.0,24.3,42.0,0.0,0.0,0.0,0.0,0.0,8.8
270,57,Kirk Cousins,MIN,QB,0.0,11/22/2020,Cowboys,L 28 - 31,22.0,30.0,314.0,10.5,3.0,0.0,2.0,9.0,140.1,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.96
272,323,Kyle Rudolph,MIN,TE,0.0,11/22/2020,Cowboys,L 28 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,9.3,12.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001
273,257,Kyler Murray,ARI,QB,0.0,11/20/2020,@Seahawks,L 21 - 28,29.0,42.0,269.0,6.4,2.0,0.0,3.0,12.0,102.2,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.259999999999998
274,312,La'Mical Perine,NYJ,RB,0.0,11/22/2020,@Chargers,L 28 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,4.1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3
275,237,Lamar Jackson,BAL,QB,0.0,11/22/2020,Titans,L 24 - 30,17.0,29.0,186.0,6.4,1.0,1.0,1.0,9.0,74.8,13.0,51.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.540000000000003
276,128,Larry Fitzgerald,ARI,WR,0.0,11/20/2020,@Seahawks,L 21 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,62.0,7.8,18.0,0.0,0.0,0.0,0.0,0.0,10.2
277,256,Latavius Murray,NO,RB,0.0,11/22/2020,Falcons,W 24 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,49.0,4.1,11.0,0.0,2.0,36.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,9.5
279,46,Le'Veon Bell,KC,RB,0.0,11/23/2020,@Raiders,W 35 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,3.6,11.0,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,10.1
281,121,Leonard Fournette,TB,RB,0.0,11/24/2020,Rams,L 24 - 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,2.4,6.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.1
282,396,Logan Thomas,WSH,TE,0.0,11/22/2020,Bengals,W 20 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.8
283,412,Logan Woodside,TEN,QB,0.0,11/22/2020,@Ravens,W 30 - 24,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
284,343,Luke Stocker,ATL,TE,0.0,11/22/2020,@Saints,L 9 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,176,Mack Hollins,MIA,WR,0.0,11/22/2020,@Broncos,L 13 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.4
