,Unnamed: 0,Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST,2PT,RET TD,Paddy
18,283,Alvin Kamara,NO,RB,0.0,09/28/2020,Packers,L 30 - 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,9.7,49.0,0.0,13.0,139.0,10.7,52.0,2.0,0.0,0.0,0.0,0.0,38.2
19,72,Amari Cooper,DAL,WR,0.0,09/27/2020,@Seahawks,L 31 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,86.0,9.6,28.0,0.0,0.0,0.0,0.0,0.0,13.1
24,240,Andy Isabella,ARI,WR,0.0,09/27/2020,Lions,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,-6.0,-6.0,0.0,4.0,47.0,11.8,26.0,2.0,0.0,0.0,0.0,0.0,18.1
26,326,Anthony McFarland,PIT,RB,0.0,09/27/2020,Texans,W 28 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0,7.0,20.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,5.4
27,314,Anthony Miller,CHI,WR,0.0,09/27/2020,@Falcons,W 30 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,2.0,41.0,20.5,28.0,1.0,1.0,0.0,0.0,0.0,12.0
28,425,Anthony Sherman,KC,RB,0.0,09/29/2020,@Ravens,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0
29,182,Antonio Gandy-Golden,WSH,WR,0.0,09/27/2020,@Browns,L 20 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
30,177,Antonio Gibson,WSH,RB,0.0,09/27/2020,@Browns,L 20 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,5.4,13.0,1.0,3.0,11.0,3.7,12.0,0.0,1.0,1.0,0.0,0.0,11.5
31,101,Ashton Dulin,IND,WR,0.0,09/27/2020,Jets,W 36 - 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,464,Auden Tate,CIN,WR,0.0,09/27/2020,@Eagles,T 23 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,14.5,19.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
33,130,Austin Ekeler,LAC,RB,0.0,09/27/2020,Panthers,L 16 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,59.0,4.9,12.0,1.0,11.0,84.0,7.6,28.0,0.0,0.0,0.0,0.0,0.0,25.799999999999997
34,202,Austin Hooper,CLE,TE,0.0,09/27/2020,Football Team,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,8.3,10.0,0.0,0.0,0.0,0.0,0.0,4.0
35,332,Baker Mayfield,CLE,QB,0.0,09/27/2020,Football Team,W 34 - 20,16.0,23.0,156.0,6.8,2.0,0.0,2.0,14.0,117.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34
37,376,Ben Roethlisberger,PIT,QB,0.0,09/27/2020,Texans,W 28 - 21,23.0,36.0,237.0,6.6,2.0,0.0,2.0,19.0,101.3,5.0,-3.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18
39,408,Benny Snell,PIT,RB,0.0,09/27/2020,Texans,W 28 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,1.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
42,56,Blake Bell,DAL,TE,0.0,09/27/2020,@Seahawks,L 31 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,432,Boston Scott,PHI,RB,0.0,09/27/2020,Bengals,T 23 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
45,73,Brandin Cooks,HOU,WR,0.0,09/27/2020,@Steelers,L 21 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,7.7,20.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003
46,13,Brandon Aiyuk,SF,WR,0.0,09/27/2020,@Giants,W 36 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,10.3,19.0,1.0,5.0,70.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,18.6
47,352,Brandon Powell,ATL,WR,0.0,09/27/2020,Bears,L 26 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,4.2
49,52,Braxton Berrios,NYJ,WR,0.0,09/27/2020,@Colts,L 7 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,16.0,28.0,1.0,0.0,0.0,0.0,0.0,14.4
52,370,Brett Rypien,DEN,QB,0.0,09/27/2020,Buccaneers,L 10 - 28,8.0,9.0,53.0,5.9,0.0,1.0,1.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.12
53,218,Brian Hill,ATL,RB,0.0,09/27/2020,Bears,L 26 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,58.0,6.4,35.0,1.0,1.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,14.5
55,134,Bryan Edwards,LV,WR,0.0,09/27/2020,@Patriots,L 20 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,5.800000000000001
61,50,C.J. Board,NYG,WR,0.0,09/27/2020,49ers,L 9 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.4
62,348,C.J. Prosise,HOU,RB,0.0,09/27/2020,@Steelers,L 21 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
63,386,Calvin Ridley,ATL,WR,0.0,09/27/2020,Bears,L 26 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,0.0,5.0,110.0,22.0,63.0,0.0,0.0,0.0,0.0,0.0,14.2
65,338,Cam Newton,NE,QB,0.0,09/27/2020,Raiders,W 36 - 20,17.0,28.0,162.0,5.8,1.0,1.0,2.0,6.0,73.8,9.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18
69,188,Carlos Hyde,SEA,RB,0.0,09/27/2020,Cowboys,W 38 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,4.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003
70,493,Carson Wentz,PHI,QB,0.0,09/27/2020,Bengals,T 23 - 23,29.0,47.0,225.0,4.8,1.0,2.0,3.0,19.0,62.8,9.0,65.0,7.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.5
72,481,Ced Wilson,DAL,WR,0.0,09/27/2020,@Seahawks,L 31 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,107.0,21.4,42.0,2.0,0.0,0.0,0.0,0.0,25.200000000000003
73,295,CeeDee Lamb,DAL,WR,0.0,09/27/2020,@Seahawks,L 31 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,65.0,13.0,28.0,0.0,0.0,0.0,0.0,0.0,9.1
74,90,Cethan Carter,CIN,TE,0.0,09/27/2020,@Eagles,T 23 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6
75,57,Chad Beebe,MIN,WR,0.0,09/27/2020,Titans,L 30 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002
78,84,Chase Claypool,PIT,WR,0.0,09/27/2020,Texans,W 28 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,0.0,1.0,0.0,0.0,0.0,2.9000000000000004
80,135,Chase Edmonds,ARI,RB,0.0,09/27/2020,Lions,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,4.3,5.0,0.0,2.0,21.0,10.5,15.0,0.0,0.0,0.0,0.0,0.0,4.4
81,91,Chris Carson,SEA,RB,0.0,09/27/2020,Cowboys,W 38 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,64.0,4.6,23.0,0.0,3.0,12.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001
82,77,Chris Conley,JAX,WR,0.0,09/25/2020,Dolphins,L 13 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,11.3,18.0,0.0,0.0,0.0,0.0,0.0,4.9
83,172,Chris Godwin,TB,WR,0.0,09/27/2020,@Broncos,W 28 - 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,12.8,30.0,1.0,0.0,0.0,0.0,0.0,14.9
84,223,Chris Herndon,NYJ,TE,0.0,09/27/2020,@Colts,L 7 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,3.6
85,208,Chris Hogan,NYJ,WR,0.0,09/27/2020,@Colts,L 7 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,451,Chris Thompson,SF,RB,0.0,09/25/2020,Dolphins,L 13 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,4.0,0.0,5.0,35.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,6.3
92,132,Clyde Edwards-Helaire,KC,RB,0.0,09/29/2020,@Ravens,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,64.0,3.2,16.0,0.0,5.0,70.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,15.9
93,60,Cole Beasley,BUF,WR,0.0,09/27/2020,Rams,W 35 - 32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,16.7,29.0,0.0,0.0,0.0,0.0,0.0,13.0
96,255,Collin Johnson,JAX,WR,0.0,09/25/2020,Dolphins,L 13 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8
98,271,Cooper Kupp,LAR,WR,0.0,09/27/2020,@Bills,L 32 - 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,107.0,11.9,20.0,1.0,0.0,0.0,0.0,0.0,21.200000000000003
99,364,Cordarrelle Patterson,CHI,WR,0.0,09/27/2020,@Falcons,W 30 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,3.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
100,83,Corey Clement,PHI,RB,0.0,09/27/2020,Bengals,T 23 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
101,116,Corey Davis,TEN,WR,0.0,09/27/2020,@Vikings,W 31 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,13.8,38.0,0.0,0.0,0.0,0.0,0.0,9.4
102,176,Cullen Gillaspia,HOU,RB,0.0,09/27/2020,@Steelers,L 21 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1
103,440,Curtis Samuel,CAR,WR,0.0,09/27/2020,@Chargers,W 21 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.8,5.0,0.0,4.0,45.0,11.3,24.0,0.0,0.0,0.0,0.0,0.0,7.2
104,395,D'Andre Swift,DET,RB,0.0,09/27/2020,@Cardinals,W 26 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004
107,306,D.J. Moore,CAR,WR,0.0,09/27/2020,@Chargers,W 21 - 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,32.5,38.0,0.0,0.0,0.0,0.0,0.0,7.5
108,318,DK Metcalf,SEA,WR,0.0,09/27/2020,Cowboys,W 38 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.0,27.5,62.0,1.0,1.0,1.0,0.0,0.0,17.0
110,351,Dak Prescott,DAL,QB,0.0,09/27/2020,@Seahawks,L 31 - 38,37.0,57.0,472.0,8.3,3.0,2.0,2.0,11.0,93.6,6.0,26.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.48
111,171,Dallas Goedert,PHI,TE,0.0,09/27/2020,Bengals,T 23 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002
113,433,Dalton Schultz,DAL,TE,0.0,09/27/2020,@Seahawks,L 31 - 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001
114,75,Dalvin Cook,MIN,RB,0.0,09/27/2020,Titans,L 30 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,181.0,8.2,39.0,1.0,2.0,18.0,9.0,15.0,0.0,1.0,1.0,0.0,0.0,24.900000000000002
115,18,Damiere Byrd,NE,WR,0.0,09/27/2020,Raiders,W 36 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,4.2
116,394,Damion Ratley,0,WR,0.0,09/27/2020,@Giants,W 36 - 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,29.0,29.0,0.0,1.0,0.0,0.0,0.0,3.4000000000000004
117,1,Dan Arnold,ARI,TE,0.0,09/27/2020,Lions,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.6
120,249,Daniel Jones,NYG,QB,0.0,09/27/2020,49ers,L 9 - 36,17.0,32.0,179.0,5.6,0.0,1.0,2.0,14.0,56.6,5.0,49.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.06
121,6,Danny Amendola,DET,WR,0.0,09/27/2020,@Cardinals,W 26 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,2.3
125,420,Darius Slayton,NYG,WR,0.0,09/27/2020,49ers,L 9 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,17.7,23.0,0.0,1.0,1.0,0.0,0.0,4.800000000000001
126,309,Darnell Mooney,CHI,WR,0.0,09/27/2020,@Falcons,W 30 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
127,484,Darrel Williams,KC,RB,0.0,09/29/2020,@Ravens,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,0.0,2.0,1.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
128,118,Darrell Daniels,ARI,TE,0.0,09/27/2020,Lions,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004
129,228,Darrell Henderson,LAR,RB,0.0,09/27/2020,@Bills,L 32 - 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,114.0,5.7,14.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,18.5
130,153,Darren Fells,HOU,TE,0.0,09/27/2020,@Steelers,L 21 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,502,Darren Waller,LV,TE,0.0,09/27/2020,@Patriots,L 20 - 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,8.0,0.0,0.0,0.0,0.0,0.0,1.9
132,427,Darrius Shepherd,GB,WR,0.0,09/28/2020,@Saints,W 37 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,124,Darrynton Evans,TEN,RB,0.0,09/27/2020,@Vikings,W 31 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
134,449,Darwin Thompson,KC,RB,0.0,09/29/2020,@Ravens,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8999999999999999
135,145,Daurice Fountain,0,WR,0.0,09/27/2020,Jets,W 36 - 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003
137,254,David Johnson,HOU,RB,0.0,09/27/2020,@Steelers,L 21 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,1.8,5.0,1.0,2.0,23.0,11.5,20.0,0.0,0.0,0.0,0.0,0.0,11.600000000000001
138,310,David Montgomery,CHI,RB,0.0,09/27/2020,@Falcons,W 30 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,3.2,11.0,0.0,2.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,6.4
139,307,David Moore,SEA,WR,0.0,09/27/2020,Cowboys,W 38 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.7
142,200,DeAndre Hopkins,ARI,WR,0.0,09/27/2020,Lions,L 23 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,137.0,13.7,30.0,0.0,0.0,0.0,0.0,0.0,18.700000000000003
143,270,DeSean Jackson,PHI,WR,0.0,09/27/2020,Bengals,T 23 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,9.0,0.0,0.0,0.0,0.0,0.0,2.1
144,368,DeVante Parker,MIA,WR,0.0,09/25/2020,@Jaguars,W 31 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,13.8,20.0,0.0,0.0,0.0,0.0,0.0,9.4
145,491,Dede Westbrook,JAX,WR,0.0,09/25/2020,Dolphins,L 13 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9
147,380,Demarcus Robinson,KC,WR,0.0,09/29/2020,@Ravens,W 34 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,234,Demetrius Harris,CHI,TE,0.0,09/27/2020,@Falcons,W 30 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0
150,22,Deontay Burnett,0,WR,0.0,09/27/2020,Bengals,T 23 - 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,6.3,10.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004
151,233,Deonte Harris,NO,WR,0.0,09/28/2020,Packers,L 30 - 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,3.0,0.0,1.0,0.0,0.0,0.0,1.5
152,93,Derek Carr,LV,QB,0.0,09/27/2020,@Patriots,L 20 - 36,24.0,32.0,261.0,8.2,2.0,0.0,2.0,12.0,119.4,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.439999999999998
