,team,opp,game_date,week_num,home_game,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_sacked,pass_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,fumbles
444,SEA,GB,2016-12-11,14,False,18.0,25.0,72.0,246.0,3.0,0.0,1.0,9.84,21.0,52.0,2,1.0,0.0
445,SEA,LAR,2016-12-15,15,True,18.0,34.0,52.9,167.0,0.0,0.0,4.0,4.91,17.0,47.0,2,0.0,1.0
446,SEA,ARI,2016-12-24,16,True,16.0,27.0,59.3,284.0,1.0,0.0,1.0,10.52,29.0,94.0,3,3.0,1.0
447,SEA,SF,2017-01-01,17,False,17.0,22.0,77.3,215.0,1.0,0.0,5.0,9.77,31.0,62.0,2,2.0,3.0
448,SF,LAR,2016-09-12,1,True,17.0,35.0,48.6,130.0,0.0,2.0,2.0,3.71,23.0,65.0,3,0.0,0.0
449,SF,CAR,2016-09-18,2,False,24.0,40.0,60.0,353.0,4.0,1.0,1.0,8.82,37.0,176.0,5,0.0,3.0
450,SF,SEA,2016-09-25,3,False,22.0,32.0,68.8,308.0,2.0,1.0,2.0,9.62,31.0,127.0,4,2.0,1.0
451,SF,DAL,2016-10-02,4,True,23.0,32.0,71.9,245.0,2.0,0.0,2.0,7.66,38.0,192.0,5,1.0,0.0
452,SF,ARI,2016-10-06,5,True,11.0,28.0,39.3,124.0,2.0,0.0,1.0,4.43,37.0,172.0,4,2.0,2.0
453,SF,BUF,2016-10-16,6,False,16.0,27.0,59.3,179.0,2.0,0.0,3.0,6.63,44.0,313.0,7,4.0,3.0
454,SF,TB,2016-10-23,7,True,21.0,30.0,70.0,269.0,3.0,1.0,2.0,8.97,41.0,249.0,6,1.0,2.0
455,SF,NO,2016-11-06,9,True,28.0,39.0,71.8,323.0,3.0,0.0,1.0,8.28,42.0,248.0,6,2.0,0.0
456,SF,ARI,2016-11-13,10,False,30.0,49.0,61.2,376.0,1.0,2.0,2.0,7.67,23.0,80.0,3,1.0,2.0
457,SF,NE,2016-11-20,11,True,24.0,40.0,60.0,280.0,4.0,0.0,1.0,7.0,30.0,171.0,5,0.0,1.0
458,SF,MIA,2016-11-27,12,False,20.0,30.0,66.7,285.0,3.0,0.0,2.0,9.5,26.0,95.0,3,1.0,2.0
459,SF,CHI,2016-12-04,13,False,11.0,18.0,61.1,192.0,0.0,0.0,1.0,10.67,40.0,142.0,3,3.0,2.0
460,SF,NYJ,2016-12-11,14,True,23.0,35.0,65.7,257.0,0.0,1.0,6.0,7.34,40.0,188.0,4,2.0,0.0
461,SF,ATL,2016-12-18,15,False,18.0,24.0,75.0,302.0,2.0,0.0,1.0,12.58,41.0,248.0,6,3.0,2.0
462,SF,LAR,2016-12-24,16,False,11.0,24.0,45.8,90.0,1.0,2.0,4.0,3.75,29.0,99.0,3,2.0,2.0
