,team,opp,game_date,week_num,home_game,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_sacked,pass_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,fumbles
52,BUF,TEN,2015-10-11,5,False,11.0,18.0,61.1,113.0,1.0,0.0,4.0,6.28,28.0,127.0,4,1.0,2.0
53,BUF,CIN,2015-10-18,6,True,28.0,42.0,66.7,263.0,1.0,1.0,2.0,6.26,23.0,112.0,4,2.0,0.0
54,BUF,JAX,2015-10-25,7,False,24.0,42.0,57.1,298.0,2.0,2.0,4.0,7.1,28.0,115.0,4,0.0,3.0
55,BUF,MIA,2015-11-08,9,True,11.0,12.0,91.7,181.0,1.0,0.0,3.0,15.08,36.0,266.0,7,3.0,0.0
56,BUF,NYJ,2015-11-12,10,False,17.0,27.0,63.0,158.0,1.0,0.0,4.0,5.85,32.0,148.0,4,0.0,0.0
57,BUF,NE,2015-11-23,11,False,20.0,36.0,55.6,233.0,0.0,0.0,2.0,6.47,30.0,94.0,3,1.0,2.0
58,BUF,KC,2015-11-29,12,False,21.0,38.0,55.3,291.0,3.0,0.0,1.0,7.66,28.0,129.0,4,0.0,4.0
59,BUF,HOU,2015-12-06,13,True,11.0,21.0,52.4,211.0,3.0,0.0,1.0,10.05,36.0,187.0,5,1.0,0.0
60,BUF,PHI,2015-12-13,14,False,19.0,36.0,52.8,268.0,1.0,1.0,1.0,7.44,32.0,152.0,4,1.0,2.0
61,BUF,WSH,2015-12-20,15,False,16.0,27.0,59.3,235.0,2.0,0.0,5.0,8.7,31.0,240.0,7,1.0,1.0
62,BUF,DAL,2015-12-27,16,True,13.0,18.0,72.2,179.0,0.0,1.0,3.0,9.94,40.0,236.0,6,2.0,1.0
63,BUF,NYJ,2016-01-03,17,True,18.0,28.0,64.3,182.0,0.0,0.0,2.0,6.5,43.0,113.0,3,2.0,2.0
64,CAR,JAX,2015-09-13,1,False,18.0,31.0,58.1,175.0,1.0,1.0,2.0,5.65,35.0,105.0,3,0.0,0.0
65,CAR,HOU,2015-09-20,2,True,18.0,37.0,48.6,195.0,2.0,1.0,2.0,5.27,33.0,172.0,5,1.0,0.0
66,CAR,NO,2015-09-27,3,True,20.0,31.0,64.5,315.0,2.0,0.0,1.0,10.16,30.0,119.0,4,1.0,0.0
67,CAR,TB,2015-10-04,4,False,11.0,22.0,50.0,124.0,2.0,0.0,2.0,5.64,33.0,133.0,4,0.0,2.0
68,CAR,SEA,2015-10-18,6,False,20.0,36.0,55.6,269.0,1.0,2.0,3.0,7.47,33.0,135.0,4,3.0,0.0
69,CAR,PHI,2015-10-25,7,True,14.0,24.0,58.3,197.0,1.0,3.0,1.0,8.21,33.0,204.0,6,2.0,0.0
70,CAR,IND,2015-11-02,8,True,16.0,35.0,45.7,248.0,2.0,1.0,2.0,7.09,36.0,140.0,4,1.0,2.0
71,CAR,GB,2015-11-08,9,True,15.0,30.0,50.0,297.0,3.0,1.0,0.0,9.9,36.0,130.0,3,1.0,0.0
72,CAR,TEN,2015-11-15,10,False,21.0,25.0,84.0,217.0,1.0,0.0,5.0,8.68,34.0,119.0,3,2.0,0.0
73,CAR,WSH,2015-11-22,11,True,21.0,34.0,61.8,246.0,5.0,0.0,2.0,7.24,38.0,143.0,4,0.0,1.0
74,CAR,DAL,2015-11-26,12,False,16.0,27.0,59.3,183.0,0.0,0.0,1.0,6.78,37.0,129.0,3,1.0,1.0
75,CAR,NO,2015-12-06,13,False,28.0,41.0,68.3,331.0,5.0,1.0,1.0,8.07,34.0,175.0,5,1.0,2.0
76,CAR,ATL,2015-12-13,14,True,19.0,27.0,70.4,301.0,3.0,0.0,2.0,11.15,32.0,142.0,4,2.0,0.0
77,CAR,NYG,2015-12-20,15,False,25.0,45.0,55.6,340.0,5.0,0.0,3.0,7.56,29.0,171.0,6,0.0,1.0
78,CAR,ATL,2015-12-27,16,False,17.0,30.0,56.7,142.0,0.0,0.0,2.0,4.73,20.0,155.0,7,1.0,1.0
79,CAR,TB,2016-01-03,17,True,21.0,26.0,80.8,293.0,2.0,0.0,4.0,11.27,32.0,111.0,3,3.0,2.0
80,CHI,GB,2015-09-13,1,True,18.0,36.0,50.0,225.0,1.0,1.0,2.0,6.25,33.0,189.0,5,1.0,0.0
81,CHI,ARI,2015-09-20,2,True,22.0,32.0,68.8,241.0,1.0,2.0,2.0,7.53,28.0,109.0,4,1.0,2.0
82,CHI,SEA,2015-09-27,3,False,9.0,17.0,52.9,63.0,0.0,0.0,2.0,3.71,27.0,98.0,3,0.0,0.0
83,CHI,LV,2015-10-04,4,True,28.0,43.0,65.1,281.0,2.0,1.0,3.0,6.53,29.0,98.0,3,0.0,2.0
84,CHI,KC,2015-10-11,5,False,26.0,45.0,57.8,252.0,2.0,0.0,2.0,5.6,26.0,87.0,3,0.0,2.0
85,CHI,DET,2015-10-18,6,False,26.0,41.0,63.4,353.0,1.0,1.0,1.0,8.61,31.0,91.0,3,2.0,1.0
86,CHI,MIN,2015-11-01,8,True,22.0,33.0,66.7,211.0,1.0,0.0,1.0,6.39,25.0,97.0,4,1.0,2.0
87,CHI,LAC,2015-11-09,9,False,27.0,40.0,67.5,345.0,2.0,1.0,1.0,8.62,29.0,109.0,4,1.0,1.0
88,CHI,LAR,2015-11-15,10,False,19.0,24.0,79.2,258.0,3.0,0.0,2.0,10.75,37.0,153.0,4,1.0,2.0
89,CHI,DEN,2015-11-22,11,True,18.0,32.0,56.2,265.0,0.0,1.0,2.0,8.28,25.0,86.0,3,1.0,1.0
90,CHI,GB,2015-11-26,12,False,19.0,31.0,61.3,200.0,1.0,0.0,1.0,6.45,31.0,101.0,3,1.0,2.0
91,CHI,SF,2015-12-06,13,True,18.0,31.0,58.1,202.0,0.0,1.0,1.0,6.52,42.0,170.0,4,2.0,1.0
92,CHI,WSH,2015-12-13,14,True,19.0,31.0,61.3,315.0,2.0,0.0,3.0,10.16,22.0,87.0,4,1.0,1.0
93,CHI,MIN,2015-12-20,15,False,26.0,37.0,70.3,231.0,2.0,1.0,5.0,6.24,20.0,94.0,4,0.0,1.0
94,CHI,TB,2015-12-27,16,False,20.0,27.0,74.1,156.0,1.0,0.0,1.0,5.78,39.0,174.0,4,1.0,0.0
95,CHI,DET,2016-01-03,17,True,17.0,23.0,73.9,245.0,2.0,3.0,4.0,10.65,24.0,111.0,4,0.0,0.0
96,CIN,LV,2015-09-13,1,False,25.0,34.0,73.5,269.0,2.0,0.0,0.0,7.91,31.0,127.0,4,2.0,0.0
97,CIN,LAC,2015-09-20,2,True,16.0,26.0,61.5,214.0,3.0,0.0,0.0,8.23,36.0,175.0,5,0.0,2.0
98,CIN,BAL,2015-09-27,3,False,20.0,32.0,62.5,383.0,3.0,1.0,2.0,11.97,31.0,86.0,3,1.0,1.0
99,CIN,KC,2015-10-04,4,True,17.0,24.0,70.8,321.0,1.0,0.0,0.0,13.38,26.0,124.0,4,4.0,0.0
100,CIN,SEA,2015-10-11,5,True,30.0,44.0,68.2,331.0,2.0,1.0,4.0,7.52,31.0,109.0,3,1.0,1.0
101,CIN,BUF,2015-10-18,6,False,22.0,33.0,66.7,243.0,3.0,0.0,0.0,7.36,28.0,112.0,4,1.0,1.0
102,CIN,PIT,2015-11-01,8,False,23.0,38.0,60.5,231.0,1.0,2.0,3.0,6.08,23.0,78.0,3,0.0,1.0
103,CIN,CLE,2015-11-05,9,True,21.0,27.0,77.8,234.0,3.0,0.0,2.0,8.67,37.0,152.0,4,1.0,0.0
104,CIN,HOU,2015-11-16,10,True,22.0,38.0,57.9,197.0,0.0,1.0,4.0,5.18,20.0,74.0,3,0.0,2.0
105,CIN,ARI,2015-11-22,11,False,22.0,39.0,56.4,315.0,2.0,0.0,4.0,8.08,28.0,99.0,3,2.0,3.0
106,CIN,LAR,2015-11-29,12,True,21.0,28.0,75.0,236.0,3.0,1.0,0.0,8.43,31.0,140.0,4,0.0,1.0
107,CIN,CLE,2015-12-06,13,False,16.0,22.0,72.7,239.0,2.0,0.0,1.0,10.86,33.0,144.0,4,2.0,0.0
108,CIN,PIT,2015-12-13,14,True,25.0,37.0,67.6,339.0,2.0,3.0,3.0,9.16,16.0,64.0,4,0.0,0.0
109,CIN,SF,2015-12-20,15,False,15.0,21.0,71.4,192.0,1.0,0.0,4.0,9.14,36.0,68.0,2,2.0,1.0
110,CIN,DEN,2015-12-28,16,False,22.0,35.0,62.9,200.0,1.0,0.0,2.0,5.71,33.0,108.0,3,1.0,1.0
111,CIN,BAL,2016-01-03,17,True,17.0,27.0,63.0,160.0,2.0,0.0,3.0,5.93,27.0,145.0,5,1.0,1.0
112,CLE,NYJ,2015-09-13,1,False,18.0,32.0,56.2,231.0,1.0,1.0,3.0,7.22,28.0,104.0,3,0.0,3.0
113,CLE,TEN,2015-09-20,2,True,8.0,15.0,53.3,172.0,2.0,0.0,2.0,11.47,30.0,116.0,4,1.0,2.0
114,CLE,LV,2015-09-27,3,True,28.0,49.0,57.1,341.0,2.0,1.0,5.0,6.96,14.0,39.0,2,0.0,2.0
115,CLE,LAC,2015-10-04,4,False,32.0,41.0,78.0,356.0,2.0,0.0,4.0,8.68,21.0,100.0,4,0.0,1.0
116,CLE,BAL,2015-10-11,5,False,36.0,51.0,70.6,457.0,2.0,0.0,4.0,8.96,25.0,83.0,3,1.0,0.0
117,CLE,DEN,2015-10-18,6,True,20.0,39.0,51.3,213.0,2.0,2.0,4.0,5.46,33.0,109.0,3,0.0,1.0
118,CLE,LAR,2015-10-25,7,False,30.0,37.0,81.1,297.0,0.0,0.0,4.0,8.03,24.0,82.0,3,0.0,4.0
119,CLE,ARI,2015-11-01,8,True,21.0,40.0,52.5,223.0,3.0,1.0,1.0,5.58,20.0,39.0,2,0.0,3.0
120,CLE,CIN,2015-11-05,9,False,15.0,33.0,45.5,168.0,1.0,0.0,3.0,5.09,17.0,69.0,4,0.0,0.0
121,CLE,PIT,2015-11-15,10,False,33.0,45.0,73.3,372.0,1.0,1.0,6.0,8.27,14.0,15.0,1,0.0,2.0
122,CLE,BAL,2015-11-30,12,True,28.0,48.0,58.3,289.0,2.0,0.0,2.0,6.02,18.0,63.0,3,0.0,0.0
123,CLE,CIN,2015-12-06,13,True,25.0,38.0,65.8,230.0,0.0,1.0,3.0,6.05,19.0,68.0,3,0.0,1.0
124,CLE,SF,2015-12-13,14,True,21.0,31.0,67.7,270.0,1.0,1.0,2.0,8.71,41.0,230.0,5,2.0,3.0
125,CLE,SEA,2015-12-20,15,False,19.0,32.0,59.4,161.0,1.0,1.0,3.0,5.03,17.0,94.0,5,0.0,2.0
126,CLE,KC,2015-12-27,16,False,13.0,32.0,40.6,136.0,0.0,1.0,0.0,4.25,35.0,222.0,6,1.0,0.0
127,CLE,PIT,2016-01-03,17,True,24.0,46.0,52.2,240.0,0.0,2.0,7.0,5.22,23.0,86.0,3,0.0,3.0
128,DAL,NYG,2015-09-13,1,True,36.0,45.0,80.0,356.0,3.0,2.0,0.0,7.91,23.0,80.0,3,0.0,2.0
129,DAL,PHI,2015-09-20,2,False,25.0,34.0,73.5,268.0,1.0,0.0,3.0,7.88,33.0,109.0,3,0.0,2.0
130,DAL,ATL,2015-09-27,3,True,22.0,26.0,84.6,232.0,0.0,1.0,2.0,8.92,21.0,127.0,6,4.0,0.0
131,DAL,NO,2015-10-04,4,False,16.0,26.0,61.5,246.0,1.0,0.0,3.0,9.46,28.0,115.0,4,1.0,0.0
132,DAL,NE,2015-10-11,5,True,26.0,39.0,66.7,187.0,0.0,1.0,3.0,4.79,24.0,102.0,4,0.0,1.0
133,DAL,NYG,2015-10-25,7,False,17.0,27.0,63.0,227.0,1.0,3.0,1.0,8.41,41.0,233.0,5,1.0,1.0
134,DAL,SEA,2015-11-01,8,True,13.0,26.0,50.0,97.0,0.0,0.0,1.0,3.73,30.0,129.0,4,0.0,0.0
135,DAL,PHI,2015-11-08,9,True,25.0,38.0,65.8,299.0,3.0,1.0,4.0,7.87,29.0,134.0,4,0.0,2.0
136,DAL,TB,2015-11-15,10,False,19.0,29.0,65.5,186.0,0.0,1.0,3.0,6.41,21.0,42.0,2,0.0,1.0
137,DAL,MIA,2015-11-22,11,False,18.0,28.0,64.3,227.0,2.0,2.0,2.0,8.11,38.0,166.0,4,0.0,0.0
138,DAL,CAR,2015-11-26,12,True,24.0,40.0,60.0,199.0,1.0,3.0,2.0,4.97,14.0,31.0,2,0.0,0.0
139,DAL,WSH,2015-12-07,13,False,16.0,29.0,55.2,223.0,0.0,0.0,1.0,7.69,24.0,97.0,4,1.0,4.0
140,DAL,GB,2015-12-13,14,False,13.0,29.0,44.8,114.0,0.0,1.0,2.0,3.93,20.0,171.0,8,1.0,0.0
141,DAL,NYJ,2015-12-19,15,True,18.0,33.0,54.5,195.0,1.0,4.0,2.0,5.91,21.0,133.0,6,0.0,0.0
142,DAL,BUF,2015-12-27,16,False,13.0,31.0,41.9,186.0,0.0,1.0,0.0,6.0,25.0,121.0,4,0.0,1.0
143,DAL,WSH,2016-01-03,17,True,33.0,48.0,68.8,435.0,3.0,2.0,4.0,9.06,15.0,98.0,6,0.0,2.0
144,DEN,BAL,2015-09-13,1,True,24.0,40.0,60.0,175.0,0.0,1.0,4.0,4.38,25.0,69.0,3,0.0,0.0
145,DEN,KC,2015-09-17,2,False,26.0,45.0,57.8,256.0,3.0,1.0,3.0,5.69,22.0,61.0,3,0.0,0.0
146,DEN,DET,2015-09-27,3,False,31.0,42.0,73.8,324.0,2.0,1.0,1.0,7.71,19.0,41.0,2,1.0,1.0
147,DEN,MIN,2015-10-04,4,True,17.0,27.0,63.0,213.0,1.0,2.0,2.0,7.89,24.0,144.0,6,1.0,0.0
148,DEN,LV,2015-10-11,5,False,22.0,35.0,62.9,266.0,0.0,2.0,2.0,7.6,18.0,43.0,2,0.0,0.0
149,DEN,CLE,2015-10-18,6,False,26.0,48.0,54.2,290.0,1.0,3.0,0.0,6.04,33.0,152.0,4,0.0,1.0
150,DEN,GB,2015-11-01,8,True,21.0,29.0,72.4,340.0,0.0,1.0,0.0,11.72,34.0,160.0,4,3.0,0.0
151,DEN,IND,2015-11-08,9,False,21.0,36.0,58.3,281.0,2.0,2.0,1.0,7.81,14.0,35.0,2,0.0,0.0
152,DEN,KC,2015-11-15,10,True,19.0,44.0,43.2,181.0,1.0,5.0,5.0,4.11,16.0,69.0,4,1.0,1.0
153,DEN,CHI,2015-11-22,11,False,20.0,27.0,74.1,250.0,2.0,0.0,5.0,9.26,36.0,170.0,4,0.0,0.0
154,DEN,NE,2015-11-29,12,True,23.0,42.0,54.8,270.0,1.0,1.0,3.0,6.43,32.0,179.0,5,3.0,1.0
155,DEN,LAC,2015-12-06,13,False,16.0,26.0,61.5,166.0,1.0,1.0,1.0,6.38,39.0,134.0,3,0.0,0.0
156,DEN,LV,2015-12-13,14,True,35.0,51.0,68.6,308.0,0.0,0.0,5.0,6.04,21.0,34.0,1,0.0,4.0
157,DEN,PIT,2015-12-20,15,False,21.0,44.0,47.7,296.0,3.0,1.0,2.0,6.73,25.0,104.0,4,1.0,3.0
158,DEN,CIN,2015-12-28,16,True,27.0,39.0,69.2,299.0,1.0,0.0,3.0,7.67,21.0,113.0,5,1.0,1.0
159,DEN,LAC,2016-01-03,17,True,19.0,31.0,61.3,301.0,1.0,2.0,2.0,9.71,32.0,210.0,6,2.0,3.0
160,DET,LAC,2015-09-13,1,False,19.0,30.0,63.3,246.0,2.0,2.0,1.0,8.2,16.0,69.0,4,1.0,1.0
161,DET,MIN,2015-09-20,2,False,32.0,53.0,60.4,286.0,2.0,1.0,1.0,5.4,16.0,38.0,2,0.0,2.0
162,DET,DEN,2015-09-27,3,True,31.0,45.0,68.9,282.0,1.0,2.0,4.0,6.27,19.0,28.0,1,1.0,1.0
163,DET,SEA,2015-10-05,4,False,24.0,35.0,68.6,203.0,0.0,0.0,0.0,5.8,18.0,53.0,3,0.0,2.0
164,DET,ARI,2015-10-11,5,True,41.0,70.0,58.6,379.0,2.0,4.0,1.0,5.41,18.0,56.0,3,0.0,3.0
165,DET,CHI,2015-10-18,6,True,27.0,42.0,64.3,405.0,4.0,1.0,2.0,9.64,31.0,125.0,4,0.0,3.0
166,DET,MIN,2015-10-25,7,True,18.0,26.0,69.2,256.0,2.0,0.0,7.0,9.85,17.0,77.0,4,0.0,0.0
167,DET,KC,2015-11-01,8,False,23.0,38.0,60.5,227.0,1.0,2.0,6.0,5.97,14.0,81.0,5,0.0,0.0
168,DET,GB,2015-11-15,10,False,24.0,38.0,63.2,242.0,2.0,1.0,0.0,6.37,26.0,45.0,2,0.0,1.0
169,DET,LV,2015-11-22,11,True,22.0,35.0,62.9,282.0,0.0,0.0,4.0,8.06,31.0,109.0,3,1.0,0.0
170,DET,PHI,2015-11-26,12,True,27.0,38.0,71.1,337.0,5.0,0.0,2.0,8.87,30.0,108.0,3,1.0,0.0
171,DET,GB,2015-12-03,13,True,23.0,35.0,65.7,220.0,2.0,0.0,3.0,6.29,25.0,101.0,4,0.0,1.0
172,DET,LAR,2015-12-13,14,False,30.0,46.0,65.2,245.0,2.0,1.0,4.0,5.33,20.0,111.0,5,0.0,1.0
173,DET,NO,2015-12-21,15,False,22.0,25.0,88.0,254.0,3.0,0.0,3.0,10.16,23.0,150.0,6,2.0,2.0
174,DET,SF,2015-12-27,16,True,29.0,37.0,78.4,301.0,2.0,0.0,2.0,8.14,27.0,83.0,3,1.0,0.0
175,DET,CHI,2016-01-03,17,False,28.0,39.0,71.8,298.0,3.0,0.0,4.0,7.64,21.0,67.0,3,0.0,0.0
176,GB,CHI,2015-09-13,1,False,18.0,23.0,78.3,189.0,3.0,0.0,0.0,8.22,30.0,133.0,4,1.0,0.0
177,GB,SEA,2015-09-20,2,True,25.0,33.0,75.8,249.0,2.0,0.0,2.0,7.55,29.0,127.0,4,0.0,1.0
178,GB,KC,2015-09-28,3,True,24.0,35.0,68.6,333.0,5.0,0.0,1.0,9.51,32.0,123.0,4,0.0,0.0
179,GB,SF,2015-10-04,4,False,22.0,32.0,68.8,224.0,1.0,0.0,3.0,7.0,31.0,152.0,5,1.0,0.0
180,GB,LAR,2015-10-11,5,True,19.0,30.0,63.3,241.0,2.0,2.0,2.0,8.03,27.0,86.0,3,0.0,1.0
181,GB,LAC,2015-10-18,6,True,16.0,29.0,55.2,255.0,2.0,0.0,3.0,8.79,16.0,129.0,7,1.0,1.0
182,GB,DEN,2015-11-01,8,False,14.0,22.0,63.6,77.0,0.0,0.0,3.0,3.5,21.0,90.0,4,1.0,3.0
183,GB,CAR,2015-11-08,9,False,25.0,48.0,52.1,369.0,4.0,1.0,5.0,7.69,19.0,71.0,3,0.0,2.0
184,GB,DET,2015-11-15,10,True,35.0,61.0,57.4,333.0,2.0,0.0,3.0,5.46,18.0,47.0,2,0.0,1.0
185,GB,MIN,2015-11-22,11,False,16.0,34.0,47.1,212.0,2.0,0.0,2.0,6.24,34.0,124.0,3,0.0,0.0
186,GB,CHI,2015-11-26,12,True,22.0,43.0,51.2,202.0,1.0,1.0,2.0,4.7,28.0,177.0,6,0.0,2.0
187,GB,DET,2015-12-03,13,False,24.0,36.0,66.7,273.0,2.0,1.0,3.0,7.58,24.0,67.0,3,1.0,3.0
188,GB,DAL,2015-12-13,14,True,22.0,35.0,62.9,218.0,2.0,0.0,2.0,6.23,44.0,230.0,5,2.0,0.0
189,GB,LV,2015-12-20,15,False,22.0,39.0,56.4,204.0,1.0,1.0,2.0,5.23,28.0,103.0,3,1.0,1.0
190,GB,ARI,2015-12-27,16,False,16.0,29.0,55.2,155.0,1.0,1.0,9.0,5.34,25.0,94.0,3,0.0,5.0
191,GB,MIN,2016-01-03,17,True,28.0,44.0,63.6,291.0,1.0,1.0,5.0,6.61,26.0,76.0,3,0.0,1.0
192,HOU,KC,2015-09-13,1,True,26.0,47.0,55.3,334.0,2.0,1.0,5.0,7.11,21.0,98.0,4,0.0,2.0
193,HOU,CAR,2015-09-20,2,False,27.0,58.0,46.6,244.0,1.0,1.0,1.0,4.21,23.0,61.0,2,1.0,0.0
194,HOU,TB,2015-09-27,3,True,24.0,39.0,61.5,228.0,1.0,1.0,1.0,5.85,46.0,186.0,4,1.0,2.0
