,team,opp,game_date,week_num,home_game,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_sacked,pass_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,fumbles
100,CIN,BAL,2020-10-11,5,False,19.0,37.0,51.4,180.0,2.0,1.0,1.0,4.86,24.0,161.0,6,0.0,0.0
101,CIN,IND,2020-10-18,6,False,29.0,44.0,65.9,371.0,3.0,1.0,1.0,8.43,15.0,59.0,3,1.0,1.0
102,CIN,CLE,2020-10-25,7,True,23.0,29.0,79.3,316.0,5.0,1.0,0.0,10.9,22.0,82.0,3,0.0,0.0
103,CIN,TEN,2020-11-01,8,True,18.0,30.0,60.0,233.0,2.0,1.0,1.0,7.77,29.0,218.0,7,1.0,0.0
104,CIN,PIT,2020-11-15,10,False,27.0,46.0,58.7,333.0,4.0,0.0,0.0,7.24,17.0,32.0,2,0.0,0.0
105,CIN,WAS,2020-11-22,11,False,17.0,25.0,68.0,166.0,1.0,1.0,2.0,6.64,33.0,162.0,5,1.0,1.0
106,CIN,NYG,2020-11-29,12,True,22.0,38.0,57.9,244.0,0.0,0.0,0.0,6.42,42.0,142.0,3,1.0,1.0
107,CIN,MIA,2020-12-06,13,False,26.0,39.0,66.7,296.0,1.0,0.0,0.0,7.59,28.0,110.0,4,0.0,2.0
108,CIN,DAL,2020-12-13,14,True,16.0,23.0,69.6,185.0,2.0,0.0,2.0,8.04,25.0,101.0,4,0.0,0.0
109,CIN,PIT,2020-12-21,15,True,20.0,38.0,52.6,170.0,1.0,1.0,1.0,4.47,5.0,2.0,0,0.0,3.0
110,CIN,HOU,2020-12-27,16,False,24.0,33.0,72.7,324.0,3.0,0.0,1.0,9.82,17.0,166.0,9,1.0,3.0
111,CIN,BAL,2021-01-03,17,True,11.0,19.0,57.9,121.0,3.0,1.0,0.0,6.37,54.0,404.0,7,2.0,0.0
112,CLE,BAL,2020-09-13,1,False,21.0,26.0,80.8,284.0,3.0,0.0,2.0,10.92,29.0,112.0,4,2.0,1.0
113,CLE,CIN,2020-09-17,2,True,37.0,61.0,60.7,316.0,3.0,0.0,3.0,5.18,24.0,68.0,3,0.0,2.0
114,CLE,WAS,2020-09-27,3,True,21.0,37.0,56.8,224.0,2.0,3.0,3.0,6.05,22.0,103.0,4,1.0,4.0
115,CLE,DAL,2020-10-04,4,False,41.0,58.0,70.7,502.0,4.0,1.0,3.0,8.66,18.0,85.0,4,1.0,2.0
116,CLE,IND,2020-10-11,5,True,21.0,33.0,63.6,243.0,0.0,2.0,1.0,7.36,18.0,68.0,3,1.0,0.0
117,CLE,PIT,2020-10-18,6,False,15.0,23.0,65.2,168.0,1.0,0.0,2.0,7.3,31.0,112.0,3,2.0,0.0
118,CLE,CIN,2020-10-25,7,False,36.0,48.0,75.0,422.0,3.0,1.0,4.0,8.79,21.0,81.0,4,1.0,3.0
119,CLE,LVR,2020-11-01,8,True,15.0,24.0,62.5,111.0,1.0,0.0,2.0,4.62,45.0,209.0,4,0.0,1.0
120,CLE,HOU,2020-11-15,10,True,20.0,30.0,66.7,163.0,1.0,0.0,2.0,5.43,22.0,90.0,4,0.0,0.0
121,CLE,PHI,2020-11-22,11,True,21.0,35.0,60.0,235.0,2.0,2.0,5.0,6.71,25.0,106.0,4,0.0,2.0
122,CLE,JAX,2020-11-29,12,False,20.0,35.0,57.1,235.0,2.0,0.0,0.0,6.71,25.0,140.0,5,1.0,1.0
123,CLE,TEN,2020-12-06,13,False,29.0,45.0,64.4,389.0,3.0,1.0,3.0,8.64,18.0,62.0,3,1.0,4.0
124,CLE,BAL,2020-12-14,14,True,12.0,21.0,57.1,176.0,1.0,0.0,4.0,8.38,32.0,231.0,7,5.0,1.0
125,CLE,NYG,2020-12-20,15,False,19.0,31.0,61.3,221.0,0.0,0.0,1.0,7.13,21.0,74.0,3,0.0,1.0
126,CLE,NYJ,2020-12-27,16,False,17.0,33.0,51.5,218.0,3.0,0.0,2.0,6.61,34.0,131.0,4,0.0,0.0
127,CLE,PIT,2021-01-03,17,True,26.0,44.0,59.1,317.0,2.0,1.0,1.0,7.2,17.0,75.0,4,0.0,0.0
128,DAL,LAR,2020-09-13,1,False,20.0,31.0,64.5,275.0,0.0,1.0,1.0,8.87,40.0,153.0,4,2.0,0.0
129,DAL,ATL,2020-09-20,2,True,24.0,37.0,64.9,273.0,4.0,0.0,1.0,7.38,33.0,111.0,3,0.0,0.0
130,DAL,SEA,2020-09-27,3,False,27.0,40.0,67.5,315.0,5.0,0.0,4.0,7.88,26.0,117.0,4,0.0,2.0
131,DAL,CLE,2020-10-04,4,True,20.0,31.0,64.5,202.0,3.0,0.0,2.0,6.52,40.0,307.0,7,3.0,0.0
132,DAL,NYG,2020-10-11,5,True,20.0,33.0,60.6,222.0,0.0,0.0,2.0,6.73,27.0,89.0,3,2.0,1.0
133,DAL,ARI,2020-10-19,6,True,9.0,24.0,37.5,188.0,2.0,0.0,1.0,7.83,35.0,261.0,7,3.0,0.0
134,DAL,WAS,2020-10-25,7,False,15.0,25.0,60.0,194.0,2.0,0.0,2.0,7.76,39.0,208.0,5,1.0,0.0
135,DAL,PHI,2020-11-01,8,False,16.0,28.0,57.1,132.0,2.0,2.0,4.0,4.71,26.0,119.0,4,0.0,3.0
136,DAL,PIT,2020-11-08,9,True,31.0,45.0,68.9,309.0,3.0,0.0,0.0,6.87,15.0,45.0,3,0.0,0.0
137,DAL,MIN,2020-11-22,11,False,22.0,30.0,73.3,314.0,3.0,0.0,2.0,10.47,29.0,125.0,4,1.0,3.0
138,DAL,WAS,2020-11-26,12,True,19.0,26.0,73.1,149.0,1.0,1.0,3.0,5.73,35.0,179.0,5,3.0,0.0
139,DAL,BAL,2020-12-08,13,False,12.0,17.0,70.6,107.0,2.0,1.0,0.0,6.29,37.0,294.0,8,2.0,1.0
140,DAL,CIN,2020-12-13,14,False,28.0,38.0,73.7,222.0,1.0,0.0,2.0,5.84,30.0,101.0,3,0.0,3.0
141,DAL,SFO,2020-12-20,15,True,26.0,43.0,60.5,319.0,3.0,2.0,2.0,7.42,36.0,150.0,4,1.0,2.0
142,DAL,PHI,2020-12-27,16,True,21.0,39.0,53.8,342.0,1.0,2.0,3.0,8.77,29.0,151.0,5,1.0,4.0
143,DAL,NYG,2021-01-03,17,False,17.0,25.0,68.0,229.0,2.0,1.0,2.0,9.16,28.0,125.0,4,1.0,2.0
144,DEN,TEN,2020-09-14,1,True,29.0,43.0,67.4,249.0,2.0,0.0,1.0,5.79,34.0,130.0,4,0.0,0.0
145,DEN,PIT,2020-09-20,2,False,29.0,41.0,70.7,311.0,2.0,1.0,1.0,7.59,19.0,104.0,5,1.0,1.0
146,DEN,TAM,2020-09-27,3,True,25.0,38.0,65.8,297.0,3.0,0.0,2.0,7.82,25.0,68.0,3,0.0,1.0
147,DEN,NYJ,2020-10-01,4,False,25.0,44.0,56.8,246.0,0.0,0.0,6.0,5.59,24.0,129.0,5,1.0,0.0
148,DEN,NWE,2020-10-18,6,False,19.0,27.0,70.4,195.0,0.0,2.0,4.0,7.22,25.0,117.0,4,1.0,4.0
149,DEN,KAN,2020-10-25,7,True,17.0,25.0,68.0,213.0,1.0,0.0,4.0,8.52,22.0,101.0,4,2.0,1.0
150,DEN,LAC,2020-11-01,8,True,29.0,44.0,65.9,278.0,3.0,2.0,2.0,6.32,38.0,210.0,5,0.0,0.0
151,DEN,ATL,2020-11-08,9,False,25.0,35.0,71.4,284.0,3.0,1.0,2.0,8.11,31.0,91.0,3,1.0,0.0
152,DEN,LVR,2020-11-15,10,False,16.0,25.0,64.0,154.0,0.0,0.0,0.0,6.16,41.0,203.0,5,4.0,0.0
153,DEN,MIA,2020-11-22,11,True,23.0,38.0,60.5,200.0,1.0,1.0,6.0,5.26,17.0,56.0,3,0.0,0.0
154,DEN,NOR,2020-11-29,12,True,9.0,16.0,56.2,78.0,0.0,1.0,3.0,4.88,44.0,229.0,5,4.0,2.0
155,DEN,KAN,2020-12-06,13,False,25.0,40.0,62.5,318.0,1.0,0.0,1.0,7.95,22.0,134.0,6,0.0,0.0
156,DEN,CAR,2020-12-13,14,False,30.0,40.0,75.0,283.0,0.0,0.0,4.0,7.08,21.0,125.0,5,3.0,0.0
157,DEN,BUF,2020-12-19,15,True,28.0,40.0,70.0,359.0,2.0,0.0,1.0,8.97,24.0,182.0,7,3.0,2.0
158,DEN,LAC,2020-12-27,16,False,21.0,33.0,63.6,253.0,1.0,0.0,2.0,7.67,20.0,89.0,4,0.0,1.0
159,DEN,LVR,2021-01-03,17,True,24.0,38.0,63.2,371.0,2.0,2.0,3.0,9.76,23.0,106.0,4,2.0,2.0
160,DET,CHI,2020-09-13,1,True,20.0,36.0,55.6,242.0,3.0,0.0,1.0,6.72,28.0,149.0,5,0.0,1.0
161,DET,GNB,2020-09-20,2,False,18.0,30.0,60.0,240.0,2.0,0.0,1.0,8.0,35.0,259.0,7,2.0,0.0
162,DET,ARI,2020-09-27,3,False,23.0,35.0,65.7,270.0,2.0,3.0,1.0,7.71,27.0,109.0,4,1.0,0.0
163,DET,NOR,2020-10-04,4,True,19.0,25.0,76.0,246.0,2.0,1.0,2.0,9.84,42.0,164.0,4,3.0,2.0
164,DET,JAX,2020-10-18,6,False,25.0,44.0,56.8,243.0,1.0,1.0,1.0,5.52,16.0,44.0,2,1.0,2.0
165,DET,ATL,2020-10-25,7,False,31.0,42.0,73.8,338.0,1.0,0.0,2.0,8.05,26.0,66.0,2,2.0,2.0
166,DET,IND,2020-11-01,8,True,23.0,34.0,67.6,262.0,3.0,0.0,2.0,7.71,39.0,119.0,3,2.0,1.0
167,DET,MIN,2020-11-08,9,False,13.0,20.0,65.0,220.0,3.0,0.0,1.0,11.0,34.0,275.0,8,2.0,0.0
168,DET,WAS,2020-11-15,10,True,38.0,55.0,69.1,390.0,0.0,0.0,2.0,7.09,26.0,89.0,3,3.0,2.0
169,DET,CAR,2020-11-22,11,False,24.0,35.0,68.6,258.0,1.0,2.0,1.0,7.37,34.0,116.0,3,1.0,2.0
170,DET,HOU,2020-11-26,12,True,17.0,25.0,68.0,318.0,4.0,0.0,2.0,12.72,23.0,77.0,3,0.0,1.0
171,DET,CHI,2020-12-06,13,False,26.0,34.0,76.5,267.0,1.0,0.0,2.0,7.85,31.0,140.0,4,3.0,1.0
172,DET,GNB,2020-12-13,14,True,26.0,33.0,78.8,290.0,3.0,0.0,0.0,8.79,31.0,120.0,4,1.0,0.0
173,DET,TEN,2020-12-20,15,False,21.0,27.0,77.8,273.0,3.0,0.0,1.0,10.11,38.0,195.0,5,3.0,0.0
174,DET,TAM,2020-12-26,16,True,31.0,42.0,73.8,491.0,6.0,0.0,2.0,11.69,26.0,111.0,4,1.0,1.0
175,DET,MIN,2021-01-03,17,True,28.0,40.0,70.0,405.0,3.0,0.0,3.0,10.12,31.0,125.0,4,2.0,2.0
176,GNB,MIN,2020-09-13,1,False,19.0,25.0,76.0,259.0,2.0,1.0,2.0,10.36,22.0,134.0,6,2.0,0.0
177,GNB,DET,2020-09-20,2,True,20.0,33.0,60.6,244.0,2.0,1.0,4.0,7.39,21.0,89.0,4,1.0,0.0
178,GNB,NOR,2020-09-27,3,False,29.0,36.0,80.6,288.0,3.0,0.0,2.0,8.0,20.0,122.0,6,0.0,3.0
179,GNB,ATL,2020-10-05,4,True,28.0,39.0,71.8,285.0,0.0,0.0,4.0,7.31,25.0,78.0,3,2.0,0.0
180,GNB,TAM,2020-10-18,6,False,17.0,28.0,60.7,166.0,2.0,0.0,0.0,5.93,35.0,158.0,4,2.0,0.0
181,GNB,HOU,2020-10-25,7,False,29.0,39.0,74.4,309.0,2.0,0.0,3.0,7.92,22.0,79.0,3,0.0,2.0
182,GNB,MIN,2020-11-01,8,True,11.0,14.0,78.6,160.0,1.0,0.0,1.0,11.43,34.0,173.0,5,3.0,0.0
183,GNB,SFO,2020-11-05,9,False,22.0,35.0,62.9,291.0,1.0,1.0,1.0,8.31,17.0,55.0,3,1.0,1.0
184,GNB,JAX,2020-11-15,10,True,18.0,35.0,51.4,169.0,1.0,1.0,3.0,4.83,23.0,109.0,4,0.0,0.0
185,GNB,IND,2020-11-22,11,False,24.0,36.0,66.7,288.0,3.0,1.0,1.0,8.0,37.0,140.0,4,0.0,1.0
186,GNB,CHI,2020-11-29,12,True,26.0,46.0,56.5,242.0,3.0,2.0,3.0,5.26,16.0,121.0,7,0.0,3.0
187,GNB,PHI,2020-12-06,13,True,11.0,27.0,40.7,188.0,1.0,1.0,7.0,6.96,25.0,117.0,4,0.0,1.0
188,GNB,DET,2020-12-13,14,False,27.0,40.0,67.5,273.0,1.0,0.0,4.0,6.83,14.0,40.0,2,2.0,0.0
189,GNB,CAR,2020-12-19,15,True,21.0,35.0,60.0,258.0,0.0,0.0,3.0,7.37,27.0,115.0,4,1.0,2.0
190,GNB,TEN,2020-12-27,16,True,11.0,26.0,42.3,121.0,1.0,2.0,2.0,4.65,27.0,156.0,5,1.0,1.0
191,GNB,CHI,2021-01-03,17,False,33.0,42.0,78.6,252.0,0.0,1.0,1.0,6.0,31.0,108.0,3,1.0,1.0
192,HOU,KAN,2020-09-10,1,False,24.0,32.0,75.0,211.0,3.0,0.0,1.0,6.59,34.0,166.0,5,1.0,0.0
193,HOU,BAL,2020-09-20,2,True,18.0,24.0,75.0,204.0,1.0,0.0,4.0,8.5,37.0,230.0,6,1.0,0.0
