,Name,Team,Position,Salary
351,Taquan Mizzell,NYG,WR,4500.0
350,Marcell Ateman,LV,WR,4500.0
348,Ralph Webb,PIT,RB,4500.0
347,Pharoh Cooper,CAR,WR,4500.0
346,J'Mon Moore,CLE,WR,4500.0
339,Jester Weah,WAS,WR,4500.0
331,Derrick Willies,CLE,WR,4500.0
329,Shelton Gibson,CAR,WR,4500.0
328,Elijah Wellman,GB,RB,4500.0
327,Ishmael Hyman,CAR,WR,4500.0
325,Steven Mitchell Jr.,HOU,WR,4500.0
315,Kyle Juszczyk,SF,RB,4500.0
305,Ryan Switzer,CLE,WR,4500.0
303,T.J. Logan,TB,RB,4500.0
301,Wendell Smallwood,PIT,RB,4500.0
297,Dwayne Washington,NO,RB,4500.0
293,Geremy Davis,DET,WR,4500.0
290,Jalen Richard,LV,RB,4500.0
286,Senorise Perry,TEN,RB,4500.0
282,Chris Moore,BAL,WR,4500.0
279,DeAndre Washington,MIA,RB,4500.0
278,Josh Doctson,NYJ,WR,4500.0
276,Marquise Goodwin,PHI,WR,4500.0
273,Gehrig Dieter,KC,WR,4500.0
176,Paul Richardson Jr.,SEA,WR,4500.0
173,Trey Edmunds,PIT,RB,4500.0
365,Dalyn Dawkins,DET,RB,4500.0
86,Chris Rowland,ATL,WR,4500.0
83,J.J. Koski,LAR,WR,4500.0
81,Shane Leatherbury,ARI,WR,4500.0
80,Devin Phelps,ARI,WR,4500.0
77,Marvelle Ross,JAC,WR,4500.0
76,Zimari Manning,DEN,WR,4500.0
75,Matt Cole,MIA,WR,4500.0
74,Mason Kinsey,NE,WR,4500.0
73,Kristian Wilkerson,NE,WR,4500.0
72,Isaiah Coulter,HOU,WR,4500.0
68,Josh Pearson,TB,WR,4500.0
67,John Hurst,LAC,WR,4500.0
48,Los Angeles Rams,LAR,DST,4500.0
31,Andre Roberts,BUF,WR,4500.0
25,Justice Shelton-Mosley,KC,WR,4500.0
24,Gunner Olszewski,NE,WR,4500.0
23,Craig Reynolds,JAC,RB,4500.0
21,Tom Kennedy,DET,WR,4500.0
20,Jason Moore,LAC,WR,4500.0
18,Bruce Anderson III,IND,RB,4500.0
17,Wes Hills,DET,RB,4500.0
12,Ashton Dulin,IND,WR,4500.0
10,Thomas Ives,CHI,WR,4500.0
9,Reggie White,NYG,WR,4500.0
8,Alex Wesley,CHI,WR,4500.0
7,Emmanuel Butler,NO,WR,4500.0
6,Trinity Benson,DEN,WR,4500.0
5,Alexander Hollins,MIN,WR,4500.0
4,Davion Davis,MIN,WR,4500.0
2,Nsimba Webster,LAR,WR,4500.0
84,Earnest Edwards,LAR,WR,4500.0
87,Juwan Green,ATL,WR,4500.0
170,Michael Burton,NO,RB,4500.0
88,Mikey Daniel,ATL,RB,4500.0
166,Phillip Dorsett II,SEA,WR,4500.0
165,Allen Hurns,MIA,WR,4500.0
164,Darius Jennings,LAC,WR,4500.0
149,Jaron Brown,ARI,WR,4500.0
145,Jamize Olawale,DAL,RB,4500.0
142,Brandon Bolden,NE,RB,4500.0
141,Josh Bellamy,NYJ,WR,4500.0
139,Alfred Morris,NYG,RB,4500.0
135,Travis Benjamin,SF,WR,4500.0
124,Nick Bellore,SEA,RB,4500.0
123,Chris Hogan,NYJ,WR,4500.0
122,Patrick DiMarco,BUF,RB,4500.0
121,Dontrelle Inman,WAS,WR,4500.0
120,Bruce Miller,JAC,RB,4500.0
117,Dwayne Harris,CHI,WR,4500.0
114,Anthony Sherman,KC,RB,4500.0
113,Taiwan Jones,BUF,RB,4500.0
103,Pete Guerriero,CAR,RB,4500.0
101,Bronson Rechsteiner,BAL,RB,4500.0
100,Jaylon Moore,BAL,WR,4500.0
99,Michael Dereus,BAL,WR,4500.0
98,Jeff Cotton,LAC,WR,4500.0
97,Rysen John,NYG,WR,4500.0
95,Sandro Platzgummer,NYG,RB,4500.0
94,Reggie Begelton,GB,WR,4500.0
92,Jordan Jones,GB,RB,4500.0
91,Luke Sellers,DET,RB,4500.0
90,Manasseh Bailey,PHI,WR,4500.0
89,Aaron Parker,DAL,WR,4500.0
363,Laquon Treadwell,ATL,WR,4500.0
267,Fred Brown,DEN,WR,4500.0
488,Cody Thompson,SEA,WR,4500.0
471,Diontae Spencer,DEN,WR,4500.0
507,Khari Blasingame,TEN,RB,4500.0
503,Tony Brooks-James,ATL,RB,4500.0
501,Chad Hansen,HOU,WR,4500.0
500,Saeed Blacknall,PIT,WR,4500.0
497,Chris Lacy,DAL,WR,4500.0
495,Mike Thomas,CIN,WR,4500.0
492,Ryan Izzo,NE,TE,4500.0
489,Jon'Vea Johnson,DAL,WR,4500.0
368,Quincy Adeboyejo,NE,WR,4500.0
484,Jaylen Samuels,PIT,RB,4500.0
476,Malik Turner,DAL,WR,4500.0
473,Artavis Scott,HOU,WR,4500.0
469,Seth Roberts,GB,WR,4500.0
417,Brandon Powell,ATL,WR,4500.0
462,Duke Williams,BUF,WR,4500.0
459,A.J. Richardson,ARI,WR,4500.0
455,Nick Bawden,DET,RB,4500.0
454,Cody Hollister,TEN,WR,4500.0
443,Elijhaa Penny,NYG,RB,4500.0
438,Trey Quinn,JAC,WR,4500.0
436,Dontrell Hilliard,CLE,RB,4500.0
434,Marcus Green,PHI,WR,4500.0
431,Johnnie Dixon,ARI,WR,4500.0
429,Geronimo Allison,DET,WR,4500.0
422,Josh Malone,NYJ,WR,4500.0
421,Jakob Johnson,NE,RB,4500.0
508,Trent Sherfield,ARI,WR,4500.0
510,Cullen Gillaspia,HOU,RB,4500.0
511,Juwann Winfree,GB,WR,4500.0
513,Jonathan Hilliman,NYG,RB,4500.0
574,Stanley Morgan Jr.,CIN,WR,4500.0
571,Chase Harrell,SF,WR,4500.0
569,Anthony Ratliff-Williams,LV,WR,4500.0
568,Ty'Son Williams,BAL,RB,4500.0
567,TreVontae Hights,CAR,WR,4500.0
564,Rodney Anderson,CIN,RB,4500.0
563,Dede Westbrook,JAC,WR,4500.0
562,Damion Ratley,HOU,WR,4500.0
560,Blake Lynch,MIN,WR,4500.0
558,Andre Baccellia,NE,WR,4500.0
555,Brian Cole II,MIA,WR,4500.0
553,Tyron Johnson,LAC,WR,4500.0
552,Derrick Dillon,NYG,WR,4500.0
547,Marlon Mack,IND,RB,4500.0
546,Rashaad Penny,SEA,RB,4500.0
544,Napoleon Maxwell,CHI,RB,4500.0
539,Cam Batson,TEN,WR,4500.0
538,Courtland Sutton,DEN,WR,4500.0
533,KeeSean Johnson,ARI,WR,4500.0
529,Ventell Bryant,DAL,WR,4500.0
526,Drew Sample,CIN,TE,4500.0
525,Will Dissly,SEA,TE,4500.0
524,Dante Pettis,NYG,WR,4500.0
523,Sean Modster,BAL,WR,4500.0
517,Parris Campbell,IND,WR,4500.0
420,Jalen Hurd,SF,WR,4500.0
960,Keelan Doss,LV,WR,4500.0
379,Kenneth Dixon,NYJ,RB,4500.0
408,Tajae Sharpe,MIN,WR,4500.0
391,Roosevelt Nix,IND,RB,4500.0
414,Albert Wilson,MIA,WR,4500.0
394,Rodney Adams,CHI,WR,4500.0
377,Jordan Howard,PHI,RB,4500.0
410,Taywan Taylor,CLE,WR,4500.0
382,Tommylee Lewis,NO,WR,4500.0
383,Chad Beebe,MIN,WR,4500.0
372,River Cracraft,SF,WR,4500.0
388,JoJo Natson,CLE,WR,4500.0
371,Victor Bolden Jr.,DET,WR,4500.0
369,Johnny Holton,NYG,WR,4500.0
407,Darvin Kidsy,WAS,WR,4500.0
405,Keith Kirkwood,CAR,WR,4500.0
386,Keith Smith,ATL,RB,4500.0
404,Marcus Kemp,KC,WR,4500.0
401,Da'Mari Scott,NYG,WR,4500.0
387,Elijah McGuire,DAL,RB,4500.0
415,Robert Davis,LV,WR,4500.0
376,Robert Foster,WAS,WR,4500.0
46,Kansas City Chiefs,KC,DST,4400.0
840,Ian Thomas,CAR,TE,4400.0
688,Dawson Knox,BUF,TE,4400.0
937,Cole Kmet,CHI,TE,4400.0
289,Tyler Eifert,JAC,TE,4400.0
271,Vance McDonald,PIT,TE,4400.0
357,Darrell Daniels,ARI,TE,4300.0
15,Donald Parham Jr.,LAC,TE,4300.0
210,Jesse James,DET,TE,4300.0
616,Jace Sternberger,GB,TE,4300.0
868,Adam Shaheen,MIA,TE,4300.0
374,Durham Smythe,MIA,TE,4300.0
53,New York Giants,NYG,DST,4300.0
787,Reggie Gilliam,BUF,TE,4200.0
199,Maxx Williams,ARI,TE,4200.0
729,Marcedes Lewis,GB,TE,4200.0
60,Seattle Seahawks,SEA,DST,4200.0
316,Josh Hill,NO,TE,4200.0
50,Minnesota Vikings,MIN,DST,4200.0
127,Demetrius Harris,CHI,TE,4200.0
70,Adam Trautman,NO,TE,4200.0
760,Isaac Nauta,DET,TE,4200.0
207,Nick Vannett,DEN,TE,4200.0
813,Jordan Thomas,NE,TE,4200.0
727,Jason Witten,LV,TE,4200.0
793,Trevon Wesco,NYJ,TE,4100.0
603,James O'Shaughnessy,JAC,TE,4100.0
258,Jeremy Sprinkle,WAS,TE,4100.0
65,Baltimore Ravens,BAL,DST,4100.0
116,Lee Smith,BUF,TE,4100.0
310,Marcus Baugh,WAS,TE,4100.0
58,Los Angeles Chargers,LAC,DST,4100.0
827,Kaden Smith,NYG,TE,4100.0
307,Jake Butt,DEN,TE,4100.0
252,Jason Croom,PHI,TE,4100.0
341,Troy Fumagalli,DEN,TE,4100.0
896,Nick Keizer,KC,TE,4100.0
292,Ryan Griffin,NYJ,TE,4100.0
554,Foster Moreau,LV,TE,4100.0
36,Buffalo Bills,BUF,DST,4100.0
535,Jordan Franks,CLE,TE,4000.0
895,Christian Scotland-Williamson,PIT,TE,4000.0
704,Noah Togiai,IND,TE,4000.0
349,Ricky Seals-Jones,KC,TE,4000.0
609,Daniel Brown,NYJ,TE,4000.0
543,Jerome Cunningham,WAS,TE,4000.0
893,Tanner Hudson,TB,TE,4000.0
608,Nate Wieting,NYG,TE,4000.0
551,Tyler Conklin,MIN,TE,4000.0
78,Ben Ellefson,JAC,TE,4000.0
550,Parker Hesse,TEN,TE,4000.0
614,Eli Wolf,BAL,TE,4000.0
682,Nick Bowers,LV,TE,4000.0
56,Arizona Cardinals,ARI,DST,4000.0
898,Kevin Rader,PIT,TE,4000.0
899,Paul Butler,NE,TE,4000.0
575,Josiah Deguara,GB,TE,4000.0
3,Brandon Dillon,MIN,TE,4000.0
957,Charlie Taumoepeau,SF,TE,4000.0
717,Giovanni Ricci,CAR,TE,4000.0
718,Dax Raymond,GB,TE,4000.0
570,Jake Bargas,MIN,TE,4000.0
592,Caleb Repp,ATL,TE,4000.0
11,Stephen Carlson,CLE,TE,4000.0
722,Kahale Warring,HOU,TE,4000.0
943,Cam Sutton,CAR,TE,4000.0
597,C.J. Conrad,NYG,TE,4000.0
22,Jesper Horsted,CHI,TE,4000.0
598,Cole Hikutini,DAL,TE,4000.0
557,Tommy Hudson,TEN,TE,4000.0
29,Ed Dickson,SEA,TE,4000.0
37,Chicago Bears,CHI,DST,4000.0
930,Colby Parkinson,SEA,TE,4000.0
602,MyCole Pruitt,TEN,TE,4000.0
919,Dominick Wood-Anderson,SEA,TE,4000.0
915,Hunter Bryant,DET,TE,4000.0
59,San Francisco 49ers,SF,DST,4000.0
907,Dalton Keene,NE,TE,4000.0
604,Nick Boyle,BAL,TE,4000.0
71,Dylan Stapleton,HOU,TE,4000.0
901,Jaeden Graham,ATL,TE,4000.0
878,Antony Auclair,TB,TE,4000.0
102,Connor Davis,NYJ,TE,4000.0
530,Chris Myarick,MIA,TE,4000.0
183,Blake Bell,DAL,TE,4000.0
801,Thaddeus Moss,WAS,TE,4000.0
435,Charles Jones,PIT,TE,4000.0
411,Deon Yelder,KC,TE,4000.0
805,Charlie Woerner,SF,TE,4000.0
281,Eric Tomlinson,BAL,TE,4000.0
409,Mason Schreck,CIN,TE,4000.0
204,Jeff Heuerman,DEN,TE,4000.0
460,Matt Sokol,LAC,TE,4000.0
661,Kyle Markway,CLE,TE,4000.0
463,Andrew Beck,DEN,TE,4000.0
659,Josh Oliver,JAC,TE,4000.0
690,Farrod Green,IND,TE,4000.0
657,Tyler Mabry,SEA,TE,4000.0
189,Matt LaCosse,NE,TE,4000.0
624,Jared Rice,LAC,TE,4000.0
220,Stephen Anderson,LAC,TE,4000.0
671,Zach Gentry,PIT,TE,4000.0
685,Hale Hentges,IND,TE,4000.0
426,Daniel Helm,SF,TE,4000.0
261,C.J. Uzomah,CIN,TE,4000.0
270,Luke Willson,BAL,TE,4000.0
677,Jake Burt,NE,TE,4000.0
781,Seth DeValve,CAR,TE,4000.0
782,Moritz Bohringer,CIN,TE,4000.0
783,Temarrick Hemingway,WAS,TE,4000.0
240,Joshua Perkins,PHI,TE,4000.0
225,Evan Baylis,ARI,TE,4000.0
788,Jason Vander Laan,NO,TE,4000.0
789,Ben Braunecker,CHI,TE,4000.0
427,Ethan Wolf,NO,TE,4000.0
234,Levine Toilolo,NYG,TE,4000.0
229,Xavier Grimble,BAL,TE,4000.0
795,Albert Okwuegbunam,DEN,TE,4000.0
187,Blake Jarwin,DAL,TE,4000.0
824,Caleb Wilson,PHI,TE,4000.0
830,Parker Houston,ARI,TE,4000.0
395,Michael Roberts,MIA,TE,4000.0
154,Nick O'Leary,LV,TE,4000.0
642,Jacob Breeland,BAL,TE,4000.0
143,Derek Carrier,LV,TE,4000.0
499,Kendall Blanton,LAR,TE,4000.0
314,O.J. Howard,TB,TE,4000.0
853,Devin Asiasi,NE,TE,4000.0
126,Chris Manhertz,CAR,TE,4000.0
321,Jordan Leggett,DEN,TE,4000.0
397,Garrett Griffin,NO,TE,4000.0
742,Sean McKeon,DAL,TE,4000.0
477,Ian Bunting,IND,TE,4000.0
119,Virgil Green,LAC,TE,4000.0
514,Tommy Sweeney,BUF,TE,4000.0
112,Luke Stocker,ATL,TE,4000.0
577,Tyler Davis,JAC,TE,4000.0
332,Johnny Mundt,LAR,TE,4000.0
737,Codey McElroy,TB,TE,4000.0
626,Rashod Berry,NE,TE,4000.0
528,Charles Scarff,BAL,TE,4000.0
873,Eric Saubert,JAC,TE,4000.0
306,Cethan Carter,CIN,TE,4000.0
695,Nakia Griffin-Stewart,GB,TE,4000.0
168,J.P. Holtz,CHI,TE,4000.0
178,Sean Culkin,BAL,TE,4000.0
652,Brycen Hopkins,LAR,TE,4000.0
479,Garrett Dickerson,NYG,TE,4000.0
302,Geoff Swaim,TEN,TE,4000.0
715,Mitchell Wilcox,CIN,TE,4000.0
481,Cole Herdman,TEN,TE,4000.0
482,Nate Becker,BUF,TE,4000.0
66,Houston Texans,HOU,DST,3900.0
61,Tampa Bay Buccaneers,TB,DST,3900.0
38,Cincinnati Bengals,CIN,DST,3800.0
41,Denver Broncos,DEN,DST,3800.0
51,New England Patriots,NE,DST,3700.0
47,Las Vegas Raiders,LV,DST,3600.0
55,Philadelphia Eagles,PHI,DST,3600.0
42,Detroit Lions,DET,DST,3500.0
63,Carolina Panthers,CAR,DST,3500.0
44,Tennessee Titans,TEN,DST,3500.0
64,Jacksonville Jaguars,JAC,DST,3400.0
40,Dallas Cowboys,DAL,DST,3300.0
35,Atlanta Falcons,ATL,DST,3300.0
54,New York Jets,NYJ,DST,3000.0
