,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
331,James Robinson,JAX,RB,,11/15/2020,@Packers,L 20 - 24,,,,,,,,,,23,109,4.7,20,0,2,3,1.5,2,0,,
437,James Washington,PIT,WR,,11/15/2020,Bengals,W 36 - 10,,,,,,,,,,,,,,,2,30,15,16,0,,
430,James White,NE,RB,,11/16/2020,Ravens,W 23 - 17,,,,,,,,,,,,,,,2,8,4,4,0,,
64,Jared Cook,NO,TE,,11/15/2020,49ers,W 27 - 13,,,,,,,,,,,,,,,0,0,,,0,,
147,Jared Goff,LAR,QB,,11/15/2020,Seahawks,W 23 - 16,27,37,302,8.2,0,0,3,19,96.9,5,4,0.8,,0,,,,,,1,1
351,Jarrett Stidham,NE,QB,,11/16/2020,Ravens,W 23 - 17,,,,,,,,,,,,,,,,,,,,,
252,Jarvis Landry,CLE,WR,,11/15/2020,Texans,W 10 - 7,,,,,,,,,,,,,,,3,29,9.7,18,0,,
161,Jason Huntley,PHI,RB,,11/15/2020,@Giants,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
419,Jason Witten,LV,TE,,11/15/2020,Broncos,W 37 - 12,,,,,,,,,,,,,,,,,,,,,
384,Jaylen Samuels,PIT,RB,,11/15/2020,Bengals,W 36 - 10,,,,,,,,,,,,,,,,,,,,,
57,Jeff Badet,WSH,WR,,11/15/2020,@Lions,L 27 - 30,,,,,,,,,,,,,,,0,0,,,0,,
92,Jeff Driskel,,QB,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,,,,,,,,,,,,
276,Jeremy McNichols,TEN,RB,,11/13/2020,Colts,L 17 - 34,,,,,,,,,,3,26,8.7,16,0,1,8,8,8,0,,
355,Jeremy Sprinkle,WSH,TE,,11/15/2020,@Lions,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
279,Jerick McKinnon,SF,RB,,11/15/2020,@Saints,L 13 - 27,,,,,,,,,,18,33,1.8,9,0,1,13,13,13,0,,
228,Jerry Jeudy,DEN,WR,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,,,,,,4,68,17,26,0,,
233,Jesse James,DET,TE,,11/15/2020,Football Team,W 30 - 27,,,,,,,,,,,,,,,2,9,4.5,5,0,,
144,Jimmy Graham,CHI,TE,,11/17/2020,Vikings,L 13 - 19,,,,,,,,,,,,,,,0,0,,,0,,
22,Joe Burrow,,QB,,11/15/2020,@Steelers,L 10 - 36,21,40,213,5.3,1,0,4,28,76.4,,,,,,,,,,,,
268,Joe Mixon,,RB,,11/15/2020,@Steelers,L 10 - 36,,,,,,,,,,,,,,,,,,,,,
341,Joe Reed,LAC,WR,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,,,,,,,,,,,,
27,John Brown,,WR,,11/15/2020,@Cardinals,L 30 - 32,,,,,,,,,,,,,,,6,72,12,31,0,,
185,John Hightower,PHI,WR,,11/15/2020,@Giants,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
417,John Wolford,LAR,QB,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
257,Johnny Mundt,LAR,TE,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
405,Jonathan Taylor,IND,RB,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,7,12,1.7,4,0,2,25,12.5,14,0,,
440,Jonathan Ward,ARI,RB,,11/15/2020,Bills,W 32 - 30,,,,,,,,,,,,,,,,,,,,,
424,Jonathan Williams,DET,RB,,11/15/2020,Football Team,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
364,Jonnu Smith,TEN,TE,,11/13/2020,Colts,L 17 - 34,,,,,,,,,,1,1,1,1,1,2,14,7,8,0,,
11,Jordan Akins,HOU,TE,,11/15/2020,@Browns,L 7 - 10,,,,,,,,,,,,,,,1,5,5,5,0,,
168,Jordan Howard,PHI,RB,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,,,,,,,,,,,,
246,Jordan Love,GB,QB,,11/15/2020,Jaguars,W 24 - 20,,,,,,,,,,,,,,,,,,,,,
340,Jordan Reed,SF,TE,,11/15/2020,@Saints,L 13 - 27,,,,,,,,,,,,,,,5,62,12.4,26,0,,
398,Jordan Thomas,NE,TE,,11/16/2020,Ravens,W 23 - 17,,,,,,,,,,,,,,,,,,,,,
428,Jordan Wilkins,IND,RB,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,8,28,3.5,18,0,0,0,,,0,,
9,Josh Allen,BUF,QB,,11/15/2020,@Cardinals,L 30 - 32,32,49,284,5.8,2,2,0,0,77.3,7,38,5.4,,0,,,,,,,
183,Josh Hill,NO,TE,,11/15/2020,49ers,W 27 - 13,,,,,,,,,,,,,,,,,,,,,
234,Josh Jacobs,LV,RB,,11/15/2020,Broncos,W 37 - 12,,,,,,,,,,21,112,5.3,24,2,4,24,6,13,0,,
284,Josh McCown,HOU,QB,,11/15/2020,@Browns,L 7 - 10,,,,,,,,,,,,,,,,,,,,,
338,Josh Reynolds,LAR,WR,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,,,,,,8,94,11.8,21,0,,
95,Joshua Dobbs,PIT,QB,,11/15/2020,Bengals,W 36 - 10,,,,,,,,,,,,,,,,,,,,,
242,Joshua Kelley,LAC,RB,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,7,21,3,8,0,,,,,,,
360,JuJu Smith-Schuster,PIT,WR,,11/15/2020,Bengals,W 36 - 10,,,,,,,,,,,,,,,9,77,8.6,24,1,,
184,Justice Hill,BAL,RB,,11/16/2020,@Patriots,L 17 - 23,,,,,,,,,,,,,,,1,3,3,3,0,,
189,Justin Herbert,LAC,QB,,11/15/2020,@Dolphins,L 21 - 29,20,32,187,5.8,2,1,2,13,86.3,4,10,2.5,,1,,,,,,,
231,Justin Jefferson,MIN,WR,,11/17/2020,@Bears,W 19 - 13,,,,,,,,,,,,,,,8,135,16.9,54,0,,
434,Justin Watson,TB,WR,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,,,,,,,,,,,,
421,Juwann Winfree,,WR,,11/15/2020,Jaguars,W 24 - 20,,,,,,,,,,,,,,,,,,,,,
204,KJ Hamler,DEN,WR,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,,,,,,4,50,12.5,27,0,,
182,KJ Hill,LAC,WR,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,,,,,,,,,,,,
300,KJ Osborn,MIN,WR,,11/17/2020,@Bears,W 19 - 13,,,,,,,,,,,,,,,,,,,,,
368,Kaden Smith,NYG,TE,,11/15/2020,Eagles,W 27 - 17,,,,,,,,,,,,,,,2,12,6,11,0,,
56,Kalen Ballage,LAC,RB,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,18,68,3.8,11,0,5,34,6.8,16,0,,
343,Kalif Raymond,TEN,WR,,11/13/2020,Colts,L 17 - 34,,,,,,,,,,,,,,,,,,,,,
162,Kareem Hunt,CLE,RB,,11/15/2020,Texans,W 10 - 7,,,,,,,,,,19,104,5.5,19,0,3,28,9.3,12,0,,
411,Ke'Shawn Vaughn,TB,RB,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,,,,,,,,,,,,
225,KeeSean Johnson,ARI,WR,,11/15/2020,Bills,W 32 - 30,,,,,,,,,,,,,,,,,,,,,
71,Keelan Cole,JAX,WR,,11/15/2020,@Packers,L 20 - 24,,,,,,,,,,,,,,,5,47,9.4,13,1,,
8,Keenan Allen,LAC,WR,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,,,,,,3,39,13,15,1,,
59,Keke Coutee,HOU,WR,,11/15/2020,@Browns,L 7 - 10,,,,,,,,,,,,,,,,,,,,,
43,Kendrick Bourne,SF,WR,,11/15/2020,@Saints,L 13 - 27,,,,,,,,,,,,,,,4,26,6.5,11,0,,
146,Kenny Golladay,DET,WR,,11/15/2020,Football Team,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
350,Kenny Stills,,WR,,11/15/2020,@Browns,L 7 - 10,,,,,,,,,,,,,,,1,6,6,6,0,,
93,Kenyan Drake,ARI,RB,,11/15/2020,Bills,W 32 - 30,,,,,,,,,,16,100,6.3,20,0,1,9,9,9,0,1,1
221,Kerryon Johnson,DET,RB,,11/15/2020,Football Team,W 30 - 27,,,,,,,,,,1,3,3,3,0,,,,,,,
176,KhaDarel Hodge,CLE,WR,,11/15/2020,Texans,W 10 - 7,,,,,,,,,,,,,,,0,0,,,0,,
60,Kirk Cousins,MIN,QB,,11/17/2020,@Bears,W 19 - 13,25,36,292,8.1,2,1,1,6,100.7,1,-1,-1,,0,,,,,,,
7,Kyle Allen,,QB,,11/15/2020,@Lions,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
326,Kyle Rudolph,MIN,TE,,11/17/2020,@Bears,W 19 - 13,,,,,,,,,,,,,,,4,63,15.8,22,0,1,1
256,Kyler Murray,ARI,QB,,11/15/2020,Bills,W 32 - 30,22,32,245,7.7,1,1,3,9,88.7,11,61,5.5,,2,,,,,,,
236,Lamar Jackson,,QB,,11/16/2020,@Patriots,L 17 - 23,24,34,249,7.3,2,1,2,7,98.8,11,55,5,,0,,,,,,,
271,Lamar Miller,,RB,,11/17/2020,Vikings,L 13 - 19,,,,,,,,,,,,,,,2,6,3,7,0,,
132,Larry Fitzgerald,,WR,,11/15/2020,Bills,W 32 - 30,,,,,,,,,,,,,,,2,13,6.5,9,0,,
255,Latavius Murray,NO,RB,,11/15/2020,49ers,W 27 - 13,,,,,,,,,,9,57,6.3,18,0,,,,,,,
377,Laviska Shenault,JAX,WR,,11/15/2020,@Packers,L 20 - 24,,,,,,,,,,,,,,,,,,,,,
282,LeSean McCoy,TB,RB,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,,,,,,,,,,,,
363,Lee Smith,BUF,TE,,11/15/2020,@Cardinals,L 30 - 32,,,,,,,,,,,,,,,,,,,,,
125,Leonard Fournette,TB,RB,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,8,19,2.4,14,0,2,11,5.5,8,0,,
391,Levine Toilolo,NYG,TE,,11/15/2020,Eagles,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
397,Logan Thomas,WSH,TE,,11/15/2020,@Lions,L 27 - 30,,,,,,,,,,,,,,,4,66,16.5,27,0,,
415,Logan Woodside,TEN,QB,,11/13/2020,Colts,L 17 - 34,,,,,,,,,,,,,,,,,,,,,
42,Lynn Bowden,MIA,RB,,11/15/2020,Chargers,W 29 - 21,,,,,,,,,,,,,,,,,,,,,
175,Mack Hollins,MIA,WR,,11/15/2020,Chargers,W 29 - 21,,,,,,,,,,,,,,,1,1,1,1,0,,
26,Malcolm Brown,LAR,RB,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,6,33,5.5,13,2,2,18,9,11,0,,
313,Malcolm Perry,MIA,RB,,11/15/2020,Chargers,W 29 - 21,,,,,,,,,,1,6,6,6,0,2,21,10.5,13,0,,
404,Malik Taylor,GB,WR,,11/15/2020,Jaguars,W 24 - 20,,,,,,,,,,,,,,,,,,,,,
250,Marcedes Lewis,GB,TE,,11/15/2020,Jaguars,W 24 - 20,,,,,,,,,,,,,,,,,,,,,
220,Marcus Johnson,IND,WR,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,,,,,,0,0,,,0,,
290,Marcus Mariota,LV,QB,,11/15/2020,Broncos,W 37 - 12,,,,,,,,,,,,,,,,,,,,,
3,Mark Andrews,,TE,,11/16/2020,@Patriots,L 17 - 23,,,,,,,,,,,,,,,7,61,8.7,13,0,,
210,Mark Ingram,BAL,RB,,11/16/2020,@Patriots,L 17 - 23,,,,,,,,,,5,5,1,5,0,2,24,12,17,0,,
87,Marquez Callaway,,WR,,11/15/2020,49ers,W 27 - 13,,,,,,,,,,,,,,,,,,,,,
413,Marquez Valdes-Scantling,GB,WR,,11/15/2020,Jaguars,W 24 - 20,,,,,,,,,,,,,,,4,149,37.3,78,1,,
29,Marquise Brown,BAL,WR,,11/16/2020,@Patriots,L 17 - 23,,,,,,,,,,,,,,,2,14,7,8,0,,
206,Marvin Hall,,WR,,11/15/2020,Football Team,W 30 - 27,,,,,,,,,,,,,,,2,61,30.5,55,1,,
214,Marvin Jones,DET,WR,,11/15/2020,Football Team,W 30 - 27,,,,,,,,,,,,,,,8,96,12,27,1,,
327,Mason Rudolph,PIT,QB,,11/15/2020,Bengals,W 36 - 10,,,,,,,,,,,,,,,,,,,,,
381,Mason Schreck,CIN,TE,,11/15/2020,@Steelers,L 10 - 36,,,,,,,,,,,,,,,,,,,,,
54,Matt Barkley,BUF,QB,,11/15/2020,@Cardinals,L 30 - 32,,,,,,,,,,,,,,,,,,,,,
33,Matt Breida,,RB,,11/15/2020,Chargers,W 29 - 21,,,,,,,,,,,,,,,,,,,,,
370,Matthew Slater,NE,WR,,11/16/2020,Ravens,W 23 - 17,,,,,,,,,,,,,,,,,,,,,
354,Matthew Stafford,DET,QB,,11/15/2020,Football Team,W 30 - 27,24,33,276,8.4,3,0,1,9,127.8,,,,,,,,,,,,
423,Maxx Williams,ARI,TE,,11/15/2020,Bills,W 32 - 30,,,,,,,,,,,,,,,,,,,,,
145,Melvin Gordon,DEN,RB,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,11,46,4.2,11,0,0,0,,,0,,
21,Michael Burton,NO,RB,,11/15/2020,49ers,W 27 - 13,,,,,,,,,,,,,,,,,,,,,
308,Michael Pittman,IND,WR,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,1,21,21,21,0,7,101,14.4,40,0,,
396,Michael Thomas,NO,WR,,11/15/2020,49ers,W 27 - 13,,,,,,,,,,,,,,,2,27,13.5,15,0,,
44,Mike Boone,MIN,RB,,11/17/2020,@Bears,W 19 - 13,,,,,,,,,,,,,,,,,,,,,
101,Mike Davis,CAR,RB,,11/15/2020,Buccaneers,L 23 - 46,,,,,,,,,,7,32,4.6,7,0,4,12,3,5,0,,
108,Mike Evans,TB,WR,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,,,,,,6,77,12.8,22,1,,
155,Mike Gesicki,MIA,TE,,11/15/2020,Chargers,W 29 - 21,,,,,,,,,,,,,,,2,40,20,23,0,,
151,Mike Glennon,JAX,QB,,11/15/2020,@Packers,L 20 - 24,,,,,,,,,,,,,,,,,,,,,
395,Mike Thomas,CIN,WR,,11/15/2020,@Steelers,L 10 - 36,,,,,,,,,,,,,,,0,0,,,0,,
429,Mike Williams,LAC,WR,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,,,,,,2,38,19,28,0,,
40,Miles Boykin,BAL,WR,,11/16/2020,@Patriots,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
383,Miles Sanders,PHI,RB,,11/15/2020,@Giants,L 17 - 27,,,,,,,,,,15,85,5.7,14,0,2,10,5,9,0,,
388,Mitchell Trubisky,CHI,QB,,11/17/2020,Vikings,L 13 - 19,,,,,,,,,,,,,,,,,,,,,
10,Mo Alie-Cox,IND,TE,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,,,,,,3,19,6.3,11,0,,
304,MyCole Pruitt,TEN,TE,,11/13/2020,Colts,L 17 - 34,,,,,,,,,,,,,,,,,,,,,
198,N'Keal Harry,NE,WR,,11/16/2020,Ravens,W 23 - 17,,,,,,,,,,,,,,,,,,,,,
347,Nate Sudfeld,PHI,QB,,11/15/2020,@Giants,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
312,Nathan Peterman,LV,QB,,11/15/2020,Broncos,W 37 - 12,,,,,,,,,,,,,,,,,,,,,
16,Nelson Agholor,LV,WR,,11/15/2020,Broncos,W 37 - 12,,,,,,,,,,,,,,,1,8,8,8,0,,
39,Nick Boyle,,TE,,11/16/2020,@Patriots,L 17 - 23,,,,,,,,,,,,,,,1,4,4,4,0,,
76,Nick Chubb,CLE,RB,,11/15/2020,Texans,W 10 - 7,,,,,,,,,,19,126,6.6,59,1,0,0,,,0,,
130,Nick Foles,CHI,QB,,11/17/2020,Vikings,L 13 - 19,15,26,106,4.1,0,1,2,16,51.1,1,2,2,,0,,,,,,1,0
258,Nick Mullens,SF,QB,,11/15/2020,@Saints,L 13 - 27,24,38,247,6.5,1,2,2,15,68.6,1,3,3,,0,,,,,,,
412,Nick Vannett,DEN,TE,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,,,,,,,,,,,,
431,Nick Westbrook,TEN,WR,,11/13/2020,Colts,L 17 - 34,,,,,,,,,,,,,,,0,0,,,0,,
136,Noah Fant,DEN,TE,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,,,,,,3,18,6,9,0,,
392,Noah Togiai,,TE,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,,,,,,,,,,,,
433,Nsimba Webster,LAR,WR,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
178,Nyheim Hines,IND,RB,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,12,70,5.8,14,1,5,45,9,13,1,,
444,PJ Walker,CAR,QB,,11/15/2020,Buccaneers,L 23 - 46,2,4,12,3,0,0,1,16,56.3,,,,,,,,,,,,
253,Patrick Laird,MIA,RB,,11/15/2020,Chargers,W 29 - 21,,,,,,,,,,2,19,9.5,17,0,,,,,,,
197,Penny Hart,SEA,WR,,11/15/2020,@Rams,L 16 - 23,,,,,,,,,,,,,,,,,,,,,
55,Peyton Barber,WSH,RB,,11/15/2020,@Lions,L 27 - 30,,,,,,,,,,2,7,3.5,6,0,1,7,7,7,0,,
25,Pharaoh Brown,HOU,TE,,11/15/2020,@Browns,L 7 - 10,,,,,,,,,,,,,,,2,21,10.5,16,1,,
62,Pharoh Cooper,CAR,WR,,11/15/2020,Buccaneers,L 23 - 46,,,,,,,,,,,,,,,,,,,,,
334,Philip Rivers,IND,QB,,11/13/2020,@Titans,W 34 - 17,29,39,308,7.9,1,0,1,11,105.5,,,,,,,,,,,,
249,Phillip Lindsay,DEN,RB,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,4,2,0.5,4,0,0,0,,,0,,
436,Quez Watkins,PHI,WR,,11/15/2020,@Giants,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
79,Quintez Cephus,DET,WR,,11/15/2020,Football Team,W 30 - 27,,,,,,,,,,,,,,,1,10,10,10,0,,
72,Randall Cobb,,WR,,11/15/2020,@Browns,L 7 - 10,,,,,,,,,,,,,,,3,41,13.7,29,0,,
187,Rashard Higgins,CLE,WR,,11/15/2020,Texans,W 10 - 7,,,,,,,,,,,,,,,3,48,16,21,0,,
285,Ray-Ray McCloud,PIT,WR,,11/15/2020,Bengals,W 36 - 10,,,,,,,,,,1,-1,-1,-1,0,2,4,2,4,0,,
89,Raymond Calais,LAR,RB,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
152,Reggie Gilliam,BUF,TE,,11/15/2020,@Cardinals,L 30 - 32,,,,,,,,,,,,,,,,,,,,,
23,Rex Burkhead,,RB,,11/16/2020,Ravens,W 23 - 17,,,,,,,,,,6,31,5.2,9,0,4,35,8.8,24,2,,
329,Richard Rodgers,PHI,TE,,11/15/2020,@Giants,L 17 - 27,,,,,,,,,,,,,,,4,60,15,22,0,,
232,Richie James,SF,WR,,11/15/2020,@Saints,L 13 - 27,,,,,,,,,,,,,,,3,26,8.7,14,0,1,1
335,Riley Ridley,CHI,WR,,11/17/2020,Vikings,L 13 - 19,,,,,,,,,,,,,,,,,,,,,
58,River Cracraft,SF,WR,,11/15/2020,@Saints,L 13 - 27,,,,,,,,,,,,,,,,,,,,,
138,Rob Gronkowski,TB,TE,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,,,,,,2,51,25.5,44,1,,
5,Robby Anderson,CAR,WR,,11/15/2020,Buccaneers,L 23 - 46,,,,,,,,,,,,,,,4,21,5.3,9,0,,
126,Robert Foster,WSH,WR,,11/15/2020,@Lions,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
140,Robert Griffin,,QB,,11/16/2020,@Patriots,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
390,Robert Tonyan,GB,TE,,11/15/2020,Jaguars,W 24 - 20,,,,,,,,,,,,,,,3,33,11,23,0,,
416,Robert Woods,LAR,WR,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,1,3,3,3,0,5,33,6.6,8,0,,
362,Rodney Smith,CAR,RB,,11/15/2020,Buccaneers,L 23 - 46,,,,,,,,,,3,13,4.3,10,0,1,2,2,2,0,,
213,Ronald Jones,TB,RB,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,23,192,8.3,98,1,1,6,6,6,0,1,1
90,Ross Dwelley,SF,TE,,11/15/2020,@Saints,L 13 - 27,,,,,,,,,,,,,,,1,22,22,22,0,,
124,Royce Freeman,DEN,RB,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,2,11,5.5,9,0,2,15,7.5,14,0,,
422,Russell Wilson,SEA,QB,,11/15/2020,@Rams,L 16 - 23,22,37,248,6.7,0,2,6,28,57,8,60,7.5,,0,,,,,,1,1
134,Ryan Finley,CIN,QB,,11/15/2020,@Steelers,L 10 - 36,,,,,,,,,,,,,,,,,,,,,
131,Ryan Fitzpatrick,MIA,QB,,11/15/2020,Chargers,W 29 - 21,,,,,,,,,,,,,,,,,,,,,
139,Ryan Griffin,TB,QB,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,,,,,,,,,,,,
207,Ryan Izzo,NE,TE,,11/16/2020,Ravens,W 23 - 17,,,,,,,,,,,,,,,1,20,20,20,0,,
297,Ryan Nall,CHI,RB,,11/17/2020,Vikings,L 13 - 19,,,,,,,,,,1,0,0,0,0,1,18,18,18,0,,
409,Ryan Tannehill,TEN,QB,,11/13/2020,Colts,L 17 - 34,15,27,147,5.4,1,0,1,10,83.4,2,9,4.5,,0,,,,,,,
14,Salvon Ahmed,MIA,RB,,11/15/2020,Chargers,W 29 - 21,,,,,,,,,,21,85,4,18,1,1,5,5,5,0,,
314,Samaje Perine,CIN,RB,,11/15/2020,@Steelers,L 10 - 36,,,,,,,,,,7,48,6.9,15,0,1,7,7,7,0,,
270,Scott Miller,TB,WR,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,,,,,,1,4,4,4,0,,
291,Sean Mannion,MIN,QB,,11/17/2020,@Bears,W 19 - 13,,,,,,,,,,,,,,,,,,,,,
261,Stanley Morgan,CIN,WR,,11/15/2020,@Steelers,L 10 - 36,,,,,,,,,,,,,,,,,,,,,
99,Stefon Diggs,BUF,WR,,11/15/2020,@Cardinals,L 30 - 32,,,,,,,,,,,,,,,10,93,9.3,21,1,,
4,Stephen Anderson,LAC,TE,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,,,,,,,,,,,,
85,Stephen Carlson,CLE,TE,,11/15/2020,Texans,W 10 - 7,,,,,,,,,,,,,,,,,,,,,
376,Sterling Shepard,NYG,WR,,11/15/2020,Eagles,W 27 - 17,,,,,,,,,,,,,,,6,47,7.8,27,0,,
372,Steven Sims,WSH,WR,,11/15/2020,@Lions,L 27 - 30,,,,,,,,,,,,,,,5,46,9.2,23,0,1,0
177,TJ Hockenson,DET,TE,,11/15/2020,Football Team,W 30 - 27,,,,,,,,,,,,,,,2,13,6.5,8,0,,
445,TJ Yeldon,BUF,RB,,11/15/2020,@Cardinals,L 30 - 32,,,,,,,,,,,,,,,,,,,,,
179,TY Hilton,IND,WR,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,,,,,,4,40,10,12,0,,
212,Taiwan Jones,BUF,RB,,11/15/2020,@Cardinals,L 30 - 32,,,,,,,,,,,,,,,,,,,,,
378,Tajae Sharpe,MIN,WR,,11/17/2020,@Bears,W 19 - 13,,,,,,,,,,,,,,,,,,,,,
165,Tanner Hudson,TB,TE,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,,,,,,,,,,,,
181,Taysom Hill,NO,QB,,11/15/2020,49ers,W 27 - 13,0,0,0,,0,0,1,5,-1,8,45,5.6,,0,,,,,,2,1
403,Taywan Taylor,CLE,WR,,11/15/2020,Texans,W 10 - 7,,,,,,,,,,,,,,,,,,,,,
32,Teddy Bridgewater,CAR,QB,,11/15/2020,Buccaneers,L 23 - 46,18,24,136,5.7,2,1,1,5,98.6,3,16,5.3,,1,,,,,,,
186,Tee Higgins,CIN,WR,,11/15/2020,@Steelers,L 10 - 36,,,,,,,,,,,,,,,7,115,16.4,54,1,1,1
193,Temarrick Hemingway,WSH,TE,,11/15/2020,@Lions,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
149,Terry Godwin,,WR,,11/15/2020,@Packers,L 20 - 24,,,,,,,,,,,,,,,0,0,,,0,,
277,Terry McLaurin,WSH,WR,,11/15/2020,@Lions,L 27 - 30,,,,,,,,,,1,27,27,27,0,7,95,13.6,26,0,1,1
70,Tevin Coleman,SF,RB,,11/15/2020,@Saints,L 13 - 27,,,,,,,,,,,,,,,,,,,,,
336,Theo Riddick,LV,RB,,11/15/2020,Broncos,W 37 - 12,,,,,,,,,,,,,,,,,,,,,
38,Tim Boyle,GB,QB,,11/15/2020,Jaguars,W 24 - 20,,,,,,,,,,,,,,,,,,,,,
318,Tim Patrick,DEN,WR,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,,,,,,4,61,15.3,27,0,,
37,Tom Brady,TB,QB,,11/15/2020,@Panthers,W 46 - 23,28,39,341,8.7,3,0,1,7,124,2,2,1,,1,,,,,,,
275,Trace McSorley,BAL,QB,,11/16/2020,@Patriots,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
122,Travis Fulgham,PHI,WR,,11/15/2020,@Giants,L 17 - 27,,,,,,,,,,,,,,,1,8,8,8,0,,
172,Travis Homer,SEA,RB,,11/15/2020,@Rams,L 16 - 23,,,,,,,,,,,,,,,3,19,6.3,12,0,,
426,Trayveon Williams,CIN,RB,,11/15/2020,@Steelers,L 10 - 36,,,,,,,,,,5,22,4.4,8,0,,,,,,,
361,Tre'Quan Smith,NO,WR,,11/15/2020,49ers,W 27 - 13,,,,,,,,,,,,,,,0,0,,,0,,
374,Trent Sherfield,ARI,WR,,11/15/2020,Bills,W 32 - 30,,,,,,,,,,,,,,,,,,,,,
402,Trent Taylor,SF,WR,,11/15/2020,@Saints,L 13 - 27,,,,,,,,,,,,,,,,,,,,,
86,Trenton Cannon,CAR,RB,,11/15/2020,Buccaneers,L 23 - 46,,,,,,,,,,,,,,,,,,,,,
20,Trey Burton,IND,TE,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,,,,,,3,24,8,14,0,,
116,Trey Edmunds,,RB,,11/15/2020,Bengals,W 36 - 10,,,,,,,,,,,,,,,,,,,,,
235,Trishton Jackson,LAR,WR,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
120,Troy Fumagalli,DEN,TE,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,,,,,,2,12,6,8,0,,
307,Troymaine Pope,LAC,RB,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,,,,,,,,,,,,
410,Tua Tagovailoa,MIA,QB,,11/15/2020,Chargers,W 29 - 21,15,25,169,6.8,2,0,0,0,106.9,6,-1,-0.2,,0,,,,,,,
266,Ty Montgomery,NO,RB,,11/15/2020,49ers,W 27 - 13,,,,,,,,,,,,,,,,,,,,,
41,Tyler Boyd,CIN,WR,,11/15/2020,@Steelers,L 10 - 36,,,,,,,,,,,,,,,6,41,6.8,20,0,,
