,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
235,DeSean Jackson,,WR,,10/11/2020,@Steelers,L 29 - 38,,,,,,,,,,,,,,,,,,,,,
318,DeVante Parker,MIA,WR,,10/11/2020,@49ers,W 43 - 17,,,,,,,,,,,,,,,2,50,25,28,1,,
425,Dede Westbrook,,WR,,10/11/2020,@Texans,L 14 - 30,,,,,,,,,,,,,,,,,,,,,
100,DeeJay Dallas,SEA,RB,,10/12/2020,Vikings,W 27 - 26,,,,,,,,,,,,,,,,,,,,,
378,Deebo Samuel,SF,WR,,10/11/2020,Dolphins,L 17 - 43,,,,,,,,,,1,3,3,3,0,2,19,9.5,15,0,,
328,Demarcus Robinson,KC,WR,,10/11/2020,Raiders,L 32 - 40,,,,,,,,,,,,,,,2,2,1,3,0,,
206,Demetrius Harris,CHI,TE,,10/09/2020,Buccaneers,W 20 - 19,,,,,,,,,,,,,,,1,9,9,9,0,,
441,Deon Yelder,KC,TE,,10/11/2020,Raiders,L 32 - 40,,,,,,,,,,,,,,,,,,,,,
205,Deonte Harris,NO,WR,,10/13/2020,Chargers,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
77,Derek Carr,LV,QB,,10/11/2020,@Chiefs,W 40 - 32,22,31,347,11.2,3,1,1,1,126.7,4,1,0.3,,0,,,,,,,
76,Derek Carrier,LV,TE,,10/11/2020,@Chiefs,W 40 - 32,,,,,,,,,,,,,,,,,,,,,
197,Derrick Henry,TEN,RB,,10/13/2020,Bills,W 42 - 16,,,,,,,,,,19,57,3,12,2,1,6,6,6,0,,
430,Deshaun Watson,HOU,QB,,10/11/2020,Jaguars,W 30 - 14,25,35,359,10.3,3,2,1,2,109.1,2,25,12.5,,0,,,,,,,
84,Devin Duvernay,BAL,WR,,10/11/2020,Bengals,W 27 - 3,,,,,,,,,,1,42,42,42,0,2,17,8.5,9,0,,
363,Devin Singletary,BUF,RB,,10/13/2020,@Titans,L 16 - 42,,,,,,,,,,11,25,2.3,6,0,1,8,8,8,0,,
119,Devonta Freeman,,RB,,10/11/2020,@Cowboys,L 34 - 37,,,,,,,,,,17,60,3.5,9,1,2,27,13.5,18,0,,
39,Devontae Booker,LV,RB,,10/11/2020,@Chiefs,W 40 - 32,,,,,,,,,,7,62,8.9,43,0,1,5,5,5,0,,
316,Dezmon Patmon,IND,WR,,10/11/2020,@Browns,L 23 - 32,,,,,,,,,,,,,,,,,,,,,
249,Dion Lewis,NYG,RB,,10/11/2020,@Cowboys,L 34 - 37,,,,,,,,,,,,,,,2,1,0.5,2,0,,
226,Diontae Johnson,PIT,WR,,10/11/2020,Eagles,W 38 - 29,,,,,,,,,,,,,,,1,-2,-2,-2,0,,
319,Donald Parham,LAC,TE,,10/13/2020,@Saints,L 27 - 30,,,,,,,,,,,,,,,0,0,,,0,,
312,Donovan Peoples-Jones,CLE,WR,,10/11/2020,Colts,W 32 - 23,,,,,,,,,,,,,,,,,,,,,
183,Dontrell Hilliard,CLE,RB,,10/11/2020,Colts,W 32 - 23,,,,,,,,,,,,,,,,,,,,,
209,Dontrelle Inman,WSH,WR,,10/11/2020,Rams,L 10 - 30,,,,,,,,,,,,,,,1,-2,-2,-2,0,,
30,Drew Brees,,QB,,10/13/2020,Chargers,W 30 - 27,33,47,325,6.9,1,1,2,12,87.6,1,1,1,,1,,,,,,,
380,Drew Sample,CIN,TE,,10/11/2020,@Ravens,L 3 - 27,,,,,,,,,,,,,,,2,22,11,14,0,,
227,Duke Johnson,HOU,RB,,10/11/2020,Jaguars,W 30 - 14,,,,,,,,,,3,8,2.7,3,0,1,11,11,11,0,,
351,Durham Smythe,MIA,TE,,10/11/2020,@49ers,W 43 - 17,,,,,,,,,,,,,,,,,,,,,
203,Dwayne Haskins,WSH,QB,,10/11/2020,Rams,L 10 - 30,,,,,,,,,,,,,,,,,,,,,
434,Dwayne Washington,NO,RB,,10/13/2020,Chargers,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
346,Easton Stick,LAC,QB,,10/13/2020,@Saints,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
313,Elijhaa Penny,NYG,RB,,10/11/2020,@Cowboys,L 34 - 37,,,,,,,,,,1,3,3,3,0,,,,,,,
375,Emmanuel Sanders,NO,WR,,10/13/2020,Chargers,W 30 - 27,,,,,,,,,,,,,,,12,122,10.2,19,0,1,0
44,Eno Benjamin,ARI,RB,,10/11/2020,@Jets,W 30 - 10,,,,,,,,,,,,,,,,,,,,,
114,Eric Ebron,PIT,TE,,10/11/2020,Eagles,W 38 - 29,,,,,,,,,,,,,,,5,43,8.6,17,0,1,1
384,Eric Tomlinson,,TE,,10/11/2020,@Cowboys,L 34 - 37,,,,,,,,,,,,,,,,,,,,,
51,Evan Baylis,ARI,TE,,10/11/2020,@Jets,W 30 - 10,,,,,,,,,,,,,,,,,,,,,
106,Evan Engram,NYG,TE,,10/11/2020,@Cowboys,L 34 - 37,,,,,,,,,,2,9,4.5,6,1,1,16,16,16,0,,
107,Ezekiel Elliott,DAL,RB,,10/11/2020,Giants,W 37 - 34,,,,,,,,,,19,91,4.8,12,2,1,14,14,14,0,,
260,Foster Moreau,LV,TE,,10/11/2020,@Chiefs,W 40 - 32,,,,,,,,,,,,,,,,,,,,,
145,Frank Gore,NYJ,RB,,10/11/2020,Cardinals,L 10 - 30,,,,,,,,,,9,30,3.3,11,0,,,,,,,
341,Freddie Swain,SEA,WR,,10/12/2020,Vikings,W 27 - 26,,,,,,,,,,,,,,,2,14,7,12,0,,
96,Gabriel Davis,BUF,WR,,10/13/2020,@Titans,L 16 - 42,,,,,,,,,,,,,,,5,58,11.6,15,0,,
268,Gardner Minshew,JAX,QB,,10/11/2020,@Texans,L 14 - 30,31,49,301,6.1,2,0,3,8,94,4,18,4.5,,0,,,,,,1,1
137,Garrett Griffin,NO,TE,,10/13/2020,Chargers,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
358,Geno Smith,SEA,QB,,10/12/2020,Vikings,W 27 - 26,,,,,,,,,,,,,,,,,,,,,
342,Geoff Swaim,TEN,TE,,10/13/2020,Bills,W 42 - 16,,,,,,,,,,,,,,,,,,,,,
240,George Kittle,,TE,,10/11/2020,Dolphins,L 17 - 43,,,,,,,,,,,,,,,4,44,11,12,0,,
101,Gerald Everett,LAR,TE,,10/11/2020,@Football Team,W 30 - 10,,,,,,,,,,,,,,,4,90,22.5,40,0,,
43,Giovani Bernard,CIN,RB,,10/11/2020,@Ravens,L 3 - 27,,,,,,,,,,,,,,,1,4,4,4,0,,
400,Golden Tate,NYG,WR,,10/11/2020,@Cowboys,L 34 - 37,,,,,,,,,,,,,,,4,42,10.5,21,0,,
295,Greg Olsen,,TE,,10/12/2020,Vikings,W 27 - 26,,,,,,,,,,,,,,,1,20,20,20,0,,
437,Greg Ward,PHI,WR,,10/11/2020,@Steelers,L 29 - 38,,,,,,,,,,,,,,,4,26,6.5,11,1,,
110,Gus Edwards,BAL,RB,,10/11/2020,Bengals,W 27 - 3,,,,,,,,,,7,25,3.6,6,0,0,0,,,0,,
15,Hakeem Butler,,TE,,10/11/2020,@Steelers,L 29 - 38,,,,,,,,,,,,,,,,,,,,,
19,Harrison Bryant,CLE,TE,,10/11/2020,Colts,W 32 - 23,,,,,,,,,,,,,,,0,0,,,0,,
165,Hayden Hurst,ATL,TE,,10/11/2020,Panthers,L 16 - 23,,,,,,,,,,,,,,,2,8,4,9,0,,
321,Henry Ruggs III,LV,WR,,10/11/2020,@Chiefs,W 40 - 32,,,,,,,,,,,,,,,2,118,59,72,1,,
196,Hunter Henry,LAC,TE,,10/13/2020,@Saints,L 27 - 30,,,,,,,,,,,,,,,4,23,5.8,8,1,,
337,Hunter Renfrow,LV,WR,,10/11/2020,@Chiefs,W 40 - 32,,,,,,,,,,,,,,,1,42,42,42,0,,
394,Ian Thomas,CAR,TE,,10/11/2020,@Falcons,W 23 - 16,,,,,,,,,,,,,,,0,0,,,0,,
360,Irv Smith,MIN,TE,,10/12/2020,@Seahawks,L 26 - 27,,,,,,,,,,,,,,,4,64,16,25,0,,
123,Isaiah Ford,NE,WR,,10/11/2020,@49ers,W 43 - 17,,,,,,,,,,,,,,,2,23,11.5,15,0,,
279,Isaiah McKenzie,BUF,WR,,10/13/2020,@Titans,L 16 - 42,,,,,,,,,,,,,,,4,7,1.8,9,1,,
405,Isaiah Wright,WSH,WR,,10/11/2020,Rams,L 10 - 30,,,,,,,,,,,,,,,1,3,3,3,0,1,0
357,Ito Smith,ATL,RB,,10/11/2020,Panthers,L 16 - 23,,,,,,,,,,2,6,3,5,0,,,,,,,
276,J.D. McKissic,WSH,RB,,10/11/2020,Rams,L 10 - 30,,,,,,,,,,1,3,3,3,0,6,46,7.7,12,0,,
1,J.J. Arcega-Whiteside,,WR,,10/11/2020,@Steelers,L 29 - 38,,,,,,,,,,,,,,,1,37,37,37,0,,
90,J.K. Dobbins,,RB,,10/11/2020,Bengals,W 27 - 3,,,,,,,,,,1,34,34,34,0,3,21,7,9,0,,
176,J.P. Holtz,CHI,TE,,10/09/2020,Buccaneers,W 20 - 19,,,,,,,,,,,,,,,,,,,,,
202,JaMycal Hasty,,RB,,10/11/2020,Dolphins,L 17 - 43,,,,,,,,,,,,,,,,,,,,,
87,Jack Doyle,IND,TE,,10/11/2020,@Browns,L 23 - 32,,,,,,,,,,,,,,,0,0,,,0,,
115,Jacob Eason,IND,QB,,10/11/2020,@Browns,L 23 - 32,,,,,,,,,,,,,,,,,,,,,
177,Jacob Hollister,SEA,TE,,10/12/2020,Vikings,W 27 - 26,,,,,,,,,,,,,,,,,,,,,
27,Jacoby Brissett,IND,QB,,10/11/2020,@Browns,L 23 - 32,,,,,,,,,,,,,,,,,,,,,
144,Jaeden Graham,ATL,TE,,10/11/2020,Panthers,L 16 - 23,,,,,,,,,,,,,,,1,7,7,7,0,,
118,Jake Fromm,BUF,QB,,10/13/2020,@Titans,L 16 - 42,,,,,,,,,,,,,,,,,,,,,
247,Jake Luton,JAX,QB,,10/11/2020,@Texans,L 14 - 30,,,,,,,,,,,,,,,,,,,,,
142,Jakeem Grant,MIA,WR,,10/11/2020,@49ers,W 43 - 17,,,,,,,,,,1,-12,-12,-12,0,1,6,6,6,0,1,0
131,Jalen Guyton,LAC,WR,,10/13/2020,@Saints,L 27 - 30,,,,,,,,,,1,-4,-4,-4,0,1,49,49,49,0,,
164,Jalen Hurts,PHI,QB,,10/11/2020,@Steelers,L 29 - 38,1,1,18,18,0,0,0,0,118.8,,,,,,,,,,,,
335,Jalen Richard,LV,RB,,10/11/2020,@Chiefs,W 40 - 32,,,,,,,,,,1,4,4,4,0,4,26,6.5,12,0,,
411,Jameis Winston,NO,QB,,10/13/2020,Chargers,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
64,James Conner,,RB,,10/11/2020,Eagles,W 38 - 29,,,,,,,,,,15,44,2.9,25,1,3,19,6.3,11,0,,
259,James Morgan,NYJ,QB,,10/11/2020,Cardinals,L 10 - 30,,,,,,,,,,,,,,,,,,,,,
293,James O'Shaughnessy,JAX,TE,,10/11/2020,@Texans,L 14 - 30,,,,,,,,,,,,,,,3,20,6.7,8,0,,
