,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
349,Equanimeous St Brown,GB,WR,,10/25/2020,@Texans,W 35 - 20,,,,,,,,,,,,,,,,,,,,,
111,Eric Ebron,PIT,TE,,10/25/2020,@Titans,W 27 - 24,,,,,,,,,,,,,,,6,50,8.3,22,0,,
377,Eric Saubert,JAX,TE,,10/25/2020,@Chargers,L 29 - 39,,,,,,,,,,,,,,,,,,,,,
387,Eric Tomlinson,BAL,TE,,10/23/2020,@Eagles,L 21 - 22,,,,,,,,,,,,,,,,,,,,,
49,Evan Baylis,,TE,,10/26/2020,Seahawks,W 37 - 34,,,,,,,,,,,,,,,,,,,,,
102,Evan Engram,NYG,TE,,10/23/2020,@Eagles,L 21 - 22,,,,,,,,,,2,3,1.5,7,0,6,46,7.7,17,0,,
103,Ezekiel Elliott,DAL,RB,,10/25/2020,@Football Team,L 3 - 25,,,,,,,,,,12,45,3.8,12,0,1,6,6,6,0,,
259,Foster Moreau,LV,TE,,10/25/2020,Buccaneers,L 20 - 45,,,,,,,,,,,,,,,,,,,,,
137,Frank Gore,NYJ,RB,,10/25/2020,Bills,L 10 - 18,,,,,,,,,,11,60,5.5,13,0,,,,,,,
340,Freddie Swain,SEA,WR,,10/26/2020,@Cardinals,L 34 - 37,,,,,,,,,,,,,,,0,0,,,0,,
91,Gabriel Davis,BUF,WR,,10/25/2020,@Jets,W 18 - 10,,,,,,,,,,,,,,,1,11,11,11,0,,
265,Gardner Minshew,JAX,QB,,10/25/2020,@Chargers,L 29 - 39,14,27,173,6.4,2,0,5,19,96.7,4,21,5.3,,0,,,,,,,
146,Garrett Gilbert,DAL,QB,,10/25/2020,@Football Team,L 3 - 25,,,,,,,,,,,,,,,,,,,,,
360,Geno Smith,SEA,QB,,10/26/2020,@Cardinals,L 34 - 37,,,,,,,,,,,,,,,,,,,,,
341,Geoff Swaim,TEN,TE,,10/25/2020,Steelers,L 24 - 27,,,,,,,,,,,,,,,0,0,,,0,,
234,George Kittle,,TE,,10/25/2020,@Patriots,W 33 - 6,,,,,,,,,,,,,,,5,55,11,15,0,,
98,Gerald Everett,LAR,TE,,10/27/2020,Bears,W 24 - 10,,,,,,,,,,,,,,,4,28,7,16,1,,
41,Giovani Bernard,CIN,RB,,10/25/2020,Browns,L 34 - 37,,,,,,,,,,13,37,2.8,8,0,5,59,11.8,25,1,,
401,Golden Tate,NYG,WR,,10/23/2020,@Eagles,L 21 - 22,,,,,,,,,,,,,,,1,39,39,39,1,,
297,Greg Olsen,,TE,,10/26/2020,@Cardinals,L 34 - 37,,,,,,,,,,,,,,,2,18,9,13,0,,
439,Greg Ward,PHI,WR,,10/23/2020,Giants,W 22 - 21,,,,,,,,,,,,,,,5,42,8.4,14,1,,
296,Gunner Olszewski,NE,WR,,10/25/2020,49ers,L 6 - 33,,,,,,,,,,,,,,,,,,,,1,0
17,Hakeem Butler,,TE,,10/23/2020,Giants,W 22 - 21,,,,,,,,,,,,,,,0,0,,,0,,
21,Harrison Bryant,CLE,TE,,10/25/2020,@Bengals,W 37 - 34,,,,,,,,,,,,,,,4,56,14,35,2,,
157,Hayden Hurst,ATL,TE,,10/25/2020,Lions,L 22 - 23,,,,,,,,,,,,,,,6,68,11.3,17,0,,
321,Henry Ruggs,,WR,,10/25/2020,Buccaneers,L 20 - 45,,,,,,,,,,1,10,10,10,0,2,35,17.5,29,0,,
184,Hunter Henry,LAC,TE,,10/25/2020,Jaguars,W 39 - 29,,,,,,,,,,,,,,,3,23,7.7,11,0,,
336,Hunter Renfrow,LV,WR,,10/25/2020,Buccaneers,L 20 - 45,,,,,,,,,,,,,,,4,42,10.5,15,0,,
395,Ian Thomas,CAR,TE,,10/25/2020,@Saints,L 24 - 27,,,,,,,,,,,,,,,1,11,11,11,0,,
292,Isaac Nauta,,TE,,10/25/2020,@Falcons,W 23 - 22,,,,,,,,,,,,,,,1,3,3,3,0,,
278,Isaiah McKenzie,BUF,WR,,10/25/2020,@Jets,W 18 - 10,,,,,,,,,,1,-11,-11,-11,0,2,14,7,8,0,,
407,Isaiah Wright,WSH,WR,,10/25/2020,Cowboys,W 25 - 3,,,,,,,,,,,,,,,,,,,,,
359,Ito Smith,ATL,RB,,10/25/2020,Lions,L 22 - 23,,,,,,,,,,,,,,,0,0,,,0,,
275,JD McKissic,WSH,RB,,10/25/2020,Cowboys,W 25 - 3,,,,,,,,,,5,35,7,12,0,2,16,8,9,0,,
2,JJ Arcega-Whiteside,PHI,WR,,10/23/2020,Giants,W 22 - 21,,,,,,,,,,,,,,,1,8,8,8,0,,
400,JJ Taylor,NE,RB,,10/25/2020,49ers,L 6 - 33,,,,,,,,,,,,,,,,,,,,,
169,JP Holtz,CHI,TE,,10/27/2020,@Rams,L 10 - 24,,,,,,,,,,,,,,,,,,,,,
189,JaMycal Hasty,,RB,,10/25/2020,@Patriots,W 33 - 6,,,,,,,,,,9,57,6.3,20,0,1,16,16,16,0,,
348,Jace Sternberger,GB,TE,,10/25/2020,@Texans,W 35 - 20,,,,,,,,,,,,,,,1,3,3,3,1,,
170,Jacob Hollister,SEA,TE,,10/26/2020,@Cardinals,L 34 - 37,,,,,,,,,,,,,,,3,22,7.3,17,0,,
136,Jaeden Graham,ATL,TE,,10/25/2020,Lions,L 22 - 23,,,,,,,,,,,,,,,,,,,,,
16,Jake Butt,,TE,,10/25/2020,Chiefs,L 16 - 43,,,,,,,,,,,,,,,,,,,,,
114,Jake Fromm,BUF,QB,,10/25/2020,@Jets,W 18 - 10,,,,,,,,,,,,,,,,,,,,,
243,Jake Luton,JAX,QB,,10/25/2020,@Chargers,L 29 - 39,,,,,,,,,,,,,,,,,,,,,
271,Jakobi Meyers,NE,WR,,10/25/2020,49ers,L 6 - 33,,,,,,,,,,1,2,2,2,0,4,60,15,21,0,,
126,Jalen Guyton,LAC,WR,,10/25/2020,Jaguars,W 39 - 29,,,,,,,,,,,,,,,2,84,42,70,1,,
156,Jalen Hurts,PHI,QB,,10/23/2020,Giants,W 22 - 21,,,,,,,,,,2,2,1,,0,,,,,,,
