,Unnamed: 0,Name,Position,Team,Pass Yds,Pass TD,Pass INT,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Ret TD,Fumb TD,2PT,Fumb Lost,Points Total,Paddy
250,250,Josiah Deguara,TE,GB,0,0,0,0,0,1,12,0,0,0,0,0.0,2.2,1.7000000000000002
251,251,Devin Duvernay,WR,BAL,0,0,0,0,0,1,12,0,0,0,0,0.0,2.2,1.7000000000000002
252,252,Royce Freeman,RB,DEN,0,0,0,0,0,1,12,0,0,0,0,0.0,2.2,1.7000000000000002
253,253,KhaDarel Hodge,WR,CLE,0,0,0,0,0,1,12,0,0,0,0,0.0,2.2,1.7000000000000002
254,254,Blake Jarwin,TE,DAL,0,0,0,0,0,1,12,0,0,0,0,0.0,2.2,1.7000000000000002
255,255,Dalton Schultz,TE,DAL,0,0,0,0,0,1,11,0,0,0,0,0.0,2.1,1.6
256,256,Irv Smith,TE,MIN,0,0,0,0,0,1,11,0,0,0,0,0.0,2.1,1.6
257,257,Virgil Green,TE,LAC,0,0,0,0,0,1,10,0,0,0,0,0.0,2.0,1.5
258,258,Bryan Edwards,WR,LV,0,0,0,0,0,1,9,0,0,0,0,0.0,1.9,1.4
259,259,Rashard Higgins,WR,CLE,0,0,0,0,0,1,9,0,0,0,0,0.0,1.9,1.4
260,260,Jacob Hollister,TE,SEA,0,0,0,0,0,1,9,0,0,0,0,0.0,1.9,1.4
261,261,DeAndre Carter,WR,HOU,0,0,0,0,0,1,8,0,0,0,0,0.0,1.8,1.3
262,262,Tyler Eifert,TE,JAX,0,0,0,0,0,1,8,0,0,0,0,0.0,1.8,1.3
263,263,Tyrie Cleveland,WR,DEN,0,0,0,0,0,1,7,0,0,0,0,0.0,1.7,1.2000000000000002
264,264,Gus Edwards,RB,BAL,0,0,0,17,0,0,0,0,0,0,0,0.0,1.7,1.7000000000000002
265,265,Gerald Everett,TE,LA,0,0,0,0,0,1,7,0,0,0,0,0.0,1.7,1.2000000000000002
266,266,Drew Sample,TE,CIN,0,0,0,0,0,1,7,0,0,0,0,0.0,1.7,1.2000000000000002
267,267,Chris Conley,WR,JAX,0,0,0,0,0,1,6,0,0,0,0,0.0,1.6,1.1
268,268,Mecole Hardman,WR,KC,0,0,0,0,0,1,6,0,0,0,0,0.0,1.6,1.1
269,269,Justin Watson,WR,TB,0,0,0,0,0,1,6,0,0,0,0,0.0,1.6,1.1
270,270,Khari Blasingame,RB,TEN,0,0,0,0,0,1,5,0,0,0,0,0.0,1.5,1.0
271,271,Harrison Bryant,TE,CLE,0,0,0,0,0,1,5,0,0,0,0,0.0,1.5,1.0
272,272,Seth Roberts,WR,0,0,0,0,0,0,1,5,0,0,0,0,0.0,1.5,1.0
273,273,A.J. Dillon,RB,GB,0,0,0,14,0,0,0,0,0,0,0,0.0,1.4,1.4000000000000001
274,274,Duke Johnson,RB,HOU,0,0,0,14,0,0,0,0,0,0,0,0.0,1.4,1.4000000000000001
275,275,Kerryon Johnson,RB,DET,0,0,0,14,0,0,0,0,0,0,0,0.0,1.4,1.4000000000000001
276,276,Chris Manhertz,TE,CAR,0,0,0,0,0,1,4,0,0,0,0,0.0,1.4,0.9
277,277,Tre'Quan Smith,WR,NO,0,0,0,0,0,1,4,0,0,0,0,0.0,1.4,0.9
278,278,Vance McDonald,TE,PIT,0,0,0,0,0,1,3,0,0,0,0,0.0,1.3,0.8
279,279,Jaylen Samuels,RB,PIT,0,0,0,2,0,1,1,0,0,0,0,0.0,1.3,0.7999999999999999
280,280,LeSean McCoy,RB,TB,0,0,0,0,0,1,2,0,0,0,0,0.0,1.2,0.7
281,281,Bruce Miller,RB,JAX,0,0,0,0,0,1,2,0,0,0,0,0.0,1.2,0.7
282,282,Jason Witten,TE,LV,0,0,0,0,0,1,2,0,0,0,0,0.0,1.2,0.7
283,283,Jake Butt,TE,DEN,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.5
284,284,Chris Hogan,WR,NYJ,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.5
285,285,Christian Kirk,WR,ARI,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.5
286,286,James O'Shaughnessy,TE,JAX,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.5
287,287,J.D. McKissic,RB,WAS,0,0,0,-2,0,1,1,0,0,0,0,0.0,0.9,0.4
288,288,John Hightower,WR,PHI,0,0,0,0,0,1,-2,0,0,0,0,0.0,0.8,0.3
289,289,Darrell Henderson,RB,LA,0,0,0,6,0,0,0,0,0,0,0,0.0,0.6,0.6000000000000001
290,290,D'Ernest Johnson,RB,CLE,0,0,0,5,0,0,0,0,0,0,0,0.0,0.5,0.5
291,291,Justin Jackson,RB,LAC,0,0,0,4,0,0,0,0,0,0,0,0.0,0.4,0.4
292,292,Nick Vannett,TE,DEN,0,0,0,0,0,1,-6,0,0,0,0,0.0,0.4,-0.10000000000000009
293,293,Chris Streveler,QB,ARI,0,0,0,3,0,0,0,0,0,0,0,0.0,0.3,0.30000000000000004
294,294,Robert Griffin III,QB,BAL,9,0,0,-1,0,0,0,0,0,0,0,0.0,0.26,0.26
295,295,Anthony Sherman,RB,KC,0,0,0,2,0,0,0,0,0,0,0,0.0,0.2,0.2
296,296,Alex Armah,RB,CAR,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1,0.1
297,297,Jason Huntley,RB,PHI,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1,0.1
298,298,Dion Lewis,RB,NYG,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1,0.1
299,299,Jamal Agnew,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
300,300,Braxton Berrios,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
301,301,Mike Boone,RB,MIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
302,302,Cameron Brate,TE,TB,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
303,303,Jacoby Brissett,QB,IND,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
304,304,Damiere Byrd,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
305,305,Trenton Cannon,RB,CAR,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
306,306,Stephen Carlson,TE,CLE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
307,307,Derek Carrier,TE,LV,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
308,308,Cethan Carter,TE,CIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
309,309,Pharoh Cooper,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
310,310,Ashton Dulin,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
311,311,Ross Dwelley,TE,SF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
312,312,Alex Erickson,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
313,313,Nick Foles,QB,CHI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
314,314,Bennie Fowler,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
315,315,Ted Ginn,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
316,316,Jaeden Graham,TE,ATL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
317,317,Ryan Griffin,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
318,318,Demetrius Harris,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
319,319,Josh Hill,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
320,320,Alec Ingold,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
321,321,Andy Isabella,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
322,322,Andy Janovich,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
323,323,Xavier Jones,RB,LA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
324,324,Nick Keizer,TE,KC,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
325,325,Marcus Kemp,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
326,326,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
327,327,Josh Malone,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
328,328,Ray-Ray McCloud,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
329,329,Jeremy McNichols,RB,TEN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
330,330,Trace McSorley,QB,BAL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
331,331,Jaydon Mickens,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
332,332,JoJo Natson,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
333,333,K.J. Osborn,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
334,334,Samaje Perine,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
335,335,Dante Pettis,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
336,336,Brandon Powell,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
337,337,James Proche,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
338,338,Damion Ratley,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
339,339,Kalif Raymond,WR,TEN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
340,340,Joe Reed,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
341,341,Andre Roberts,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
342,342,Tajae Sharpe,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
343,343,Matthew Slater,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
344,344,Keith Smith,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
345,345,Diontae Spencer,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
346,346,Jace Sternberger,TE,GB,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
347,347,Kenny Stills,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
348,348,Luke Stocker,TE,ATL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
349,349,Eric Tomlinson,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
350,350,Derek Watt,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
351,351,Nsimba Webster,WR,LA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
352,352,Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
353,353,Ced Wilson,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
354,354,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
355,355,Tim Boyle,QB,GB,0,0,0,-2,0,0,0,0,0,0,0,0.0,-0.2,-0.2
356,356,Patrick Ricard,RB,BAL,0,0,0,-1,0,1,9,0,0,0,0,0.0,-0.2,1.3
357,357,Ty Montgomery,RB,NO,0,0,0,-4,0,0,0,0,0,0,0,0.0,-0.4,-0.4
358,358,Ameer Abdullah,RB,MIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
359,359,Jerell Adams,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
360,360,Rodney Adams,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
361,361,Bralon Addison,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
362,362,Quincy Adeboyejo,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
363,363,Salvon Ahmed,RB,MIA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
364,364,Brandon Aiyuk,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
365,365,Brandon Allen,QB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
366,366,Kyle Allen,QB,WAS,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
367,367,Geronimo Allison,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
368,368,Bruce Anderson,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
369,369,Darius Anderson,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
370,370,Drew Anderson,QB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
371,371,Rodney Anderson,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
372,372,Stephen Anderson,TE,LAC,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
373,373,J.J. Arcega-Whiteside,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
374,374,Ryquell Armstead,RB,JAX,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
375,375,Devin Asiasi,TE,NE,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
376,376,George Aston,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
377,377,Marcell Ateman,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
378,378,Antony Auclair,TE,TB,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
379,379,Tavon Austin,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
380,380,Andre Baccellia,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
381,381,Alex Bachman,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
382,382,Manasseh Bailey,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
383,383,Kalen Ballage,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
384,384,Jake Bargas,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
385,385,Matt Barkley,QB,BUF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
386,386,J.T. Barrett,QB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
387,387,Cameron Batson,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
388,388,Marcus Baugh,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
389,389,Nick Bawden,RB,DET,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
390,390,Omar Bayless,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
391,391,Evan Baylis,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
392,392,C.J. Beathard,QB,SF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
393,393,Andrew Beck,TE,DEN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
394,394,Nate Becker,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
395,395,Ryan Becker,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
396,396,Chad Beebe,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
397,397,Reggie Begelton,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
398,398,Blake Bell,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
399,399,Josh Bellamy,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
400,400,Levante Bellamy,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
401,401,Nick Bellore,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
402,402,Eno Benjamin,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
403,403,Travis Benjamin,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
404,404,Kurt Benkert,QB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
405,405,Trinity Benson,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
406,406,Rashod Berry,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
407,407,Justin Blackmon,WR,JAX,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
408,408,Saeed Blacknall,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
409,409,Christian Blake,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
410,410,Kendall Blanton,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
411,411,David Blough,QB,DET,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
412,412,Moritz Boehringer,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
413,413,Brandon Bolden,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
414,414,Victor Bolden,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
415,415,Reggie Bonnafon,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
416,416,Blake Bortles,QB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
417,417,Lynn Bowden,RB,MIA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
418,418,Nick Bowers,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
419,419,Ja'Marcus Bradley,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
420,420,Darius Bradwell,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
421,421,Jermiah Braswell,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
422,422,Ben Braunecker,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
423,423,Tyler Bray,QB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
424,424,Jacob Breeland,TE,BAL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
425,425,Tony Brooks-James,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
426,426,Antonio Brown,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
427,427,Billy Brown,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
428,428,Daniel Brown,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
429,429,Fred Brown,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
430,430,Jaron Brown,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
431,431,Noah Brown,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
432,432,Pharaoh Brown,TE,HOU,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
433,433,Tony Brown,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
434,434,Jake Browning,QB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
435,435,Dez Bryant,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
436,436,Hunter Bryant,TE,DET,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
437,437,Ventell Bryant,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
438,438,Ian Bunting,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
439,439,Deontay Burnett,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
440,440,Jake Burt,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
441,441,Michael Burton,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
442,442,Trey Burton,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
443,443,Emmanuel Butler,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
444,444,Hakeem Butler,TE,PHI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
445,445,Paul Butler,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
446,446,Lawrence Cager,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
447,447,Deon Cain,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
448,448,Raymond Calais,RB,LA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
449,449,Antonio Callaway,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
450,450,Marquez Callaway,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
451,451,George Campbell,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
452,452,Dylan Cantrell,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
453,453,Austin Carr,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
454,454,Patrick Carr,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
455,455,Tra Carson,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
456,456,Garrett Celek,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
457,457,Jehu Chesson,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
458,458,Dan Chisena,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
459,459,Adam Choice,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
460,460,Jordan Chunn,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
461,461,Darion Clark,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
462,462,Charles Clay,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
463,463,Matt Cole,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
464,464,Corey Coleman,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
465,465,Tyler Conklin,TE,MIN,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
466,466,C.J. Conrad,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
467,467,Case Cookus,QB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
468,468,Cody Core,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
469,469,Jeff Cotton,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
470,470,Nathan Cottrell,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
471,471,Isaiah Coulter,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
472,472,Keke Coutee,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
473,473,Chandler Cox,RB,MIA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
474,474,Jeremy Cox,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
475,475,River Cracraft,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
476,476,Damarea Crockett,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
477,477,Jason Croom,TE,PHI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
478,478,Sean Culkin,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
479,479,Jerome Cunningham,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
480,480,Jamal Custis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
481,481,Dominique Dafney,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
482,482,DeeJay Dallas,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
483,483,Andy Dalton,QB,DAL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
484,484,Chase Daniel,QB,DET,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
485,485,Mikey Daniel,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
486,486,Darrell Daniels,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
487,487,Amara Darboh,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
488,488,Kevin Davidson,QB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
489,489,Davion Davis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
490,490,Felton Davis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
491,491,Geremy Davis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
492,492,Mike Davis,RB,CAR,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
493,493,Quartney Davis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
494,494,Rashard Davis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
495,495,Reggie Davis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
496,496,Robert Davis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
497,497,Trevor Davis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
498,498,Tyler Davis,TE,JAX,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
499,499,Dalyn Dawkins,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
500,500,Seth Dawkins,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
501,501,Seth DeValve,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
502,502,James Develin,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
503,503,Garrett Dickerson,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
504,504,Ed Dickson,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
505,505,Gehrig Dieter,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
506,506,Brandon Dillon,TE,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
507,507,Derrick Dillon,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
508,508,Patrick DiMarco,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
509,509,Ben DiNucci,QB,DAL,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
510,510,Johnnie Dixon,WR,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
511,511,Kenneth Dixon,RB,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
