,Unnamed: 0,Name,Position,Team,Pass Yds,Pass TD,Pass INT,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Ret TD,Fumb TD,2PT,Fumb Lost,Points Total,Paddy
108,108,DeAndre Hopkins,WR,ARI,0,0,0,0,0,2,73,0,0,0,0,0.0,9.3,8.3
109,109,Brandon Aiyuk,WR,SF,0,0,0,0,0,2,12,1,0,0,0,0.0,9.2,8.2
110,110,Darrell Henderson,RB,LA,0,0,0,88,0,0,4,0,0,0,0,0.0,9.2,9.200000000000001
111,111,Cam Sims,WR,WAS,0,0,0,0,0,1,22,1,0,0,0,0.0,9.2,8.7
112,112,Benny Snell,RB,PIT,0,0,0,17,1,1,4,0,0,0,0,0.0,9.1,8.6
113,113,Jakeem Grant,WR,MIA,0,0,0,0,0,4,48,0,0,0,0,0.0,8.8,6.800000000000001
114,114,Gus Edwards,RB,BAL,0,0,0,26,1,0,0,0,0,0,0,0.0,8.6,8.6
115,115,Tyler Higbee,TE,LA,0,0,0,0,0,3,56,0,0,0,0,0.0,8.6,7.1000000000000005
116,116,Jimmy Graham,TE,CHI,0,0,0,0,0,5,34,0,0,0,0,0.0,8.4,5.9
117,117,Rashard Higgins,WR,CLE,0,0,0,0,0,1,13,1,0,0,0,0.0,8.3,7.8
118,118,Jeremy McNichols,RB,TEN,0,0,0,51,0,2,11,0,0,0,0,0.0,8.2,7.200000000000001
119,119,J.J. Arcega-Whiteside,WR,PHI,0,0,0,0,0,0,0,0,0,1,1,0.0,8.0,8.0
120,120,Nyheim Hines,RB,IND,0,0,0,0,0,5,27,0,0,0,0,0.0,7.7,5.2
121,121,Kareem Hunt,RB,CLE,0,0,0,40,0,2,17,0,0,0,0,0.0,7.7,6.7
122,122,Tyler Johnson,WR,TB,0,0,0,0,0,1,7,1,0,0,0,0.0,7.7,7.2
123,123,Kyle Rudolph,TE,MIN,0,0,0,0,0,3,47,0,0,0,0,0.0,7.7,6.2
124,124,Dalton Schultz,TE,DAL,0,0,0,0,0,4,35,0,0,0,0,0.0,7.5,5.5
125,125,Durham Smythe,TE,MIA,0,0,0,0,0,1,4,1,0,0,0,0.0,7.4,6.9
126,126,Jason Croom,TE,PHI,0,0,0,0,0,1,3,1,0,0,0,0.0,7.3,6.8
127,127,Zach Ertz,TE,PHI,0,0,0,0,0,4,33,0,0,0,0,0.0,7.3,5.300000000000001
128,128,Jarvis Landry,WR,CLE,0,0,0,0,0,3,40,0,0,0,0,0.0,7.0,5.5
129,129,Damiere Byrd,WR,NE,0,0,0,0,0,3,38,0,0,0,0,0.0,6.8,5.300000000000001
130,130,Devonta Freeman,RB,NYG,0,0,0,61,0,1,-4,0,0,0,0,0.0,6.7,6.2
131,131,Darnell Mooney,WR,CHI,0,0,0,0,0,3,36,0,0,0,0,0.0,6.6,5.1
132,132,Byron Pringle,WR,KC,0,0,0,0,0,2,46,0,0,0,0,0.0,6.6,5.6000000000000005
133,133,Isaiah Wright,WR,WAS,0,0,0,1,0,4,25,0,0,0,0,0.0,6.6,4.6
134,134,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,2,45,0,0,0,0,0.0,6.5,5.5
135,135,DeVante Parker,WR,MIA,0,0,0,0,0,3,35,0,0,0,0,0.0,6.5,5.0
136,136,Kendrick Bourne,WR,SF,0,0,0,0,0,2,44,0,0,0,0,0.0,6.4,5.4
137,137,Kalif Raymond,WR,TEN,0,0,0,0,0,3,32,0,0,0,0,0.0,6.2,4.7
138,138,Marquez Valdes-Scantling,WR,GB,0,0,0,0,0,3,32,0,0,0,0,0.0,6.2,4.7
139,139,Devin Duvernay,WR,BAL,0,0,0,0,0,3,31,0,0,0,0,0.0,6.1,4.6
140,140,Richard Rodgers,TE,PHI,0,0,0,0,0,3,31,0,0,0,0,0.0,6.1,4.6
141,141,John Hightower,WR,PHI,0,0,0,0,0,1,50,0,0,0,0,0.0,6.0,5.5
142,142,Tony Pollard,RB,DAL,0,0,0,31,0,2,9,0,0,0,0,0.0,6.0,5.0
143,143,De'Michael Harris,WR,0,0,0,0,0,0,3,29,0,0,0,0,0.0,5.9,4.4
144,144,Greg Ward,WR,PHI,0,0,0,0,0,2,19,0,0,0,1,0.0,5.9,4.9
145,145,Gerald Everett,TE,LA,0,0,0,0,0,3,27,0,0,0,0,0.0,5.7,4.2
146,146,La'Mical Perine,RB,NYJ,0,0,0,27,0,2,9,0,0,0,0,0.0,5.6,4.6000000000000005
147,147,Tyreek Hill,WR,KC,0,0,0,5,0,3,20,0,0,0,0,0.0,5.5,4.0
148,148,Devin Singletary,RB,BUF,0,0,0,32,0,1,13,0,0,0,0,0.0,5.5,5.0
149,149,Robert Tonyan,TE,GB,0,0,0,0,0,3,25,0,0,0,0,0.0,5.5,4.0
150,150,Joe Flacco,QB,NYJ,186,0,1,0,0,0,0,0,0,0,0,0.0,5.44,6.44
151,151,Baker Mayfield,QB,CLE,119,1,2,5,0,0,0,0,0,0,0,0.0,5.26,7.26
152,152,Malcolm Brown,RB,LA,0,0,0,4,0,3,18,0,0,0,0,0.0,5.2,3.7
153,153,Larry Fitzgerald,WR,ARI,0,0,0,0,0,3,22,0,0,0,0,0.0,5.2,3.7
154,154,Jerry Jeudy,WR,DEN,0,0,0,0,0,2,32,0,0,0,0,0.0,5.2,4.2
155,155,Danny Amendola,WR,DET,0,0,0,0,0,2,31,0,0,0,0,0.0,5.1,4.1
156,156,Evan Engram,TE,NYG,0,0,0,0,0,2,30,0,0,0,0,0.0,5.0,4.0
157,157,J.K. Dobbins,RB,BAL,0,0,0,28,0,2,1,0,0,0,0,0.0,4.9,3.9000000000000004
158,158,Pharaoh Brown,TE,HOU,0,0,0,0,0,2,28,0,0,0,0,0.0,4.8,3.8000000000000003
159,159,Ryan Izzo,TE,NE,0,0,0,0,0,3,38,0,0,0,0,0.0,4.8,5.300000000000001
160,160,Jerick McKinnon,RB,SF,0,0,0,18,0,2,10,0,0,0,0,0.0,4.8,3.8
161,161,Trenton Cannon,RB,CAR,0,0,0,12,0,2,15,0,0,0,0,0.0,4.7,3.7
162,162,Odell Beckham Jr.,WR,CLE,0,0,0,0,0,2,25,0,0,0,0,0.0,4.5,3.5
163,163,Kaden Smith,TE,NYG,0,0,0,0,0,3,15,0,0,0,0,0.0,4.5,3.0
164,164,Chris Thompson,RB,JAX,0,0,0,0,0,3,15,0,0,0,0,0.0,4.5,3.0
165,165,Julian Edelman,WR,NE,38,0,0,0,0,2,8,0,0,0,0,0.0,4.32,3.3200000000000003
166,166,Michael Gallup,WR,DAL,0,0,0,0,0,2,23,0,0,0,0,0.0,4.3,3.3000000000000003
167,167,Damien Harris,RB,NE,0,0,0,19,0,1,14,0,0,0,0,0.0,4.3,3.8000000000000007
168,168,Matt Breida,RB,MIA,0,0,0,15,0,2,7,0,0,0,0,0.0,4.2,3.2
169,169,Ty Johnson,RB,NYJ,0,0,0,42,0,0,0,0,0,0,0,0.0,4.2,4.2
170,170,Willie Snead,WR,BAL,0,0,0,0,0,1,32,0,0,0,0,0.0,4.2,3.7
171,171,Ke'Shawn Vaughn,RB,TB,0,0,0,42,0,0,0,0,0,0,0,0.0,4.2,4.2
172,172,Mark Andrews,TE,BAL,0,0,0,0,0,2,21,0,0,0,0,0.0,4.1,3.1
173,173,Cooper Kupp,WR,LA,0,0,0,0,0,3,11,0,0,0,0,0.0,4.1,2.6
174,174,Laviska Shenault Jr.,WR,JAX,0,0,0,1,0,3,10,0,0,0,0,0.0,4.1,2.6
175,175,Royce Freeman,RB,DEN,0,0,0,26,0,1,4,0,0,0,0,0.0,4.0,3.5
176,176,Alexander Mattison,RB,MIN,0,0,0,26,0,1,4,0,0,0,0,0.0,4.0,3.5
177,177,Chase Edmonds,RB,ARI,0,0,0,23,0,1,6,0,0,0,0,0.0,3.9,3.4000000000000004
178,178,Anthony Miller,WR,CHI,0,0,0,0,0,3,8,0,0,0,0,0.0,3.8,2.3
179,179,Aaron Rodgers,QB,GB,160,0,2,14,0,0,0,0,0,0,0,0.0,3.8,5.800000000000001
180,180,Jamal Agnew,WR,DET,0,0,0,0,0,2,17,0,0,0,0,0.0,3.7,2.7
181,181,Ryan Griffin,TE,NYJ,0,0,0,0,0,2,17,0,0,0,0,0.0,3.7,2.7
182,182,JaMycal Hasty,RB,SF,0,0,0,37,0,0,0,0,0,0,0,0.0,3.7,3.7
183,183,Jalen Hurts,QB,PHI,0,0,0,23,0,1,3,0,0,0,0,0.0,3.6,3.1000000000000005
184,184,Noah Brown,WR,DAL,0,0,0,0,0,2,15,0,0,0,0,0.0,3.5,2.5
185,185,Ito Smith,RB,ATL,0,0,0,8,0,1,17,0,0,0,0,0.0,3.5,3.0
186,186,Drew Lock,QB,DEN,189,0,2,-1,0,0,0,0,0,0,0,0.0,3.46,5.460000000000001
187,187,Brian Hill,RB,ATL,0,0,0,28,0,2,6,0,0,0,0,0.0,3.4,4.4
188,188,Jamaal Williams,RB,GB,0,0,0,34,0,0,0,0,0,0,0,0.0,3.4,3.4000000000000004
189,189,Chad Beebe,WR,MIN,0,0,0,0,0,2,13,0,0,0,0,0.0,3.3,2.3
190,190,A.J. Dillon,RB,GB,0,0,0,31,0,0,0,0,0,0,0,0.0,3.1,3.1
191,191,Kerryon Johnson,RB,DET,0,0,0,9,0,1,11,0,0,0,0,0.0,3.0,2.5
192,192,Geoff Swaim,TE,TEN,0,0,0,0,0,2,10,0,0,0,0,0.0,3.0,2.0
193,193,Ced Wilson,WR,DAL,0,0,0,0,0,2,10,0,0,0,0,0.0,3.0,2.0
194,194,Eric Ebron,TE,PIT,0,0,0,0,0,2,9,0,0,0,0,0.0,2.9,1.9
195,195,Dontrell Hilliard,RB,CLE,0,0,0,29,0,0,0,0,0,0,0,0.0,2.9,2.9000000000000004
196,196,Boston Scott,RB,PHI,0,0,0,4,0,2,5,0,0,0,0,0.0,2.9,1.9
197,197,Braxton Berrios,WR,NYJ,0,0,0,0,0,1,18,0,0,0,0,0.0,2.8,2.3
198,198,Marvin Jones,WR,DET,0,0,0,0,0,2,8,0,0,0,0,0.0,2.8,1.8
199,199,Darrius Shepherd,WR,GB,0,0,0,0,0,1,16,0,0,0,0,0.0,2.6,2.1
200,200,JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,2,6,0,0,0,0,0.0,2.6,1.6
201,201,Isaiah Zuber,WR,0,0,0,0,0,0,1,16,0,0,0,0,0.0,2.6,2.1
202,202,Cameron Batson,WR,0,0,0,0,0,0,1,13,0,0,0,0,0.0,2.3,1.8
203,203,Keith Kirkwood,WR,CAR,0,0,0,0,0,1,13,0,0,0,0,0.0,2.3,1.8
204,204,Jonnu Smith,TE,TEN,0,0,0,0,0,1,13,0,0,0,0,0.0,2.3,1.8
205,205,Miles Boykin,WR,BAL,0,0,0,0,0,1,11,0,0,0,0,0.0,2.1,1.6
206,206,Harrison Bryant,TE,CLE,0,0,0,0,0,1,11,0,0,0,0,0.0,2.1,1.6
207,207,T.Y. Hilton,WR,IND,0,0,0,0,0,1,11,0,0,0,0,0.0,2.1,1.6
208,208,Duke Johnson,RB,HOU,0,0,0,9,0,1,2,0,0,0,0,0.0,2.1,1.5999999999999999
209,209,Golden Tate,WR,NYG,0,0,0,0,0,1,11,0,0,0,0,0.0,2.1,1.6
210,210,Peyton Barber,RB,WAS,0,0,0,6,0,1,4,0,0,0,0,0.0,2.0,1.5
211,211,Mike Evans,WR,TB,0,0,0,0,0,1,10,0,0,0,0,0.0,2.0,1.5
212,212,Mark Ingram,RB,BAL,0,0,0,20,0,0,0,0,0,0,0,0.0,2.0,2.0
213,213,Dion Lewis,RB,NYG,0,0,0,0,0,1,10,0,0,0,0,0.0,2.0,1.5
214,214,Mike Thomas,WR,CIN,0,0,0,0,0,1,10,0,0,0,0,0.0,2.0,1.5
215,215,Nick Westbrook,WR,TEN,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,2.0
216,216,Cordarrelle Patterson,WR,CHI,0,0,0,1,0,1,8,0,0,0,0,0.0,1.9,1.4
217,217,Ian Thomas,TE,CAR,0,0,0,0,0,1,9,0,0,0,0,0.0,1.9,1.4
218,218,Case Keenum,QB,CLE,46,0,0,0,0,0,0,0,0,0,0,0.0,1.84,1.84
219,219,Ameer Abdullah,RB,MIN,0,0,0,7,0,1,1,0,0,0,0,0.0,1.8,1.3000000000000003
220,220,C.J. Board,WR,NYG,0,0,0,0,0,1,8,0,0,0,0,0.0,1.8,1.3
221,221,Van Jefferson,WR,LA,0,0,0,0,0,1,8,0,0,0,0,0.0,1.8,1.3
222,222,Kyle Juszczyk,RB,SF,0,0,0,0,0,1,8,0,0,0,0,0.0,1.8,1.3
223,223,Anthony McFarland,RB,PIT,0,0,0,2,0,1,6,0,0,0,0,0.0,1.8,1.3
224,224,Jeff Smith,WR,NYJ,0,0,0,0,0,1,8,0,0,0,0,0.0,1.8,1.3
225,225,Trent Taylor,WR,SF,0,0,0,0,0,1,8,0,0,0,0,0.0,1.8,1.3
226,226,Gabriel Davis,WR,BUF,0,0,0,0,0,1,7,0,0,0,0,0.0,1.7,1.2000000000000002
227,227,Marvin Hall,WR,DET,0,0,0,1,0,1,6,0,0,0,0,0.0,1.7,1.2000000000000002
228,228,Tyler Kroft,TE,BUF,0,0,0,0,0,1,7,0,0,0,0,0.0,1.7,1.2000000000000002
229,229,LeSean McCoy,RB,TB,0,0,0,1,0,1,6,0,0,0,0,0.0,1.7,1.2000000000000002
230,230,David Njoku,TE,CLE,0,0,0,0,0,1,7,0,0,0,0,0.0,1.7,1.2000000000000002
231,231,Darwin Thompson,RB,KC,0,0,0,17,0,0,0,0,0,0,0,0.0,1.7,1.7000000000000002
232,232,Nick Vannett,TE,DEN,0,0,0,0,0,1,7,0,0,0,0,0.0,1.7,1.2000000000000002
233,233,Chris Conley,WR,JAX,0,0,0,0,0,1,6,0,0,0,0,0.0,1.6,1.1
234,234,Chris Manhertz,TE,CAR,0,0,0,0,0,1,6,0,0,0,0,0.0,1.6,1.1
235,235,Scott Miller,WR,TB,0,0,0,0,0,1,6,0,0,0,0,0.0,1.6,1.1
236,236,Christian Blake,WR,ATL,0,0,0,0,0,1,5,0,0,0,0,0.0,1.5,1.0
237,237,Mike Boone,RB,MIN,0,0,0,-1,0,1,6,0,0,0,0,0.0,1.5,1.0
238,238,Rex Burkhead,RB,NE,0,0,0,14,0,0,0,0,0,0,0,0.0,1.4,1.4000000000000001
239,239,Isaiah McKenzie,WR,BUF,0,0,0,0,0,1,4,0,0,0,0,0.0,1.4,0.9
240,240,Cameron Brate,TE,TB,0,0,0,0,0,1,3,0,0,0,0,0.0,1.3,0.8
241,241,Rico Dowdle,RB,DAL,0,0,0,13,0,0,0,0,0,0,0,0.0,1.3,1.3
242,242,Jesse James,TE,DET,0,0,0,0,0,1,3,0,0,0,0,0.0,1.3,0.8
243,243,Keith Smith,RB,ATL,0,0,0,0,0,1,3,0,0,0,0,0.0,1.3,0.8
244,244,Nick Keizer,TE,KC,0,0,0,0,0,1,2,0,0,0,0,0.0,1.2,0.7
245,245,Patrick Laird,RB,MIA,0,0,0,0,0,1,2,0,0,0,0,0.0,1.2,0.7
246,246,Darrell Daniels,TE,ARI,0,0,0,0,0,1,1,0,0,0,0,0.0,1.1,0.6
247,247,Austin Mack,WR,NYG,0,0,0,0,0,1,1,0,0,0,0,0.0,1.1,0.6
248,248,Zack Moss,RB,BUF,0,0,0,10,0,0,0,0,0,0,0,0.0,1.0,1.0
249,249,Diontae Spencer,WR,DEN,0,0,0,9,0,0,0,0,0,0,0,0.0,0.9,0.9
250,250,Tua Tagovailoa,QB,MIA,9,0,0,0,0,0,0,0,0,0,0,0.0,0.36,0.36
251,251,Blaine Gabbert,QB,TB,0,0,0,2,0,0,0,0,0,0,0,0.0,0.2,0.2
252,252,D'Ernest Johnson,RB,CLE,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1,0.1
253,253,Cam Akers,RB,LA,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
