,Name,Team,Position,Salary
353,Marcus Kemp,KC,WR,4500.0
476,Rashaad Penny,SEA,RB,4500.0
461,Ryan Nall,CHI,RB,4500.0
358,Taywan Taylor,CLE,WR,4500.0
429,Jon'Vea Johnson,DAL,WR,4500.0
430,Buddy Howell,HOU,RB,4500.0
356,Darvin Kidsy,WAS,WR,4500.0
354,Keith Kirkwood,CAR,WR,4500.0
463,KeeSean Johnson,ARI,WR,4500.0
371,Samaje Perine,CIN,RB,4500.0
417,Malik Turner,DAL,WR,4500.0
374,Geronimo Allison,DET,WR,4500.0
397,Cody Hollister,TEN,WR,4500.0
388,Elijhaa Penny,NYG,RB,4500.0
398,Nick Bawden,DET,RB,4500.0
383,Trey Quinn,JAC,WR,4500.0
401,A.J. Richardson,ARI,WR,4500.0
404,Duke Williams,BUF,WR,4500.0
379,Marcus Green,PHI,WR,4500.0
469,Cam Batson,TEN,WR,4500.0
376,Johnnie Dixon,ARI,WR,4500.0
448,Juwann Winfree,GB,WR,4500.0
468,Courtland Sutton,DEN,WR,4500.0
375,Rodney Smith,CAR,RB,4500.0
406,Cam Sims,WAS,WR,4500.0
411,Seth Roberts,CAR,WR,4500.0
413,Diontae Spencer,DEN,WR,4500.0
435,Mike Thomas,CIN,WR,4500.0
479,Derrick Dillon,NYG,WR,4500.0
350,Da'Mari Scott,NYG,WR,4500.0
488,Rodney Anderson,CIN,RB,4500.0
490,TreVontae Hights,CAR,WR,4500.0
332,Kenneth Dixon,NYJ,RB,4500.0
330,Robert Foster,GB,WR,4500.0
327,River Cracraft,SF,WR,4500.0
491,Anthony Ratliff-Williams,LV,WR,4500.0
326,Victor Bolden Jr.,DET,WR,4500.0
324,Johnny Holton,NYG,WR,4500.0
492,Chase Harrell,SF,WR,4500.0
446,Bo Scarbrough,DET,RB,4500.0
494,Devine Ozigbo,JAC,RB,4500.0
323,Quincy Adeboyejo,NE,WR,4500.0
447,Cullen Gillaspia,HOU,RB,4500.0
321,Dalyn Dawkins,TEN,RB,4500.0
319,Laquon Treadwell,ATL,WR,4500.0
318,Chris Thompson,SF,WR,4500.0
349,Rashard Higgins,CLE,WR,4500.0
333,Trent Taylor,SF,WR,4500.0
335,Tommylee Lewis,NO,WR,4500.0
340,JoJo Natson,CLE,WR,4500.0
437,Chris Lacy,DET,WR,4500.0
439,Saeed Blacknall,PIT,WR,4500.0
344,Rodney Adams,CHI,WR,4500.0
460,Ventell Bryant,DAL,WR,4500.0
440,Chad Hansen,HOU,WR,4500.0
455,Jeremy McNichols,TEN,RB,4500.0
484,Andre Baccellia,NE,WR,4500.0
444,Khari Blasingame,TEN,RB,4500.0
486,Damion Ratley,NYG,WR,4500.0
450,Jonathan Hilliman,NYG,RB,4500.0
487,Dede Westbrook,JAC,WR,4500.0
339,Elijah McGuire,DAL,RB,4500.0
338,Keith Smith,ATL,RB,4500.0
445,Trent Sherfield,ARI,WR,4500.0
391,Richie James Jr.,SF,WR,4500.0
49,San Francisco 49ers,SF,DST,4400.0
686,Harrison Bryant,CLE,TE,4400.0
768,Dan Arnold,ARI,TE,4400.0
399,Jacob Hollister,SEA,TE,4400.0
629,Jason Witten,LV,TE,4400.0
40,Los Angeles Rams,LAR,DST,4400.0
155,Blake Bell,DAL,TE,4300.0
521,James O'Shaughnessy,JAC,TE,4300.0
777,Ross Dwelley,SF,TE,4300.0
531,Jace Sternberger,GB,TE,4300.0
810,Cole Kmet,CHI,TE,4300.0
277,Josh Hill,NO,TE,4300.0
11,Donald Parham Jr.,LAC,TE,4300.0
47,Pittsburgh Steelers,PIT,DST,4300.0
268,Jake Butt,DEN,TE,4200.0
236,Vance McDonald,PIT,TE,4200.0
481,Foster Moreau,LV,TE,4200.0
58,Adam Trautman,NO,TE,4200.0
37,Tennessee Titans,TEN,DST,4200.0
707,Jordan Thomas,ARI,TE,4200.0
109,Demetrius Harris,CHI,TE,4200.0
197,Pharaoh Brown,HOU,TE,4100.0
218,Jason Croom,PHI,TE,4100.0
108,Chris Manhertz,CAR,TE,4100.0
45,Philadelphia Eagles,PHI,DST,4100.0
98,Lee Smith,BUF,TE,4100.0
688,Trevon Wesco,NYJ,TE,4100.0
50,Seattle Seahawks,SEA,DST,4100.0
253,Ryan Griffin,NYJ,TE,4100.0
432,Ryan Izzo,NE,TE,4100.0
719,Kaden Smith,NYG,TE,4100.0
524,Khari Lee,ATL,TE,4000.0
816,Cam Sutton,CAR,TE,4000.0
778,Christian Scotland-Williamson,PIT,TE,4000.0
17,Jesper Horsted,CHI,TE,4000.0
526,Daniel Brown,NYJ,TE,4000.0
757,Eric Saubert,JAC,TE,4000.0
511,Caleb Repp,ATL,TE,4000.0
483,Tommy Hudson,TEN,TE,4000.0
451,Tommy Sweeney,BUF,TE,4000.0
8,Stephen Carlson,CLE,TE,4000.0
829,Charlie Taumoepeau,SF,TE,4000.0
498,Tyler Davis,JAC,TE,4000.0
478,Parker Hesse,TEN,TE,4000.0
805,Colby Parkinson,SEA,TE,4000.0
23,Ed Dickson,SEA,TE,4000.0
788,Dalton Keene,NE,TE,4000.0
473,Jerome Cunningham,WAS,TE,4000.0
779,Nick Keizer,KC,TE,4000.0
780,Kevin Rader,PIT,TE,4000.0
515,C.J. Conrad,NYG,TE,4000.0
781,Paul Butler,NE,TE,4000.0
783,Jaeden Graham,ATL,TE,4000.0
59,Dylan Stapleton,HOU,TE,4000.0
516,Cole Hikutini,DAL,TE,4000.0
795,Hunter Bryant,DET,TE,4000.0
762,Antony Auclair,TB,TE,4000.0
797,Dominick Wood-Anderson,SEA,TE,4000.0
42,New Orleans Saints,NO,DST,4000.0
465,Jordan Franks,CLE,TE,4000.0
520,MyCole Pruitt,TEN,TE,4000.0
65,Ben Ellefson,JAC,TE,4000.0
36,Green Bay Packers,GB,DST,4000.0
776,Tanner Hudson,TB,TE,4000.0
30,Chicago Bears,CHI,DST,4000.0
312,Darrell Daniels,ARI,TE,4000.0
722,Parker Houston,ARI,TE,4000.0
86,Connor Davis,NYJ,TE,4000.0
226,C.J. Uzomah,CIN,TE,4000.0
244,Eric Tomlinson,NYG,TE,4000.0
359,Deon Yelder,KC,TE,4000.0
584,Jake Burt,NE,TE,4000.0
660,Isaac Nauta,DET,TE,4000.0
235,Luke Willson,SEA,TE,4000.0
579,Zach Gentry,PIT,TE,4000.0
223,Jeremy Sprinkle,WAS,TE,4000.0
588,Nick Bowers,LV,TE,4000.0
372,Daniel Helm,SF,TE,4000.0
208,Joshua Perkins,PHI,TE,4000.0
203,Levine Toilolo,NYG,TE,4000.0
677,Seth DeValve,CAR,TE,4000.0
94,Luke Stocker,ATL,TE,4000.0
679,Temarrick Hemingway,WAS,TE,4000.0
357,Mason Schreck,CIN,TE,4000.0
263,Geoff Swaim,TEN,TE,4000.0
684,Jason Vander Laan,NO,TE,4000.0
289,Johnny Mundt,LAR,TE,4000.0
617,Mitchell Wilcox,CIN,TE,4000.0
619,Giovanni Ricci,CAR,TE,4000.0
620,Dax Raymond,PIT,TE,4000.0
305,Ricky Seals-Jones,KC,TE,4000.0
624,Kahale Warring,HOU,TE,4000.0
298,Troy Fumagalli,HOU,TE,4000.0
599,Nakia Griffin-Stewart,GB,TE,4000.0
346,Garrett Griffin,NO,TE,4000.0
281,Jordan Leggett,TB,TE,4000.0
639,Codey McElroy,TB,TE,4000.0
275,O.J. Howard,TB,TE,4000.0
271,Marcus Baugh,WAS,TE,4000.0
267,Cethan Carter,CIN,TE,4000.0
644,Sean McKeon,DAL,TE,4000.0
196,Evan Baylis,ARI,TE,4000.0
678,Moritz Bohringer,CIN,TE,4000.0
685,Ben Braunecker,CHI,TE,4000.0
315,Dylan Cantrell,ARI,TE,4000.0
561,Brycen Hopkins,LAR,TE,4000.0
402,Matt Sokol,DET,TE,4000.0
161,Matt LaCosse,NE,TE,4000.0
159,Blake Jarwin,DAL,TE,4000.0
405,Andrew Beck,DEN,TE,4000.0
716,Caleb Wilson,PHI,TE,4000.0
419,Garrett Dickerson,NYG,TE,4000.0
421,Cole Herdman,TEN,TE,4000.0
422,Nate Becker,BUF,TE,4000.0
699,Charlie Woerner,SF,TE,4000.0
142,J.P. Holtz,CHI,TE,4000.0
130,Nick O'Leary,LV,TE,4000.0
121,Derek Carrier,LV,TE,4000.0
438,Kendall Blanton,LAR,TE,4000.0
101,Virgil Green,LAC,TE,4000.0
741,Devin Asiasi,NE,TE,4000.0
538,Rashod Berry,NE,TE,4000.0
536,Jared Rice,LAC,TE,4000.0
171,Maxx Williams,ARI,TE,4000.0
176,Jeff Heuerman,DEN,TE,4000.0
192,Stephen Anderson,LAC,TE,4000.0
695,Thaddeus Moss,WAS,TE,4000.0
380,Charles Jones,JAC,TE,4000.0
566,Tyler Mabry,SEA,TE,4000.0
179,Nick Vannett,DEN,TE,4000.0
569,Kyle Markway,CLE,TE,4000.0
567,Josh Oliver,JAC,TE,4000.0
496,Josiah Deguara,GB,TE,4000.0
34,Denver Broncos,DEN,DST,3900.0
43,New York Giants,NYG,DST,3800.0
52,Washington Football Team,WAS,DST,3800.0
46,Arizona Cardinals,ARI,DST,3800.0
33,Dallas Cowboys,DAL,DST,3700.0
31,Cincinnati Bengals,CIN,DST,3600.0
39,Las Vegas Raiders,LV,DST,3500.0
55,Houston Texans,HOU,DST,3500.0
28,Atlanta Falcons,ATL,DST,3500.0
35,Detroit Lions,DET,DST,3400.0
54,Jacksonville Jaguars,JAC,DST,3300.0
53,Carolina Panthers,CAR,DST,3200.0
44,New York Jets,NYJ,DST,3000.0
