,Name,Team,Position,Salary
418,Manny Wilkins,GB,QB,6000.0
384,David Fales,NYJ,QB,6000.0
390,Cooper Rush,DAL,QB,6000.0
393,Logan Woodside,TEN,QB,6000.0
432,David Blough,DET,QB,6000.0
416,Will Grier,CAR,QB,6000.0
287,Paxton Lynch,PIT,QB,6000.0
750,Khalil Tate,PHI,QB,6000.0
693,Brian Lewerke,NE,QB,6000.0
191,Nate Sudfeld,PHI,QB,6000.0
291,Ryan Griffin,TB,QB,6000.0
1,Easton Stick,LAC,QB,6000.0
827,Anthony Gordon,SEA,QB,6000.0
762,Jacob Eason,IND,QB,6000.0
588,Riley Neal,DEN,QB,6000.0
295,Blake Bortles,DEN,QB,6000.0
541,DeShone Kizer,TEN,QB,6000.0
312,Kurt Benkert,ATL,QB,6000.0
223,Marcus Mariota,LV,QB,6000.0
661,Josh Love,LAR,QB,6000.0
226,Sean Mannion,MIN,QB,6000.0
737,Matt Moore,KC,QB,6000.0
249,Nathan Peterman,LV,QB,6000.0
240,Jacoby Brissett,IND,QB,6000.0
731,Matt Schaub,ATL,QB,6000.0
250,Tyler Bray,CHI,QB,6000.0
519,Trace McSorley,BAL,QB,6000.0
518,Mike Gesicki,MIA,TE,6000.0
256,AJ McCarron,HOU,QB,6000.0
778,Tyler Huntley,BAL,QB,6000.0
336,Tim Boyle,GB,QB,6000.0
237,Brett Hundley,ARI,QB,6000.0
333,Joshua Dobbs,PIT,QB,6000.0
668,Steven Montez,WSH,QB,6000.0
320,Davis Webb,BUF,QB,6000.0
268,Dak Prescott,DAL,QB,6000.0
319,George Kittle,SF,TE,6000.0
769,Darius Bradwell,LAC,QB,6000.0
768,Shea Patterson,KC,QB,6000.0
748,Jordan Love,GB,QB,6000.0
512,John Wolford,LAR,QB,6000.0
199,Trevor Siemian,NO,QB,6000.0
93,Jalen Morton,GB,QB,6000.0
69,Reid Sinnett,MIA,QB,6000.0
559,Jake Browning,MIN,QB,6000.0
16,Jake Dolegala,NE,QB,6000.0
593,Tommy Stevens,CAR,QB,6000.0
581,James Morgan,NYJ,QB,6000.0
107,Blaine Gabbert,TB,QB,6000.0
606,Travis Jonsen,TB,QB,6000.0
150,Chad Kelly,IND,QB,6000.0
146,Alex Tanney,NYG,QB,6000.0
85,Broc Rutter,SF,QB,6000.0
864,Chad Henne,KC,QB,6000.0
565,Myles Gaskin,MIA,RB,6000.0
579,J'mar Smith,NE,QB,6000.0
175,Geno Smith,SEA,QB,6000.0
556,Bryce Perkins,LAR,QB,6000.0
465,Alex McGough,SEA,QB,6000.0
612,Nick Tiano,HOU,QB,6000.0
82,Kevin Davidson,CLE,QB,6000.0
916,Marquise Brown,BAL,WR,6000.0
890,Kyle Lauletta,CLE,QB,6000.0
843,Cole McDonald,TEN,QB,6000.0
96,Case Cookus,NYG,QB,6000.0
590,Josh Thomas,BUF,QB,6000.0
478,Clayton Thorson,NYG,QB,6000.0
928,Jordan Ta'amu,KC,QB,6000.0
600,Josh Rosen,TB,QB,6000.0
628,Joe Burrow,CIN,QB,6000.0
942,Jake Fromm,BUF,QB,6000.0
957,Devlin Hodges,PIT,QB,6000.0
572,Kendall Hinton,DEN,QB,6000.0
922,JK Dobbins,BAL,RB,5900.0
392,Kareem Hunt,CLE,RB,5900.0
674,Keke Coutee,HOU,WR,5900.0
889,Dallas Goedert,PHI,TE,5900.0
601,David Johnson,HOU,RB,5900.0
933,Tee Higgins,CIN,WR,5900.0
378,JD McKissic,WSH,RB,5800.0
322,Wayne Gallman,NYG,RB,5800.0
140,Cole Beasley,BUF,WR,5800.0
323,Mike Williams,LAC,WR,5800.0
491,Jeff Wilson,SF,RB,5800.0
915,CeeDee Lamb,DAL,WR,5800.0
687,Damien Harris,NE,RB,5800.0
440,DJ Chark,JAX,WR,5800.0
439,Russell Gage,ATL,WR,5700.0
167,Duke Johnson,HOU,RB,5700.0
777,Zack Moss,BUF,RB,5700.0
412,Tyler Higbee,LAR,TE,5700.0
532,Tim Patrick,DEN,WR,5700.0
732,Adrian Peterson,DET,RB,5700.0
294,Breshad Perriman,NYJ,WR,5700.0
105,AJ Green,CIN,WR,5700.0
863,Jared Cook,NO,TE,5600.0
501,Chad Hansen,HOU,WR,5600.0
172,Logan Thomas,WSH,TE,5600.0
344,Hunter Henry,LAC,TE,5600.0
231,Nelson Agholor,LV,WR,5600.0
651,Jakobi Meyers,NE,WR,5600.0
779,Darrell Henderson,LAR,RB,5600.0
527,Allen Lazard,GB,WR,5600.0
161,Eric Ebron,PIT,TE,5600.0
821,Noah Fant,DEN,TE,5600.0
202,Carlos Hyde,SEA,RB,5600.0
400,Rashard Higgins,CLE,WR,5600.0
151,Sammy Watkins,KC,WR,5600.0
866,Julian Edelman,NE,WR,5500.0
108,Mark Ingram,BAL,RB,5500.0
663,Hayden Hurst,ATL,TE,5500.0
367,Evan Engram,NYG,TE,5500.0
337,Marquez Valdes-Scantling,GB,WR,5500.0
755,Michael Pittman,IND,WR,5500.0
839,Denzel Mims,NYJ,WR,5500.0
32,Emmanuel Sanders,NO,WR,5500.0
33,Jimmy Graham,CHI,TE,5500.0
330,Gus Edwards,BAL,RB,5500.0
162,Giovani Bernard,CIN,RB,5500.0
441,Leonard Fournette,TB,RB,5500.0
956,Jalen Reagor,PHI,WR,5500.0
955,Gabriel Davis,BUF,WR,5400.0
279,DeAndre Washington,MIA,RB,5400.0
185,Sterling Shepard,NYG,WR,5400.0
739,Frank Gore,NYJ,RB,5400.0
389,Willie Snead,BAL,WR,5400.0
317,Devontae Booker,LV,RB,5400.0
247,Damiere Byrd,NE,WR,5400.0
877,Keelan Cole,JAX,WR,5400.0
847,Irv Smith,MIN,TE,5400.0
242,Trey Burton,IND,TE,5400.0
807,Mecole Hardman,KC,WR,5400.0
891,Chase Edmonds,ARI,RB,5300.0
752,N'Keal Harry,NE,WR,5300.0
935,Jerry Jeudy,DEN,WR,5300.0
887,Danny Amendola,DET,WR,5300.0
413,Jonnu Smith,TEN,TE,5300.0
561,Christian Kirk,ARI,WR,5300.0
296,Latavius Murray,NO,RB,5300.0
235,Zach Ertz,PHI,TE,5300.0
496,James Washington,PIT,WR,5300.0
770,Darnell Mooney,CHI,WR,5300.0
548,Hunter Renfrow,LV,WR,5300.0
467,John Brown,BUF,WR,5300.0
445,Josh Reynolds,LAR,WR,5300.0
793,Devin Singletary,BUF,RB,5300.0
399,Jamaal Williams,GB,RB,5200.0
934,Henry Ruggs,LV,WR,5200.0
130,Alshon Jeffery,PHI,WR,5200.0
215,James White,NE,RB,5200.0
248,Cordarrelle Patterson,CHI,WR,5200.0
798,Benny Snell,PIT,RB,5200.0
775,Michael Gallup,DAL,WR,5200.0
886,Dan Arnold,ARI,TE,5200.0
657,Darius Slayton,NYG,WR,5200.0
771,Collin Johnson,JAX,WR,5200.0
197,Le'Veon Bell,KC,RB,5200.0
326,Austin Hooper,CLE,TE,5200.0
474,Dalton Schultz,DAL,TE,5200.0
545,Travis Fulgham,PHI,WR,5200.0
923,Laviska Shenault,JAX,WR,5200.0
160,Mack Hollins,MIA,WR,5100.0
918,Salvon Ahmed,MIA,RB,5100.0
428,Braxton Berrios,NYJ,WR,5100.0
912,KJ Hamler,DEN,WR,5100.0
468,Jerick McKinnon,SF,RB,5100.0
800,Devin Duvernay,BAL,WR,5100.0
111,Randall Cobb,HOU,WR,5100.0
132,Mohamed Sanu,DET,WR,5100.0
356,Phillip Lindsay,DEN,RB,5100.0
243,Jordan Reed,SF,TE,5100.0
28,Golden Tate,NYG,WR,5100.0
938,Cole Kmet,CHI,TE,5100.0
618,Ty Johnson,NYJ,RB,5000.0
534,Gerald Everett,LAR,TE,5000.0
700,Miles Boykin,BAL,WR,5000.0
580,Scotty Miller,TB,WR,5000.0
446,Matt Breida,MIA,RB,5000.0
536,Jordan Akins,HOU,TE,5000.0
48,LAR,LAR,DST,5000.0
537,Tre'Quan Smith,NO,WR,5000.0
366,Jordan Wilkins,IND,RB,5000.0
832,Quintez Cephus,DET,WR,5000.0
704,Jalen Guyton,LAC,WR,5000.0
812,La'Mical Perine,NYJ,RB,5000.0
919,Lynn Bowden,MIA,WR,5000.0
147,Josh Gordon,SEA,WR,5000.0
157,Devonta Freeman,NYG,RB,5000.0
451,Sony Michel,NE,RB,5000.0
373,Will Fuller,HOU,WR,5000.0
57,PIT,PIT,DST,5000.0
345,Peyton Barber,WSH,RB,5000.0
298,Demarcus Robinson,KC,WR,5000.0
139,Alfred Morris,NYG,RB,5000.0
849,Alexander Mattison,MIN,RB,5000.0
274,Malcolm Brown,LAR,RB,5000.0
370,Anthony Miller,CHI,WR,4900.0
940,Donovan Peoples-Jones,CLE,WR,4900.0
381,Boston Scott,PHI,RB,4900.0
735,LeSean McCoy,TB,RB,4900.0
464,Cam Sims,WSH,WR,4900.0
629,Antonio Callaway,MIA,WR,4900.0
45,IND,IND,DST,4900.0
238,Marvin Hall,CLE,WR,4900.0
419,Kalen Ballage,LAC,RB,4900.0
819,Justice Hill,BAL,RB,4900.0
745,Larry Fitzgerald,ARI,WR,4900.0
876,David Moore,SEA,WR,4900.0
152,Adam Humphries,TEN,WR,4900.0
525,Will Dissly,SEA,TE,4900.0
299,Darren Fells,HOU,TE,4900.0
244,Chris Conley,JAX,WR,4900.0
334,Greg Ward,PHI,WR,4800.0
689,Dawson Knox,BUF,TE,4800.0
869,Adam Shaheen,MIA,TE,4800.0
553,Tyron Johnson,LAC,WR,4800.0
522,Jeremy McNichols,TEN,RB,4800.0
425,Samaje Perine,CIN,RB,4800.0
280,Jakeem Grant,MIA,WR,4800.0
688,Van Jefferson,LAR,WR,4800.0
656,Kerryon Johnson,DET,RB,4800.0
494,Ito Smith,ATL,RB,4800.0
533,KeeSean Johnson,ARI,WR,4800.0
817,Travis Homer,SEA,RB,4800.0
480,Justin Jackson,LAC,RB,4800.0
882,Kendrick Bourne,SF,WR,4800.0
613,Preston Williams,MIA,WR,4800.0
324,Jack Doyle,IND,TE,4800.0
347,Pharoh Cooper,CAR,WR,4800.0
504,Royce Freeman,DEN,RB,4800.0
36,BUF,BUF,DST,4800.0
65,BAL,BAL,DST,4800.0
325,Steven Mitchell,HOU,WR,4800.0
485,David Njoku,CLE,TE,4800.0
502,Patrick Laird,MIA,RB,4800.0
457,Brian Hill,ATL,RB,4800.0
758,Freddie Swain,SEA,WR,4800.0
343,Alex Collins,SEA,RB,4700.0
526,Drew Sample,CIN,TE,4700.0
766,Cedrick Wilson,DAL,WR,4700.0
387,Elijah McGuire,MIA,RB,4700.0
430,Rodney Smith,CAR,RB,4700.0
695,Josh Adams,NYJ,RB,4700.0
190,Tevin Coleman,SF,RB,4700.0
655,Tony Pollard,DAL,RB,4700.0
437,Darrel Williams,KC,RB,4700.0
549,Mike Boone,MIN,RB,4700.0
456,Jacob Hollister,SEA,TE,4700.0
220,Richard Rodgers,PHI,TE,4700.0
24,Gunner Olszewski,NE,WR,4700.0
26,Dez Bryant,BAL,WR,4700.0
450,Isaiah McKenzie,BUF,WR,4700.0
615,Steven Sims,WSH,WR,4700.0
894,Trenton Cannon,CAR,RB,4700.0
484,Jaylen Samuels,PIT,RB,4700.0
873,Jamal Agnew,DET,WR,4700.0
448,Richie James,SF,WR,4700.0
756,Bryan Edwards,LV,WR,4700.0
374,Durham Smythe,MIA,TE,4700.0
521,Christian Blake,ATL,WR,4700.0
487,Qadree Ollison,ATL,RB,4600.0
447,Zach Pascal,IND,WR,4600.0
417,Brandon Powell,ATL,WR,4600.0
703,Equanimeous St Brown,GB,WR,4600.0
684,Olamide Zaccheaus,ATL,WR,4600.0
470,Cameron Brate,TB,TE,4600.0
539,Cam Batson,TEN,WR,4600.0
385,Tyler Ervin,GB,RB,4600.0
875,Alex Armah,CAR,RB,4600.0
792,Harrison Bryant,CLE,TE,4600.0
49,MIA,MIA,DST,4600.0
633,Andy Isabella,ARI,WR,4600.0
810,Javon Wims,CHI,WR,4600.0
206,Nick Vannett,DEN,TE,4600.0
914,John Hightower,PHI,WR,4600.0
531,Ryan Nall,CHI,RB,4600.0
542,D'Ernest Johnson,CLE,RB,4600.0
772,Trayveon Williams,CIN,RB,4600.0
174,Tavon Austin,GB,WR,4600.0
156,Chris Thompson,JAX,RB,4600.0
845,Troymaine Pope,LAC,RB,4600.0
904,KhaDarel Hodge,CLE,WR,4600.0
72,Isaiah Coulter,HOU,WR,4600.0
620,Ke'Shawn Vaughn,TB,RB,4600.0
121,Dontrelle Inman,WSH,WR,4600.0
883,Anthony Firkser,TEN,TE,4600.0
787,Kalif Raymond,TEN,WR,4600.0
930,DeMichael Harris,IND,WR,4600.0
742,Tyler Johnson,TB,WR,4600.0
275,Marcus Johnson,IND,WR,4600.0
383,Chad Beebe,MIN,WR,4600.0
380,Trent Taylor,SF,WR,4600.0
951,DeeJay Dallas,SEA,RB,4600.0
722,JaMycal Hasty,SF,RB,4600.0
361,DaeSean Hamilton,DEN,WR,4600.0
353,Zay Jones,LV,WR,4600.0
948,AJ Dillon,GB,RB,4600.0
342,Corey Clement,PHI,RB,4600.0
115,Dion Lewis,NYG,RB,4600.0
508,Trent Sherfield,ARI,WR,4600.0
14,Deonte Harris,NO,WR,4600.0
290,Jalen Richard,LV,RB,4600.0
289,Tyler Eifert,JAX,TE,4600.0
288,CJ Prosise,HOU,RB,4600.0
596,Ray-Ray McCloud,PIT,WR,4600.0
943,Joshua Kelley,LAC,RB,4600.0
605,Tyrell Williams,LV,WR,4500.0
607,DeAndre Carter,CHI,WR,4500.0
595,Deon Cain,PIT,WR,4500.0
610,Malik Henry,NO,WR,4500.0
666,Emanuel Hall,WSH,WR,4500.0
602,MyCole Pruitt,TEN,TE,4500.0
611,Omar Bayless,CAR,WR,4500.0
594,Anthony Jones,SEA,RB,4500.0
667,Patrick Carr,SEA,RB,4500.0
654,Alec Ingold,LV,RB,4500.0
619,Gary Jennings,BAL,WR,4500.0
637,John Kelly,CLE,RB,4500.0
652,Lawrence Cager,NYJ,WR,4500.0
648,Jared Pinkney,ATL,WR,4500.0
659,KJ Osborn,MIN,WR,4500.0
645,Aca'Cedric Ware,TB,RB,4500.0
644,Kirk Merritt,MIA,WR,4500.0
642,Dalton Schoen,LAC,WR,4500.0
641,Isaiah Zuber,NE,WR,4500.0
639,Kemah Siverand,LV,WR,4500.0
636,Quadree Henderson,PIT,WR,4500.0
622,James Proche,BAL,WR,4500.0
634,Penny Hart,SEA,WR,4500.0
632,Tae Crowder,NYG,RB,4500.0
631,Terry Godwin,JAX,WR,4500.0
630,Jordan Scarlett,CAR,RB,4500.0
627,Mike Weber,GB,RB,4500.0
625,KJ Hill,LAC,WR,4500.0
623,Xavier Jones,LAR,RB,4500.0
665,Johnathon Johnson,WSH,WR,4500.0
0,Christian Wade,BUF,RB,4500.0
760,Riley Ridley,CHI,WR,4500.0
670,Hakeem Butler,PHI,WR,4500.0
871,Chad Williams,KC,WR,4500.0
861,Quez Watkins,PHI,WR,4500.0
860,Rashad Medaris,ARI,WR,4500.0
857,Binjimen Victor,NYG,WR,4500.0
856,Tony Jones,NO,RB,4500.0
852,Aleva Hifo,KC,WR,4500.0
851,Anthony Johnson,PIT,WR,4500.0
846,Adrian Killins,PHI,RB,4500.0
844,Isaiah Wright,WSH,WR,4500.0
842,Patrick Taylor,GB,RB,4500.0
841,Ian Thomas,CAR,TE,4500.0
840,Trishton Jackson,LAR,WR,4500.0
838,Gabe Nabers,LAC,RB,4500.0
837,JJ Taylor,NE,RB,4500.0
836,Rico Dowdle,DAL,RB,4500.0
835,Antoine Wesley,BAL,WR,4500.0
834,Raymond Calais,LAR,RB,4500.0
833,Malcolm Perry,MIA,WR,4500.0
829,Joe Reed,LAC,WR,4500.0
826,Sean Riley,NE,WR,4500.0
824,Aaron Fuller,SEA,WR,4500.0
823,Seth Dawkins,SEA,WR,4500.0
820,Tino Ellis,MIA,WR,4500.0
818,Maurice Ffrench,KC,WR,4500.0
816,Quartney Davis,MIN,WR,4500.0
815,Kendrick Rogers,DAL,WR,4500.0
865,Matthew Slater,NE,WR,4500.0
872,Tarik Cohen,CHI,RB,4500.0
811,Tyler Simmons,HOU,WR,4500.0
881,CJ Board,NYG,WR,4500.0
960,Jermiah Braswell,ARI,WR,4500.0
959,Sirgeo Hoffman,ARI,RB,4500.0
954,Darwin Thompson,KC,RB,4500.0
953,Antonio Gandy-Golden,WSH,WR,4500.0
952,Jeff Thomas,NE,WR,4500.0
950,Easop Winston,LAR,WR,4500.0
949,Terry Wright,MIA,WR,4500.0
947,Isaiah Hodgins,BUF,WR,4500.0
946,Cody White,PIT,WR,4500.0
945,Damion Willis,JAX,WR,4500.0
939,Stephen Guidry,DAL,WR,4500.0
927,Scottie Phillips,HOU,RB,4500.0
926,Javon Leake,WSH,RB,4500.0
925,JoJo Ward,ARI,WR,4500.0
920,Ahmad Wagner,CHI,WR,4500.0
913,Michael Warren,WSH,RB,4500.0
911,Dominique Dafney,GB,WR,4500.0
910,Nick Easley,BUF,WR,4500.0
907,Eno Benjamin,ARI,RB,4500.0
902,Vyncint Smith,NYJ,WR,4500.0
899,De'Lance Turner,MIA,RB,4500.0
893,Daurice Fountain,IND,WR,4500.0
892,Justin Watson,TB,WR,4500.0
888,Brandon Zylstra,CAR,WR,4500.0
884,Patrick Ricard,BAL,RB,4500.0
813,Tyrie Cleveland,DEN,WR,4500.0
809,Brian Herrien,CLE,RB,4500.0
671,Karan Higdon,HOU,RB,4500.0
721,Deontay Burnett,PHI,WR,4500.0
717,Sutton Smith,SEA,RB,4500.0
713,Francis Bernard,DAL,RB,4500.0
712,LeVante Bellamy,DEN,RB,4500.0
711,Ja'Marcus Bradley,CLE,WR,4500.0
710,Michael Jacquet,PHI,WR,4500.0
709,JJ Arcega-Whiteside,PHI,WR,4500.0
708,Trenton Irwin,CIN,WR,4500.0
707,Cameron Scarlett,TEN,RB,4500.0
706,Bryce Love,WSH,RB,4500.0
702,Dexter Williams,GB,RB,4500.0
701,Chris Finke,SF,WR,4500.0
699,Brandon Polk,LAR,WR,4500.0
698,Juwan Johnson,NO,WR,4500.0
697,Ryquell Armstead,JAX,RB,4500.0
694,Darrell Stewart,CAR,WR,4500.0
692,Scotty Washington,CIN,WR,4500.0
690,DaMarkus Lodge,CIN,WR,4500.0
682,Dan Chisena,MIN,WR,4500.0
681,Saquon Barkley,NYG,RB,4500.0
680,Nick Westbrook-Ikhine,TEN,WR,4500.0
679,Michael Walker,JAX,WR,4500.0
677,Jeff Smith,NYJ,WR,4500.0
676,Auden Tate,CIN,WR,4500.0
675,Tony Brown,WSH,WR,4500.0
673,Jordan Glasgow,IND,RB,4500.0
720,John Ursua,SEA,WR,4500.0
727,Ted Ginn,CHI,WR,4500.0
808,Elijah Holyfield,PHI,RB,4500.0
734,DeSean Jackson,PHI,WR,4500.0
805,Kalija Lipscomb,GB,WR,4500.0
804,Marquez Callaway,NO,WR,4500.0
803,Devwah Whaley,CIN,RB,4500.0
801,Kelvin Harmon,WSH,WR,4500.0
799,Lil'Jordan Humphrey,NO,WR,4500.0
797,Damarea Crockett,DEN,RB,4500.0
795,Ryan Becker,ARI,WR,4500.0
791,CJ Ham,MIN,RB,4500.0
786,Darrynton Evans,TEN,RB,4500.0
785,Chester Rogers,TEN,WR,4500.0
780,Jason Huntley,PHI,RB,4500.0
776,Tavien Feaster,DET,RB,4500.0
774,Sewo Olonilua,DAL,RB,4500.0
773,Darius Anderson,IND,RB,4500.0
767,Stephen Sullivan,SEA,WR,4500.0
765,Greg Dortch,LAR,WR,4500.0
763,Dezmon Patmon,IND,WR,4500.0
759,Josh Hammond,JAX,WR,4500.0
757,Byron Pringle,KC,WR,4500.0
753,Dillon Mitchell,MIN,WR,4500.0
749,Jonathan Ward,ARI,RB,4500.0
746,Devin Gray,ATL,WR,4500.0
744,Jaleel Scott,NYJ,WR,4500.0
741,Antonio Williams,BUF,RB,4500.0
740,Austin Mack,NYG,WR,4500.0
589,James Gilbert,LAR,RB,4500.0
961,Keelan Doss,LV,WR,4500.0
587,Olabisi Johnson,MIN,WR,4500.0
205,Rod Smith,NYG,RB,4500.0
260,Jonathan Williams,DET,RB,4500.0
257,TJ Yeldon,BUF,RB,4500.0
255,DeAndrew White,BAL,WR,4500.0
252,Jordan Matthews,SF,WR,4500.0
236,Paul Perkins,IND,RB,4500.0
234,Ty Montgomery,NO,RB,4500.0
229,Marqise Lee,NE,WR,4500.0
222,Kenjon Barner,TB,RB,4500.0
221,De'Anthony Thomas,BAL,WR,4500.0
217,Maurice Harris,NO,WR,4500.0
216,DJ Foster,ARI,RB,4500.0
214,Alex Erickson,CIN,WR,4500.0
212,Derek Watt,PIT,RB,4500.0
211,Dare Ogunbowale,JAX,RB,4500.0
204,Devin Smith,NE,WR,4500.0
368,Quincy Adeboyejo,NE,WR,4500.0
201,Austin Carr,NO,WR,4500.0
200,Dan Vitale,NE,RB,4500.0
196,Bennie Fowler,NO,WR,4500.0
195,Devin Funchess,GB,WR,4500.0
194,Jehu Chesson,NYJ,WR,4500.0
193,Amara Darboh,CAR,WR,4500.0
189,Cody Latimer,WSH,WR,4500.0
187,Jake Kumerow,BUF,WR,4500.0
184,Damien Williams,KC,RB,4500.0
182,Rex Burkhead,NE,RB,4500.0
181,Andy Janovich,CLE,RB,4500.0
180,Ameer Abdullah,MIN,RB,4500.0
179,Marcus Murphy,CAR,RB,4500.0
176,Paul Richardson,SEA,WR,4500.0
262,Odell Beckham,CLE,WR,4500.0
586,Jacques Patrick,CIN,RB,4500.0
265,Cody Core,NYG,WR,4500.0
266,Donte Moncrief,NE,WR,4500.0
363,Laquon Treadwell,ATL,WR,4500.0
362,Chris Thompson,SF,WR,4500.0
358,John Ross,CIN,WR,4500.0
355,Khalfani Muhammad,MIN,RB,4500.0
354,Trevor Davis,WSH,WR,4500.0
