,Name,Team,Position,Salary
389,Elijah McGuire,KC,RB,4500.0
388,Keith Smith,ATL,RB,4500.0
381,Kenneth Dixon,NYJ,RB,4500.0
379,Jordan Howard,PHI,RB,4500.0
74,Mason Kinsey,NE,WR,4500.0
378,Robert Foster,WSH,WR,4500.0
374,River Cracraft,SF,WR,4500.0
373,Victor Bolden,DET,WR,4500.0
124,Nick Bellore,SEA,RB,4500.0
370,Quincy Adeboyejo,NE,WR,4500.0
367,Dalyn Dawkins,DET,RB,4500.0
364,Chris Thompson,SF,WR,4500.0
359,John Ross,CIN,WR,4500.0
356,Khalfani Muhammad,MIN,RB,4500.0
355,Trevor Davis,WSH,WR,4500.0
353,Andre Patton,MIA,WR,4500.0
352,Taquan Mizzell,NYG,WR,4500.0
351,Marcell Ateman,LV,WR,4500.0
349,Ralph Webb,PIT,RB,4500.0
347,J'Mon Moore,HOU,WR,4500.0
340,Jester Weah,WSH,WR,4500.0
75,Matt Cole,SF,WR,4500.0
332,Derrick Willies,CLE,WR,4500.0
330,Shelton Gibson,CAR,WR,4500.0
89,Aaron Parker,DAL,WR,4500.0
257,TJ Yeldon,BUF,RB,4500.0
396,Rodney Adams,CHI,WR,4500.0
169,Tyler Kroft,BUF,TE,4500.0
187,Jake Kumerow,BUF,WR,4500.0
113,Taiwan Jones,BUF,RB,4500.0
114,Anthony Sherman,KC,RB,4500.0
184,Damien Williams,KC,RB,4500.0
117,Dwayne Harris,CHI,WR,4500.0
182,Rex Burkhead,NE,RB,4500.0
181,Andy Janovich,CLE,RB,4500.0
180,Ameer Abdullah,MIN,RB,4500.0
179,Marcus Murphy,CAR,RB,4500.0
176,Paul Richardson,SEA,WR,4500.0
173,Trey Edmunds,PIT,RB,4500.0
170,Michael Burton,NO,RB,4500.0
120,Bruce Miller,JAX,RB,4500.0
90,Manasseh Bailey,LAC,WR,4500.0
166,Phillip Dorsett,SEA,WR,4500.0
165,Allen Hurns,MIA,WR,4500.0
164,Darius Jennings,LAC,WR,4500.0
121,Dontrelle Inman,WSH,WR,4500.0
149,Jaron Brown,ARI,WR,4500.0
145,Jamize Olawale,DAL,RB,4500.0
122,Patrick DiMarco,BUF,RB,4500.0
142,Brandon Bolden,NE,RB,4500.0
141,Josh Bellamy,NYJ,WR,4500.0
136,Lamar Miller,WSH,RB,4500.0
123,Chris Hogan,NYJ,WR,4500.0
135,Travis Benjamin,SF,WR,4500.0
110,Kyle Rudolph,MIN,TE,4500.0
189,Cody Latimer,WSH,WR,4500.0
193,Amara Darboh,CAR,WR,4500.0
194,Jehu Chesson,NYJ,WR,4500.0
91,Luke Sellers,DET,RB,4500.0
255,DeAndrew White,BAL,WR,4500.0
252,Jordan Matthews,SF,WR,4500.0
92,Jordan Jones,GB,RB,4500.0
94,Reggie Begelton,GB,WR,4500.0
95,Sandro Platzgummer,NYG,RB,4500.0
236,Paul Perkins,IND,RB,4500.0
234,Ty Montgomery,NO,RB,4500.0
97,Rysen John,NYG,WR,4500.0
229,Marqise Lee,NE,WR,4500.0
98,Jeff Cotton,LAC,WR,4500.0
99,Michael Dereus,BAL,WR,4500.0
222,Kenjon Barner,TB,RB,4500.0
100,Jaylon Moore,BAL,WR,4500.0
221,De'Anthony Thomas,BAL,WR,4500.0
220,Richard Rodgers,PHI,TE,4500.0
101,Bronson Rechsteiner,BAL,RB,4500.0
216,DJ Foster,ARI,RB,4500.0
214,Alex Erickson,CIN,WR,4500.0
212,Derek Watt,PIT,RB,4500.0
205,Rod Smith,NYG,RB,4500.0
204,Devin Smith,NE,WR,4500.0
103,Pete Guerriero,NYJ,RB,4500.0
200,Dan Vitale,NE,RB,4500.0
195,Devin Funchess,GB,WR,4500.0
393,Roosevelt Nix,IND,RB,4500.0
371,Johnny Holton,NYG,WR,4500.0
73,Kristian Wilkerson,NE,WR,4500.0
485,Reggie Bonnafon,CAR,RB,4500.0
13,Darrius Shepherd,GB,WR,4500.0
549,Marlon Mack,IND,RB,4500.0
546,Napoleon Maxwell,CHI,RB,4500.0
541,Cam Batson,TEN,WR,4500.0
540,Courtland Sutton,DEN,WR,4500.0
17,Wes Hills,DET,RB,4500.0
18,Bruce Anderson,IND,RB,4500.0
531,Ventell Bryant,CAR,WR,4500.0
527,Will Dissly,SEA,TE,4500.0
526,Dante Pettis,NYG,WR,4500.0
525,Sean Modster,BAL,WR,4500.0
19,Malik Taylor,GB,WR,4500.0
519,Parris Campbell,IND,WR,4500.0
20,Jason Moore,LAC,WR,4500.0
515,Jonathan Hilliman,NYG,RB,4500.0
513,Juwann Winfree,GB,WR,4500.0
512,Cullen Gillaspia,HOU,RB,4500.0
511,Bo Scarbrough,SEA,RB,4500.0
509,Khari Blasingame,TEN,RB,4500.0
505,Tony Brooks-James,ATL,RB,4500.0
502,Saeed Blacknall,PIT,WR,4500.0
500,D'Onta Foreman,TEN,RB,4500.0
499,Chris Lacy,DAL,WR,4500.0
497,Mike Thomas,CIN,WR,4500.0
23,Craig Reynolds,JAX,RB,4500.0
25,Justice Shelton-Mosley,KC,WR,4500.0
491,Jon'Vea Johnson,DAL,WR,4500.0
554,Derrick Dillon,NYG,WR,4500.0
556,Foster Moreau,LV,TE,4500.0
12,Ashton Dulin,IND,WR,4500.0
7,Emmanuel Butler,NO,WR,4500.0
590,Olabisi Johnson,MIN,WR,4500.0
589,Jacques Patrick,CIN,RB,4500.0
588,George Campbell,NYJ,WR,4500.0
2,Nsimba Webster,LAR,WR,4500.0
587,Jauan Jennings,SF,WR,4500.0
586,Chandler Cox,MIA,RB,4500.0
585,David Sills,NYG,WR,4500.0
581,Jaylinn Hawkins,ATL,WR,4500.0
4,Davion Davis,MIN,WR,4500.0
5,Alexander Hollins,MIN,WR,4500.0
577,Stanley Morgan,CIN,WR,4500.0
6,Trinity Benson,DEN,WR,4500.0
574,Chase Harrell,SF,WR,4500.0
557,Brian Cole,MIA,WR,4500.0
8,Alex Wesley,CHI,WR,4500.0
572,Anthony Ratliff-Williams,LV,WR,4500.0
571,Ty'Son Williams,BAL,RB,4500.0
9,Reggie White,NYG,WR,4500.0
570,TreVontae Hights,CAR,WR,4500.0
567,Rodney Anderson,CIN,RB,4500.0
566,Dede Westbrook,JAX,WR,4500.0
565,Damion Ratley,HOU,WR,4500.0
563,Blake Lynch,MIN,WR,4500.0
561,Andre Baccellia,NE,WR,4500.0
560,Isaac Whitney,ARI,WR,4500.0
10,Thomas Ives,CHI,WR,4500.0
490,Cody Thompson,SEA,WR,4500.0
21,Tom Kennedy,DET,WR,4500.0
31,Andre Roberts,BUF,WR,4500.0
464,Duke Williams,BUF,WR,4500.0
461,AJ Richardson,ARI,WR,4500.0
457,Nick Bawden,DET,RB,4500.0
456,Cody Hollister,TEN,WR,4500.0
422,Jalen Hurd,SF,WR,4500.0
416,Albert Wilson,MIA,WR,4500.0
440,Trey Quinn,JAX,WR,4500.0
438,Dontrell Hilliard,HOU,RB,4500.0
417,Robert Davis,LV,WR,4500.0
68,Josh Pearson,TB,WR,4500.0
436,Marcus Green,PHI,WR,4500.0
419,Brandon Powell,ATL,WR,4500.0
433,Johnnie Dixon,ARI,WR,4500.0
431,Geronimo Allison,DET,WR,4500.0
67,John Hurst,LAC,WR,4500.0
424,Josh Malone,NYJ,WR,4500.0
412,Taywan Taylor,CLE,WR,4500.0
445,Elijhaa Penny,NYG,RB,4500.0
48,LAR,LAR,DST,4500.0
409,Darvin Kidsy,SEA,WR,4500.0
403,Da'Mari Scott,NYG,WR,4500.0
406,Marcus Kemp,KC,WR,4500.0
478,Malik Turner,DAL,WR,4500.0
475,Artavis Scott,HOU,WR,4500.0
72,Isaiah Coulter,HOU,WR,4500.0
473,Diontae Spencer,DEN,WR,4500.0
471,Seth Roberts,GB,WR,4500.0
407,Keith Kirkwood,CAR,WR,4500.0
423,Jakob Johnson,NE,RB,4500.0
410,Tajae Sharpe,KC,WR,4500.0
148,Mo Alie-Cox,IND,TE,4400.0
57,PIT,PIT,DST,4400.0
206,Nick Vannett,DEN,TE,4400.0
317,Josh Hill,NO,TE,4300.0
303,Geoff Swaim,TEN,TE,4300.0
733,Marcedes Lewis,GB,TE,4300.0
900,Ross Dwelley,SF,TE,4300.0
553,Tyler Conklin,MIN,TE,4300.0
209,Jesse James,DET,TE,4300.0
45,IND,IND,DST,4300.0
70,Adam Trautman,NO,TE,4200.0
619,Jace Sternberger,GB,TE,4200.0
198,Maxx Williams,ARI,TE,4200.0
731,Jason Witten,LV,TE,4200.0
272,Vance McDonald,PIT,TE,4200.0
764,Isaac Nauta,GB,TE,4200.0
342,Troy Fumagalli,DEN,TE,4200.0
494,Ryan Izzo,NE,TE,4200.0
15,Donald Parham,LAC,TE,4200.0
55,PHI,PHI,DST,4200.0
225,Pharaoh Brown,HOU,TE,4200.0
61,TB,TB,DST,4200.0
606,James O'Shaughnessy,JAX,TE,4100.0
902,Nick Keizer,KC,TE,4100.0
116,Lee Smith,BUF,TE,4100.0
726,Kahale Warring,HOU,TE,4100.0
127,Demetrius Harris,CHI,TE,4100.0
358,Darrell Daniels,ARI,TE,4100.0
913,Dalton Keene,NE,TE,4100.0
293,Ryan Griffin,NYJ,TE,4100.0
921,Hunter Bryant,DET,TE,4100.0
46,KC,KC,DST,4100.0
258,Jeremy Sprinkle,WSH,TE,4100.0
791,Reggie Gilliam,BUF,TE,4100.0
962,Charlie Taumoepeau,SF,TE,4000.0
935,Colby Parkinson,SEA,TE,4000.0
29,Ed Dickson,SEA,TE,4000.0
22,Jesper Horsted,CHI,TE,4000.0
3,Brandon Dillon,MIN,TE,4000.0
905,Paul Butler,NE,TE,4000.0
907,Jaeden Graham,ATL,TE,4000.0
904,Kevin Rader,PIT,TE,4000.0
71,Dylan Stapleton,HOU,TE,4000.0
112,Luke Stocker,ATL,TE,4000.0
925,Dominick Wood-Anderson,SEA,TE,4000.0
78,Ben Ellefson,JAX,TE,4000.0
882,Antony Auclair,TB,TE,4000.0
948,Cam Sutton,CAR,TE,4000.0
877,Eric Saubert,JAX,TE,4000.0
119,Virgil Green,LAC,TE,4000.0
899,Tanner Hudson,TB,TE,4000.0
901,Christian Scotland-Williamson,PIT,TE,4000.0
11,Stephen Carlson,CLE,TE,4000.0
63,CAR,CAR,DST,4000.0
102,Connor Davis,NYJ,TE,4000.0
595,Caleb Repp,ATL,TE,4000.0
126,Chris Manhertz,CAR,TE,4000.0
397,Michael Roberts,MIA,TE,4000.0
663,Josh Oliver,JAX,TE,4000.0
665,Kyle Markway,CLE,TE,4000.0
484,Nate Becker,BUF,TE,4000.0
481,Garrett Dickerson,NYG,TE,4000.0
479,Ian Bunting,IND,TE,4000.0
675,Zach Gentry,PIT,TE,4000.0
465,Andrew Beck,DEN,TE,4000.0
462,Matt Sokol,LAC,TE,4000.0
681,Jake Burt,NE,TE,4000.0
686,Nick Bowers,LV,TE,4000.0
437,Charles Jones,PIT,TE,4000.0
689,Hale Hentges,MIN,TE,4000.0
429,Ethan Wolf,NO,TE,4000.0
857,Devin Asiasi,NE,TE,4000.0
694,Farrod Green,IND,TE,4000.0
699,Nakia Griffin-Stewart,NYG,TE,4000.0
413,Deon Yelder,KC,TE,4000.0
411,Mason Schreck,CIN,TE,4000.0
708,Noah Togiai,IND,TE,4000.0
661,Tyler Mabry,SEA,TE,4000.0
501,Kendall Blanton,LAR,TE,4000.0
656,Brycen Hopkins,LAR,TE,4000.0
617,Eli Wolf,BAL,TE,4000.0
600,CJ Conrad,NYG,TE,4000.0
601,Cole Hikutini,DAL,TE,4000.0
607,Nick Boyle,BAL,TE,4000.0
580,Tyler Davis,JAX,TE,4000.0
578,Josiah Deguara,GB,TE,4000.0
611,Nate Wieting,NYG,TE,4000.0
612,Daniel Brown,NYJ,TE,4000.0
573,Jake Bargas,MIN,TE,4000.0
559,Tommy Hudson,TEN,TE,4000.0
516,Tommy Sweeney,BUF,TE,4000.0
627,Jared Rice,LAC,TE,4000.0
629,Rashod Berry,NE,TE,4000.0
552,Parker Hesse,TEN,TE,4000.0
545,Jerome Cunningham,WSH,TE,4000.0
537,Jordan Franks,CLE,TE,4000.0
532,Chris Myarick,MIA,TE,4000.0
530,Charles Scarff,BAL,TE,4000.0
646,Jacob Breeland,BAL,TE,4000.0
399,Garrett Griffin,NO,TE,4000.0
428,Daniel Helm,SF,TE,4000.0
719,Mitchell Wilcox,CIN,TE,4000.0
786,Moritz Bohringer,CIN,TE,4000.0
787,Temarrick Hemingway,WSH,TE,4000.0
792,Jason Vander Laan,NO,TE,4000.0
793,Ben Braunecker,CHI,TE,4000.0
251,Jason Croom,PHI,TE,4000.0
797,Trevon Wesco,NYJ,TE,4000.0
239,Josh Perkins,PHI,TE,4000.0
799,Albert Okwuegbunam,DEN,TE,4000.0
233,Levine Toilolo,NYG,TE,4000.0
228,Xavier Grimble,BAL,TE,4000.0
805,Thaddeus Moss,WSH,TE,4000.0
224,Evan Baylis,ARI,TE,4000.0
809,Charlie Woerner,SF,TE,4000.0
219,Stephen Anderson,LAC,TE,4000.0
817,Jordan Thomas,NE,TE,4000.0
203,Jeff Heuerman,DEN,TE,4000.0
828,Caleb Wilson,PHI,TE,4000.0
188,Matt LaCosse,NE,TE,4000.0
831,Kaden Smith,NYG,TE,4000.0
186,Blake Jarwin,DAL,TE,4000.0
834,Parker Houston,ARI,TE,4000.0
183,Blake Bell,DAL,TE,4000.0
178,Sean Culkin,BAL,TE,4000.0
168,JP Holtz,CHI,TE,4000.0
154,Nick O'Leary,LV,TE,4000.0
143,Derek Carrier,LV,TE,4000.0
721,Giovanni Ricci,CAR,TE,4000.0
483,Cole Herdman,TEN,TE,4000.0
308,Jake Butt,DEN,TE,4000.0
282,Eric Tomlinson,BAL,TE,4000.0
315,OJ Howard,TB,TE,4000.0
311,Marcus Baugh,WSH,TE,4000.0
333,Johnny Mundt,LAR,TE,4000.0
307,Cethan Carter,CIN,TE,4000.0
322,Jordan Leggett,DEN,TE,4000.0
746,Sean McKeon,DAL,TE,4000.0
754,Greg Olsen,SEA,TE,4000.0
350,Ricky Seals-Jones,KC,TE,4000.0
261,CJ Uzomah,CIN,TE,4000.0
785,Seth DeValve,ARI,TE,4000.0
741,Codey McElroy,TB,TE,4000.0
361,Dylan Cantrell,WSH,TE,4000.0
722,Dax Raymond,GB,TE,4000.0
43,GB,GB,DST,3900.0
60,SEA,SEA,DST,3900.0
40,DAL,DAL,DST,3800.0
51,NE,NE,DST,3800.0
58,LAC,LAC,DST,3700.0
59,SF,SF,DST,3700.0
64,JAX,JAX,DST,3600.0
41,DEN,DEN,DST,3500.0
53,NYG,NYG,DST,3400.0
47,LV,LV,DST,3400.0
44,TEN,TEN,DST,3300.0
50,MIN,MIN,DST,3200.0
38,CIN,CIN,DST,3200.0
35,ATL,ATL,DST,3100.0
54,NYJ,NYJ,DST,3000.0
42,DET,DET,DST,3000.0
