,Unnamed: 0,Unnamed: 0.1,Name,Team,Position,Salary
45,45,617,DJ Moore,CAR,WR,7300.0
46,46,398,Taysom Hill,NO,QB,7300.0
47,47,340,James Conner,PIT,RB,7300.0
48,48,940,D'Andre Swift,DET,RB,7200.0
49,49,254,Amari Cooper,DAL,WR,7200.0
50,50,639,Daniel Jones,NYG,QB,7200.0
51,51,247,Mike Davis,CAR,RB,7200.0
52,52,728,Matthew Stafford,DET,QB,7200.0
53,53,137,Kirk Cousins,MIN,QB,7100.0
54,54,402,Derek Carr,LV,QB,7100.0
55,55,277,Mike Evans,TB,WR,7100.0
56,56,158,Darren Waller,LV,TE,7100.0
57,57,211,Raheem Mostert,SF,RB,7000.0
58,58,591,Gardner Minshew,JAC,QB,7000.0
59,59,155,Jameis Winston,NO,QB,7000.0
60,60,423,Mark Andrews,BAL,TE,7000.0
61,61,300,Jared Goff,LAR,QB,7000.0
62,62,903,Justin Jefferson,MIN,WR,7000.0
63,63,284,Teddy Bridgewater,CAR,QB,7000.0
64,64,879,Alex Smith,WSH,QB,7000.0
65,65,461,Kenny Golladay,DET,WR,7000.0
66,66,246,Todd Gurley,ATL,RB,6900.0
67,67,338,Tyler Boyd,CIN,WR,6900.0
68,68,359,Baker Mayfield,CLE,QB,6900.0
69,69,133,Nick Foles,CHI,QB,6800.0
70,70,867,Philip Rivers,IND,QB,6800.0
71,71,724,Diontae Johnson,PIT,WR,6800.0
72,72,214,Melvin Gordon,DEN,RB,6800.0
73,73,233,Robert Woods,LAR,WR,6800.0
74,74,935,Tua Tagovailoa,MIA,QB,6800.0
75,75,936,Antonio Gibson,WSH,RB,6800.0
76,76,209,Allen Robinson,CHI,WR,6800.0
77,77,904,Clyde Edwards-Helaire,KC,RB,6700.0
78,78,869,Cooper Kupp,LAR,WR,6700.0
79,79,663,Drew Lock,DEN,QB,6700.0
80,80,854,Chase Claypool,PIT,WR,6600.0
81,81,466,Jimmy Garoppolo,SF,QB,6600.0
82,82,360,Nick Mullens,SF,QB,6600.0
83,83,392,Kareem Hunt,CLE,RB,6600.0
84,84,906,Brandon Aiyuk,SF,WR,6600.0
85,85,646,Ronald Jones,TB,RB,6500.0
86,86,732,Joe Flacco,NYJ,QB,6500.0
87,87,645,Sam Darnold,NYJ,QB,6500.0
88,88,857,Dwayne Haskins,WSH,QB,6500.0
89,89,877,Austin Ekeler,LAC,RB,6500.0
90,90,285,DeVante Parker,MIA,WR,6500.0
91,91,34,Antonio Brown,TB,WR,6500.0
92,92,545,Travis Fulgham,PHI,WR,6500.0
93,93,228,Brandin Cooks,HOU,WR,6500.0
94,94,913,CeeDee Lamb,DAL,WR,6500.0
95,95,364,Phillip Walker,CAR,QB,6500.0
96,96,272,Garrett Gilbert,DAL,QB,6400.0
97,97,931,Jonathan Taylor,IND,RB,6400.0
98,98,304,Mitchell Trubisky,CHI,QB,6400.0
99,99,601,David Johnson,HOU,RB,6400.0
100,100,171,Robby Anderson,CAR,WR,6400.0
101,101,442,Jake Luton,JAC,QB,6400.0
102,102,406,Ryan Finley,CIN,QB,6300.0
103,103,153,Jamison Crowder,NYJ,WR,6300.0
104,104,118,Tyrod Taylor,LAC,QB,6200.0
105,105,27,Rob Gronkowski,TB,TE,6200.0
106,106,144,Case Keenum,CLE,QB,6200.0
107,107,193,CJ Beathard,SF,QB,6200.0
108,108,634,Ben DiNucci,DAL,QB,6200.0
109,109,163,Mike Glennon,JAC,QB,6200.0
110,110,505,JuJu Smith-Schuster,PIT,WR,6200.0
111,111,253,Kenyan Drake,ARI,RB,6200.0
112,112,888,Dallas Goedert,PHI,TE,6200.0
113,113,932,Tee Higgins,CIN,WR,6200.0
114,114,231,Matt Barkley,BUF,QB,6100.0
115,115,576,Brett Rypien,DEN,QB,6100.0
116,116,566,Jarrett Stidham,NE,QB,6100.0
117,117,561,Christian Kirk,ARI,WR,6100.0
118,118,167,Duke Johnson,HOU,RB,6100.0
119,119,440,DJ Chark,JAC,WR,6100.0
120,120,444,Kyle Allen,WSH,QB,6100.0
121,121,763,Jalen Hurts,PHI,QB,6100.0
122,122,453,Mason Rudolph,PIT,QB,6100.0
123,123,242,Jeff Driskel,DEN,QB,6100.0
124,124,162,Giovani Bernard,CIN,RB,6100.0
125,125,323,Mike Williams,LAC,WR,6100.0
126,126,866,Brian Hoyer,NE,QB,6100.0
127,127,238,Brett Hundley,ARI,QB,6000.0
128,128,227,Sean Mannion,MIN,QB,6000.0
129,129,224,Marcus Mariota,LV,QB,6000.0
130,130,259,Brandon Allen,CIN,QB,6000.0
131,131,256,AJ McCarron,HOU,QB,6000.0
132,132,241,Jacoby Brissett,IND,QB,6000.0
133,133,768,Darius Bradwell,LAC,QB,6000.0
134,134,767,Shea Patterson,KC,QB,6000.0
135,135,250,Nathan Peterman,LV,QB,6000.0
136,136,200,Trevor Siemian,NO,QB,6000.0
137,137,777,Tyler Huntley,BAL,QB,6000.0
138,138,251,Tyler Bray,CHI,QB,6000.0
139,139,268,Dak Prescott,DAL,QB,6000.0
140,140,236,Zach Ertz,PHI,TE,6000.0
141,141,291,Ryan Griffin,TB,QB,6000.0
142,142,287,Paxton Lynch,PIT,QB,6000.0
143,143,761,Jacob Eason,IND,QB,6000.0
144,144,667,Steven Montez,WSH,QB,6000.0
145,145,660,Josh Love,LAR,QB,6000.0
146,146,465,Alex McGough,HOU,QB,6000.0
147,147,478,Clayton Thorson,NYG,QB,6000.0
148,148,1,Easton Stick,LAC,QB,6000.0
149,149,648,Kyle Shurmur,KC,QB,6000.0
150,150,506,Deebo Samuel,SF,WR,6000.0
151,151,512,John Wolford,LAR,QB,6000.0
152,152,519,Trace McSorley,BAL,QB,6000.0
153,153,628,Joe Burrow,CIN,QB,6000.0
154,154,541,DeShone Kizer,TEN,QB,6000.0
155,155,612,Nick Tiano,HOU,QB,6000.0
156,156,606,Travis Jonsen,TB,QB,6000.0
157,157,556,Bryce Perkins,LAR,QB,6000.0
158,158,600,Josh Rosen,TB,QB,6000.0
159,159,559,Jake Browning,MIN,QB,6000.0
160,160,593,Tommy Stevens,CAR,QB,6000.0
161,161,590,Josh Thomas,BUF,QB,6000.0
162,162,588,Riley Neal,DEN,QB,6000.0
163,163,572,Kendall Hinton,DEN,QB,6000.0
164,164,579,J'mar Smith,NE,QB,6000.0
165,165,432,David Blough,DET,QB,6000.0
166,166,418,Manny Wilkins,GB,QB,6000.0
167,167,416,Will Grier,CAR,QB,6000.0
168,168,336,Tim Boyle,GB,QB,6000.0
169,169,295,Blake Bortles,DEN,QB,6000.0
170,170,308,Chris Streveler,ARI,QB,6000.0
171,171,749,Khalil Tate,PHI,QB,6000.0
172,172,311,Danny Etling,SEA,QB,6000.0
173,173,312,Kurt Benkert,ATL,QB,6000.0
174,174,747,Jordan Love,GB,QB,6000.0
175,175,319,George Kittle,SF,TE,6000.0
176,176,320,Davis Webb,BUF,QB,6000.0
177,177,333,Joshua Dobbs,PIT,QB,6000.0
178,178,736,Matt Moore,KC,QB,6000.0
179,179,413,Jonnu Smith,TEN,TE,6000.0
180,180,735,Josh McCown,HOU,QB,6000.0
181,181,730,Matt Schaub,ATL,QB,6000.0
182,182,821,TJ Hockenson,DET,TE,6000.0
183,183,384,David Fales,NYJ,QB,6000.0
184,184,390,Cooper Rush,DAL,QB,6000.0
185,185,393,Logan Woodside,TEN,QB,6000.0
186,186,396,Corey Davis,TEN,WR,6000.0
187,187,692,Brian Lewerke,NE,QB,6000.0
188,188,686,Damien Harris,NE,RB,6000.0
189,189,192,Nate Sudfeld,PHI,QB,6000.0
190,190,581,James Morgan,NYJ,QB,6000.0
191,191,93,Jalen Morton,GB,QB,6000.0
192,192,826,Anthony Gordon,SEA,QB,6000.0
193,193,30,Colt McCoy,NYG,QB,6000.0
194,194,927,Jordan Ta'amu,KC,QB,6000.0
195,195,128,Robert Griffin,BAL,QB,6000.0
196,196,175,Geno Smith,SEA,QB,6000.0
197,197,923,Chase Daniel,DET,QB,6000.0
198,198,107,Blaine Gabbert,TB,QB,6000.0
199,199,138,Marvin Jones,DET,WR,6000.0
200,200,921,JK Dobbins,BAL,RB,6000.0
201,201,146,Alex Tanney,NYG,QB,6000.0
202,202,842,Cole McDonald,TEN,QB,6000.0
203,203,69,Reid Sinnett,MIA,QB,6000.0
204,204,85,Broc Rutter,SF,QB,6000.0
205,205,150,Chad Kelly,IND,QB,6000.0
206,206,889,Kyle Lauletta,CLE,QB,6000.0
207,207,82,Kevin Davidson,CLE,QB,6000.0
208,208,858,David Montgomery,CHI,RB,6000.0
209,209,96,Case Cookus,NYG,QB,6000.0
210,210,16,Jake Dolegala,NE,QB,6000.0
211,211,956,Devlin Hodges,PIT,QB,6000.0
212,212,863,Chad Henne,KC,QB,6000.0
213,213,941,Jake Fromm,BUF,QB,6000.0
214,214,656,Darius Slayton,NYG,WR,5900.0
215,215,337,Marquez Valdes-Scantling,GB,WR,5900.0
216,216,294,Breshad Perriman,NYJ,WR,5900.0
217,217,778,Darrell Henderson,LAR,RB,5900.0
218,218,433,Curtis Samuel,CAR,WR,5900.0
219,219,344,Hunter Henry,LAC,TE,5900.0
220,220,650,Jakobi Meyers,NE,WR,5800.0
221,221,445,Josh Reynolds,LAR,WR,5800.0
222,222,916,Salvon Ahmed,MIA,RB,5800.0
223,223,862,Jared Cook,NO,TE,5800.0
224,224,884,Robert Tonyan,GB,TE,5800.0
225,225,890,Chase Edmonds,ARI,RB,5800.0
226,226,263,Jarvis Landry,CLE,WR,5700.0
227,227,322,Wayne Gallman,NYG,RB,5700.0
228,228,820,Noah Fant,DEN,TE,5700.0
229,229,203,Carlos Hyde,SEA,RB,5700.0
230,230,467,John Brown,BUF,WR,5700.0
231,231,468,Jerick McKinnon,SF,RB,5700.0
232,232,914,Marquise Brown,BAL,WR,5700.0
233,233,161,Eric Ebron,PIT,TE,5700.0
234,234,934,Jerry Jeudy,DEN,WR,5700.0
235,235,754,Michael Pittman,IND,WR,5700.0
236,236,649,Nyheim Hines,IND,RB,5700.0
237,237,151,Sammy Watkins,KC,WR,5600.0
238,238,441,Leonard Fournette,TB,RB,5600.0
239,239,776,Zack Moss,BUF,RB,5600.0
240,240,565,Myles Gaskin,MIA,RB,5600.0
241,241,198,Le'Veon Bell,KC,RB,5600.0
242,242,378,JD McKissic,WSH,RB,5600.0
243,243,527,Allen Lazard,GB,WR,5600.0
244,244,518,Mike Gesicki,MIA,TE,5600.0
245,245,838,Denzel Mims,NYJ,WR,5600.0
246,246,32,Emmanuel Sanders,NO,WR,5600.0
247,247,33,Jimmy Graham,CHI,TE,5600.0
248,248,367,Evan Engram,NYG,TE,5600.0
249,249,532,Tim Patrick,DEN,WR,5500.0
250,250,928,Cam Akers,LAR,RB,5500.0
251,251,806,Mecole Hardman,KC,WR,5500.0
252,252,274,Malcolm Brown,LAR,RB,5500.0
253,253,865,Julian Edelman,NE,WR,5500.0
254,254,399,Jamaal Williams,GB,RB,5500.0
255,255,400,Rashard Higgins,CLE,WR,5500.0
256,256,955,Jalen Reagor,PHI,WR,5500.0
257,257,774,Michael Gallup,DAL,WR,5500.0
258,258,933,Henry Ruggs,LV,WR,5500.0
259,259,419,Kalen Ballage,LAC,RB,5500.0
260,260,662,Hayden Hurst,ATL,TE,5500.0
261,261,451,Sony Michel,NE,RB,5500.0
262,262,792,Devin Singletary,BUF,RB,5500.0
263,263,108,Mark Ingram,BAL,RB,5500.0
264,264,216,James White,NE,RB,5400.0
265,265,134,TY Hilton,IND,WR,5400.0
266,266,248,Damiere Byrd,NE,WR,5400.0
267,267,243,Trey Burton,IND,TE,5400.0
268,268,186,Sterling Shepard,NYG,WR,5400.0
269,269,731,Adrian Peterson,DET,RB,5400.0
270,270,343,Alex Collins,SEA,RB,5400.0
271,271,140,Cole Beasley,BUF,WR,5400.0
272,272,111,Randall Cobb,HOU,WR,5400.0
273,273,811,La'Mical Perine,NYJ,RB,5400.0
274,274,491,Jeff Wilson,SF,RB,5400.0
275,275,356,Phillip Lindsay,DEN,RB,5300.0
276,276,298,Demarcus Robinson,KC,WR,5300.0
277,277,876,Keelan Cole,JAC,WR,5300.0
278,278,191,Tevin Coleman,SF,RB,5300.0
279,279,389,Willie Snead,BAL,WR,5300.0
280,280,769,Darnell Mooney,CHI,WR,5300.0
281,281,136,Lamar Miller,CHI,RB,5300.0
282,282,412,Tyler Higbee,LAR,TE,5300.0
283,283,249,Cordarrelle Patterson,CHI,WR,5300.0
284,284,721,JaMycal Hasty,SF,RB,5300.0
285,285,105,AJ Green,CIN,WR,5300.0
286,286,474,Dalton Schultz,DAL,TE,5300.0
287,287,950,DeeJay Dallas,SEA,RB,5300.0
288,288,751,N'Keal Harry,NE,WR,5300.0
289,289,875,David Moore,SEA,WR,5200.0
290,290,738,Frank Gore,NYJ,RB,5200.0
291,291,330,Gus Edwards,BAL,RB,5200.0
292,292,439,Russell Gage,ATL,WR,5200.0
293,293,881,Kendrick Bourne,SF,WR,5200.0
294,294,232,Nelson Agholor,LV,WR,5200.0
295,295,848,Alexander Mattison,MIN,RB,5200.0
296,296,846,Irv Smith,MIN,TE,5200.0
297,297,886,Danny Amendola,DET,WR,5200.0
298,298,536,Jordan Akins,HOU,TE,5200.0
299,299,221,Richard Rodgers,PHI,TE,5200.0
300,300,580,Scotty Miller,TB,WR,5100.0
301,301,326,Austin Hooper,CLE,TE,5100.0
302,302,816,Travis Homer,SEA,RB,5100.0
303,303,548,Hunter Renfrow,LV,WR,5100.0
304,304,317,Devontae Booker,LV,RB,5100.0
305,305,28,Golden Tate,NYG,WR,5100.0
306,306,654,Tony Pollard,DAL,RB,5100.0
307,307,744,Larry Fitzgerald,ARI,WR,5100.0
308,308,239,Marvin Hall,DET,WR,5100.0
309,309,457,Brian Hill,ATL,RB,5100.0
310,310,448,Richie James,SF,WR,5100.0
311,311,324,Jack Doyle,IND,TE,5100.0
312,312,910,KJ Hamler,DEN,WR,5100.0
313,313,381,Boston Scott,PHI,RB,5100.0
314,314,370,Anthony Miller,CHI,WR,5100.0
315,315,366,Jordan Wilkins,IND,RB,5000.0
316,316,922,Laviska Shenault,JAC,WR,5000.0
317,317,496,James Washington,PIT,WR,5000.0
318,318,334,Greg Ward,PHI,WR,5000.0
319,319,26,Dez Bryant,BAL,WR,5000.0
320,320,447,Zach Pascal,IND,WR,5000.0
321,321,537,Tre'Quan Smith,NO,WR,5000.0
322,322,894,Ross Dwelley,SF,TE,5000.0
323,323,49,Miami Dolphins,MIA,DST,5000.0
324,324,480,Justin Jackson,LAC,RB,5000.0
325,325,296,Latavius Murray,NO,RB,5000.0
326,326,157,Devonta Freeman,NYG,RB,5000.0
327,327,797,Benny Snell,PIT,RB,5000.0
328,328,244,Jordan Reed,SF,TE,5000.0
329,329,172,Logan Thomas,WSH,TE,5000.0
330,330,147,Josh Gordon,SEA,WR,5000.0
331,331,799,Devin Duvernay,BAL,WR,4900.0
332,332,509,Bo Scarbrough,SEA,RB,4900.0
333,333,430,Rodney Smith,CAR,RB,4900.0
334,334,596,Ray-Ray McCloud,PIT,WR,4900.0
335,335,831,Quintez Cephus,DET,WR,4900.0
336,336,245,Chris Conley,JAC,WR,4900.0
337,337,882,Anthony Firkser,TEN,TE,4900.0
338,338,531,Ryan Nall,CHI,RB,4900.0
339,339,299,Darren Fells,HOU,TE,4900.0
340,340,498,D'Onta Foreman,TEN,RB,4900.0
341,341,470,Cameron Brate,TB,TE,4900.0
342,342,947,AJ Dillon,GB,RB,4900.0
343,343,655,Kerryon Johnson,DET,RB,4900.0
344,344,152,Adam Humphries,TEN,WR,4900.0
345,345,942,Joshua Kelley,LAC,RB,4900.0
346,346,39,Cleveland Browns,CLE,DST,4900.0
347,347,115,Dion Lewis,NYG,RB,4900.0
348,348,14,Deonte Harris,NO,WR,4800.0
349,349,288,CJ Prosise,HOU,RB,4800.0
350,350,425,Samaje Perine,CIN,RB,4800.0
351,351,62,Washington Football Team,WSH,DST,4800.0
352,352,280,Jakeem Grant,MIA,WR,4800.0
353,353,148,Mo Alie-Cox,IND,TE,4800.0
354,354,446,Matt Breida,MIA,RB,4800.0
355,355,613,Preston Williams,MIA,WR,4800.0
356,356,52,New Orleans Saints,NO,DST,4800.0
357,357,485,David Njoku,CLE,TE,4800.0
358,358,741,Tyler Johnson,TB,WR,4800.0
359,359,874,Alex Armah,CAR,RB,4800.0
360,360,872,Jamal Agnew,DET,WR,4800.0
361,361,954,Gabriel Davis,BUF,WR,4800.0
362,362,456,Jacob Hollister,SEA,TE,4800.0
363,363,464,Cam Sims,WSH,WR,4800.0
364,364,502,Patrick Laird,MIA,RB,4800.0
365,365,185,Kenny Stills,HOU,WR,4700.0
366,366,275,Marcus Johnson,IND,WR,4700.0
367,367,494,Ito Smith,ATL,RB,4700.0
368,368,45,Indianapolis Colts,IND,DST,4700.0
369,369,791,Harrison Bryant,CLE,TE,4700.0
370,370,836,JJ Taylor,NE,RB,4700.0
371,371,57,Pittsburgh Steelers,PIT,DST,4700.0
372,372,939,Donovan Peoples-Jones,CLE,WR,4700.0
373,373,803,Marquez Callaway,NO,WR,4700.0
374,374,450,Isaiah McKenzie,BUF,WR,4700.0
375,375,844,Troymaine Pope,LAC,RB,4700.0
376,376,522,Jeremy McNichols,TEN,RB,4700.0
377,377,428,Braxton Berrios,NYJ,WR,4700.0
378,378,632,Andy Isabella,ARI,WR,4700.0
379,379,765,Cedrick Wilson,DAL,WR,4700.0
380,380,703,Jalen Guyton,LAC,WR,4700.0
381,381,534,Gerald Everett,LAR,TE,4700.0
382,382,342,Corey Clement,PHI,RB,4700.0
383,383,361,DaeSean Hamilton,DEN,WR,4700.0
384,384,130,Alshon Jeffery,PHI,WR,4700.0
385,385,757,Freddie Swain,SEA,WR,4700.0
386,386,345,Peyton Barber,WSH,RB,4700.0
387,387,739,Austin Mack,NYG,WR,4700.0
388,388,235,Ty Montgomery,NO,RB,4600.0
389,389,679,Nick Westbrook-Ikhine,TEN,WR,4600.0
390,390,132,Mohamed Sanu,DET,WR,4600.0
391,391,521,Christian Blake,ATL,WR,4600.0
392,392,156,Chris Thompson,JAC,RB,4600.0
393,393,750,Greg Olsen,SEA,TE,4600.0
394,394,520,Isaiah Ford,NE,WR,4600.0
395,395,786,Kalif Raymond,TEN,WR,4600.0
396,396,720,Deontay Burnett,PHI,WR,4600.0
397,397,573,Devine Ozigbo,JAC,RB,4600.0
398,398,487,Qadree Ollison,ATL,RB,4600.0
399,399,110,Kyle Rudolph,MIN,TE,4600.0
400,400,828,Joe Reed,LAC,WR,4600.0
401,401,515,Noah Brown,DAL,WR,4600.0
402,402,587,Olabisi Johnson,MIN,WR,4600.0
403,403,437,Darrel Williams,KC,RB,4600.0
404,404,734,LeSean McCoy,TB,RB,4600.0
405,405,912,John Hightower,PHI,WR,4600.0
406,406,160,Mack Hollins,MIA,WR,4600.0
407,407,756,Byron Pringle,KC,WR,4600.0
408,408,504,Royce Freeman,DEN,RB,4600.0
409,409,785,Darrynton Evans,TEN,RB,4600.0
410,410,353,Zay Jones,LV,WR,4600.0
411,411,683,Olamide Zaccheaus,ATL,WR,4600.0
412,412,169,Tyler Kroft,BUF,TE,4600.0
413,413,380,Trent Taylor,SF,WR,4600.0
414,414,615,Steven Sims,WSH,WR,4600.0
415,415,542,D'Ernest Johnson,CLE,RB,4600.0
416,416,699,Miles Boykin,BAL,WR,4600.0
417,417,490,Buddy Howell,HOU,RB,4600.0
418,418,708,JJ Arcega-Whiteside,PHI,WR,4600.0
419,419,483,Reggie Bonnafon,CAR,RB,4600.0
420,420,770,Collin Johnson,JAC,WR,4600.0
421,421,43,Green Bay Packers,GB,DST,4600.0
422,422,929,DeMichael Harris,IND,WR,4600.0
423,423,892,Trenton Cannon,CAR,RB,4600.0
424,424,19,Malik Taylor,GB,WR,4600.0
425,425,620,Ke'Shawn Vaughn,TB,RB,4600.0
426,426,809,Javon Wims,CHI,WR,4600.0
427,427,13,Darrius Shepherd,GB,WR,4600.0
428,428,486,Chris Herndon,NYJ,TE,4600.0
429,429,385,Tyler Ervin,GB,RB,4600.0
430,430,549,Mike Boone,MIN,RB,4600.0
431,431,687,Van Jefferson,LAR,WR,4600.0
432,432,823,Aaron Fuller,SEA,WR,4500.0
433,433,959,Jermiah Braswell,ARI,WR,4500.0
434,434,638,Kemah Siverand,LV,WR,4500.0
435,435,800,Kelvin Harmon,WSH,WR,4500.0
436,436,818,Justice Hill,BAL,RB,4500.0
437,437,585,George Campbell,NYJ,WR,4500.0
438,438,832,Malcolm Perry,MIA,RB,4500.0
439,439,819,Tino Ellis,MIA,WR,4500.0
440,440,643,Kirk Merritt,MIA,WR,4500.0
441,441,583,Chandler Cox,MIA,RB,4500.0
442,442,644,Aca'Cedric Ware,TB,RB,4500.0
443,443,584,Jauan Jennings,SF,WR,4500.0
444,444,640,Isaiah Zuber,NE,WR,4500.0
445,445,641,Dalton Schoen,LAC,WR,4500.0
446,446,798,Lil'Jordan Humphrey,NO,WR,4500.0
447,447,589,James Gilbert,LAR,RB,4500.0
448,448,958,Sirgeo Hoffman,ARI,RB,4500.0
449,449,586,Jacques Patrick,CIN,RB,4500.0
450,450,610,Malik Henry,NO,WR,4500.0
451,451,802,Devwah Whaley,CIN,RB,4500.0
452,452,808,Brian Herrien,CLE,RB,4500.0
453,453,623,Xavier Jones,LAR,RB,4500.0
454,454,622,James Proche,BAL,WR,4500.0
455,455,948,Terry Wright,MIA,WR,4500.0
456,456,647,Jared Pinkney,ATL,WR,4500.0
457,457,810,Tyler Simmons,HOU,WR,4500.0
458,458,812,Tyrie Cleveland,DEN,WR,4500.0
459,459,619,Gary Jennings,MIA,WR,4500.0
460,460,605,Tyrell Williams,LV,WR,4500.0
461,461,618,Ty Johnson,NYJ,RB,4500.0
462,462,815,Quartney Davis,MIN,WR,4500.0
463,463,944,Damion Willis,CIN,WR,4500.0
464,464,607,DeAndre Carter,CHI,WR,4500.0
465,465,945,Cody White,PIT,WR,4500.0
466,466,946,Isaiah Hodgins,BUF,WR,4500.0
467,467,814,Kendrick Rogers,DAL,WR,4500.0
468,468,625,KJ Hill,LAC,WR,4500.0
469,469,627,Mike Weber,GB,RB,4500.0
470,470,636,John Kelly,CLE,RB,4500.0
471,471,949,Easop Winston,LAR,WR,4500.0
472,472,953,Darwin Thompson,KC,RB,4500.0
473,473,635,Quadree Henderson,PIT,WR,4500.0
474,474,952,Antonio Gandy-Golden,WSH,WR,4500.0
475,475,804,Kalija Lipscomb,GB,WR,4500.0
476,476,633,Penny Hart,SEA,WR,4500.0
477,477,611,Omar Bayless,CAR,WR,4500.0
478,478,951,Jeff Thomas,NE,WR,4500.0
479,479,631,Tae Crowder,NYG,RB,4500.0
480,480,807,Elijah Holyfield,PHI,RB,4500.0
481,481,938,Stephen Guidry,DAL,WR,4500.0
482,482,594,Anthony Jones,SEA,RB,4500.0
483,483,595,Deon Cain,PIT,WR,4500.0
484,484,630,Terry Godwin,JAC,WR,4500.0
485,485,825,Sean Riley,NE,WR,4500.0
486,486,629,Jordan Scarlett,CAR,RB,4500.0
487,487,817,Maurice Ffrench,KC,WR,4500.0
488,488,864,Matthew Slater,NE,WR,4500.0
489,489,796,Damarea Crockett,DEN,RB,4500.0
490,490,822,Seth Dawkins,SEA,WR,4500.0
491,491,712,Francis Bernard,DAL,RB,4500.0
492,492,711,LeVante Bellamy,DEN,RB,4500.0
493,493,710,Ja'Marcus Bradley,CLE,WR,4500.0
494,494,764,Greg Dortch,LAR,WR,4500.0
495,495,709,Michael Jacquet,PHI,WR,4500.0
496,496,707,Trenton Irwin,CIN,WR,4500.0
497,497,706,Cameron Scarlett,TEN,RB,4500.0
498,498,705,Bryce Love,WSH,RB,4500.0
499,499,885,Dan Arnold,ARI,TE,4500.0
500,500,702,Equanimeous St Brown,GB,WR,4500.0
501,501,694,Josh Adams,NYJ,RB,4500.0
502,502,701,Dexter Williams,GB,RB,4500.0
503,503,766,Stephen Sullivan,SEA,WR,4500.0
504,504,700,Chris Finke,SF,WR,4500.0
505,505,845,Adrian Killins,PHI,RB,4500.0
506,506,887,Brandon Zylstra,CAR,WR,4500.0
507,507,698,Brandon Polk,LAR,WR,4500.0
508,508,697,Juwan Johnson,NO,WR,4500.0
509,509,771,Trayveon Williams,CIN,RB,4500.0
510,510,696,Ryquell Armstead,JAC,RB,4500.0
511,511,762,Dezmon Patmon,IND,WR,4500.0
512,512,883,Patrick Ricard,BAL,RB,4500.0
513,513,850,Anthony Johnson,PIT,WR,4500.0
514,514,716,Sutton Smith,SEA,RB,4500.0
515,515,743,Jaleel Scott,NYJ,WR,4500.0
516,516,740,Antonio Williams,BUF,RB,4500.0
517,517,860,Quez Watkins,PHI,WR,4500.0
518,518,859,Rashad Medaris,ARI,WR,4500.0
519,519,748,Jonathan Ward,ARI,RB,4500.0
520,520,856,Binjimen Victor,NYG,WR,4500.0
521,521,855,Tony Jones,NO,RB,4500.0
522,522,870,Chad Williams,KC,WR,4500.0
523,523,752,Dillon Mitchell,MIN,WR,4500.0
524,524,851,Aleva Hifo,KC,WR,4500.0
525,525,733,DeSean Jackson,PHI,WR,4500.0
526,526,871,Tarik Cohen,CHI,RB,4500.0
527,527,755,Bryan Edwards,LV,WR,4500.0
528,528,726,Ted Ginn,CHI,WR,4500.0
529,529,758,Josh Hammond,JAC,WR,4500.0
