,Unnamed: 0,Unnamed: 0.1,Name,Team,Position,Salary
114,114,212,Brett Hundley,ARI,QB,6000.0
115,115,235,Jarvis Landry,CLE,WR,6000.0
116,116,516,Riley Neal,DEN,QB,6000.0
117,117,503,Kendall Hinton,DEN,QB,6000.0
118,118,199,Marcus Mariota,LV,QB,6000.0
119,119,202,Sean Mannion,MIN,QB,6000.0
120,120,531,Travis Jonsen,TB,QB,6000.0
121,121,674,Tyler Huntley,BAL,QB,6000.0
122,122,297,Tim Boyle,GB,QB,6000.0
123,123,447,John Wolford,LAR,QB,6000.0
124,124,322,Phillip Walker,CAR,QB,6000.0
125,125,441,Deebo Samuel,SF,WR,6000.0
126,126,346,Logan Woodside,TEN,QB,6000.0
127,127,358,Ryan Finley,CIN,QB,6000.0
128,128,604,Brian Lewerke,NE,QB,6000.0
129,129,364,Jonnu Smith,TEN,TE,6000.0
130,130,367,Will Grier,CAR,QB,6000.0
131,131,368,Manny Wilkins,GB,QB,6000.0
132,132,380,David Blough,DET,QB,6000.0
133,133,398,Mason Rudolph,PIT,QB,6000.0
134,134,1,Easton Stick,LAC,QB,6000.0
135,135,582,Steven Montez,WSH,QB,6000.0
136,136,409,Alex McGough,HOU,QB,6000.0
137,137,576,Josh Love,LAR,QB,6000.0
138,138,642,Josh McCown,HOU,QB,6000.0
139,139,294,Joshua Dobbs,PIT,QB,6000.0
140,140,520,Tommy Stevens,NO,QB,6000.0
141,141,453,Trace McSorley,BAL,QB,6000.0
142,142,487,Bryce Perkins,LAR,QB,6000.0
143,143,252,DeVante Parker,MIA,WR,6000.0
144,144,525,Josh Rosen,TB,QB,6000.0
145,145,254,Paxton Lynch,PIT,QB,6000.0
146,146,258,Ryan Griffin,TB,QB,6000.0
147,147,260,Blake Bortles,DEN,QB,6000.0
148,148,662,Jacob Eason,IND,QB,6000.0
149,149,272,Chris Streveler,ARI,QB,6000.0
150,150,274,Danny Etling,SEA,QB,6000.0
151,151,472,DeShone Kizer,LV,QB,6000.0
152,152,536,Nick Tiano,HOU,QB,6000.0
153,153,281,George Kittle,SF,TE,6000.0
154,154,282,Davis Webb,BUF,QB,6000.0
155,155,651,Khalil Tate,PHI,QB,6000.0
156,156,649,Jordan Love,GB,QB,6000.0
157,157,419,Clayton Thorson,NYG,QB,6000.0
158,158,667,Darius Bradwell,LAC,QB,6000.0
159,159,509,J'mar Smith,NE,QB,6000.0
160,160,775,Kyle Lauletta,CLE,QB,6000.0
161,161,819,D'Andre Swift,DET,RB,6000.0
162,162,29,Colt McCoy,NYG,QB,6000.0
163,163,132,Chad Kelly,IND,QB,6000.0
164,164,113,Robert Griffin,BAL,QB,6000.0
165,165,747,David Montgomery,CHI,RB,6000.0
166,166,135,Jameis Winston,NO,QB,6000.0
167,167,751,Jared Cook,NO,TE,6000.0
168,168,96,Blaine Gabbert,TB,QB,6000.0
169,169,87,Case Cookus,NYG,QB,6000.0
170,170,128,Alex Tanney,NYG,QB,6000.0
171,171,16,Jake Dolegala,NE,QB,6000.0
172,172,80,Broc Rutter,SF,QB,6000.0
173,173,804,Chase Daniel,DET,QB,6000.0
174,174,77,Kevin Davidson,CLE,QB,6000.0
175,175,84,Jalen Morton,GB,QB,6000.0
176,176,820,Jake Fromm,BUF,QB,6000.0
177,177,64,Reid Sinnett,MIA,QB,6000.0
178,178,834,Devlin Hodges,PIT,QB,6000.0
179,179,732,Cole McDonald,TEN,QB,6000.0
180,180,155,Geno Smith,SEA,QB,6000.0
181,181,338,Boston Scott,PHI,RB,5900.0
182,182,572,Darius Slayton,NYG,WR,5900.0
183,183,285,Mike Williams,LAC,WR,5900.0
184,184,324,Jordan Wilkins,IND,RB,5900.0
185,185,314,Phillip Lindsay,DEN,RB,5900.0
186,186,814,Jerry Jeudy,DEN,WR,5800.0
187,187,675,Darrell Henderson,LAR,RB,5800.0
188,188,673,Zack Moss,BUF,RB,5800.0
189,189,147,Duke Johnson,HOU,RB,5800.0
190,190,349,Corey Davis,TEN,WR,5800.0
191,191,31,Emmanuel Sanders,NO,WR,5800.0
192,192,774,Dallas Goedert,PHI,TE,5800.0
193,193,598,Damien Harris,NE,RB,5800.0
194,194,634,Diontae Johnson,PIT,WR,5700.0
195,195,429,Jeff Wilson,SF,RB,5700.0
196,196,496,Myles Gaskin,MIA,RB,5700.0
197,197,712,Noah Fant,DEN,TE,5700.0
198,198,381,Curtis Samuel,CAR,WR,5700.0
199,199,97,Mark Ingram,BAL,RB,5700.0
200,200,460,Allen Lazard,GB,WR,5700.0
201,201,795,Marquise Brown,BAL,WR,5700.0
202,202,284,Wayne Gallman,NYG,RB,5700.0
203,203,770,Robert Tonyan,GB,TE,5700.0
204,204,352,Jamaal Williams,GB,RB,5600.0
205,205,689,Devin Singletary,BUF,RB,5600.0
206,206,162,Rex Burkhead,NE,RB,5600.0
207,207,191,James White,NE,RB,5600.0
208,208,325,Evan Engram,NYG,TE,5600.0
209,209,833,Jalen Reagor,PHI,WR,5600.0
210,210,32,Jimmy Graham,CHI,TE,5600.0
211,211,411,John Brown,BUF,WR,5600.0
212,212,95,AJ Green,CIN,WR,5600.0
213,213,813,Henry Ruggs,LV,WR,5600.0
214,214,753,Julian Edelman,NE,WR,5600.0
215,215,829,DeeJay Dallas,SEA,RB,5600.0
216,216,567,Nyheim Hines,IND,RB,5500.0
217,217,421,Justin Jackson,LAC,RB,5500.0
218,218,412,Jerick McKinnon,SF,RB,5500.0
219,219,668,Darnell Mooney,CHI,WR,5500.0
220,220,653,N'Keal Harry,NE,WR,5500.0
221,221,292,Gus Edwards,BAL,RB,5500.0
222,222,243,Malcolm Brown,LAR,RB,5500.0
223,223,298,Marquez Valdes-Scantling,GB,WR,5500.0
224,224,304,Hunter Henry,LAC,TE,5500.0
225,225,353,Rashard Higgins,CLE,WR,5500.0
226,226,464,Tim Patrick,DEN,WR,5500.0
227,227,510,Scotty Miller,TB,WR,5500.0
228,228,217,Trey Burton,IND,TE,5500.0
229,229,164,Sterling Shepard,NYG,WR,5500.0
230,230,178,Carlos Hyde,SEA,RB,5500.0
231,231,568,Jakobi Meyers,NE,WR,5400.0
232,232,221,Damiere Byrd,NE,WR,5400.0
233,233,767,Kendrick Bourne,SF,WR,5400.0
234,234,802,JK Dobbins,BAL,RB,5400.0
235,235,137,Devonta Freeman,NYG,RB,5400.0
236,236,220,Mike Davis,CAR,RB,5400.0
237,237,394,Richie James,SF,WR,5400.0
238,238,124,Cole Beasley,BUF,WR,5400.0
239,239,141,Eric Ebron,PIT,TE,5400.0
240,240,27,Golden Tate,NYG,WR,5300.0
241,241,119,TY Hilton,IND,WR,5300.0
242,242,761,David Moore,SEA,WR,5300.0
243,243,463,Ryan Nall,CHI,RB,5300.0
244,244,452,Mike Gesicki,MIA,TE,5300.0
245,245,393,Zach Pascal,IND,WR,5300.0
246,246,709,Travis Homer,SEA,RB,5300.0
247,247,369,Kalen Ballage,LAC,RB,5300.0
248,248,336,JD McKissic,WSH,RB,5300.0
249,249,639,Adrian Peterson,DET,RB,5200.0
250,250,397,Sony Michel,NE,RB,5200.0
251,251,335,Jordan Howard,MIA,RB,5200.0
252,252,792,KJ Hamler,DEN,WR,5200.0
253,253,363,Tyler Higbee,LAR,TE,5200.0
254,254,772,Danny Amendola,DET,WR,5200.0
255,255,279,Devontae Booker,LV,RB,5200.0
256,256,656,Michael Pittman,IND,WR,5200.0
257,257,803,Laviska Shenault,JAC,WR,5200.0
258,258,537,Preston Williams,MIA,WR,5200.0
259,259,821,Joshua Kelley,LAC,RB,5200.0
260,260,818,Donovan Peoples-Jones,CLE,WR,5200.0
261,261,631,JaMycal Hasty,SF,RB,5100.0
262,262,288,Austin Hooper,CLE,TE,5100.0
263,263,808,Cam Akers,LAR,RB,5100.0
264,264,343,Willie Snead,BAL,WR,5100.0
265,265,736,Irv Smith,MIN,TE,5100.0
266,266,328,Anthony Miller,CHI,WR,5100.0
267,267,99,Randall Cobb,HOU,WR,5100.0
268,268,738,Alexander Mattison,MIN,RB,5100.0
269,269,295,Greg Ward,PHI,WR,5100.0
270,270,207,Nelson Agholor,LV,WR,5100.0
271,271,433,James Washington,PIT,WR,5100.0
272,272,244,Marcus Johnson,IND,WR,5100.0
273,273,762,Keelan Cole,JAC,WR,5100.0
274,274,52,Pittsburgh Steelers,PIT,DST,5000.0
275,275,469,Tre'Quan Smith,NO,WR,5000.0
276,276,133,Adam Humphries,TEN,WR,5000.0
277,277,303,Corey Clement,PHI,RB,5000.0
278,278,391,Josh Reynolds,LAR,WR,5000.0
279,279,646,Tyler Johnson,TB,WR,5000.0
280,280,647,Larry Fitzgerald,ARI,WR,5000.0
281,281,129,Josh Gordon,SEA,WR,5000.0
282,282,832,Gabriel Davis,BUF,WR,5000.0
283,283,780,Ross Dwelley,SF,TE,5000.0
284,284,218,Jordan Reed,SF,TE,5000.0
285,285,263,Darren Fells,HOU,TE,5000.0
286,286,261,Latavius Murray,NO,RB,5000.0
287,287,130,Mo Alie-Cox,IND,TE,5000.0
288,288,168,Tevin Coleman,SF,RB,5000.0
289,289,610,Miles Boykin,BAL,WR,5000.0
290,290,571,Kerryon Johnson,DET,RB,5000.0
291,291,797,Salvon Ahmed,MIA,RB,4900.0
292,292,479,Hunter Renfrow,LV,WR,4900.0
293,293,152,Logan Thomas,WSH,TE,4900.0
294,294,695,Devin Duvernay,BAL,WR,4900.0
295,295,644,Austin Mack,NYG,WR,4900.0
296,296,14,Deonte Harris,NO,WR,4900.0
297,297,826,AJ Dillon,GB,RB,4900.0
298,298,693,Benny Snell,PIT,RB,4900.0
299,299,794,John Hightower,PHI,WR,4900.0
300,300,60,Baltimore Ravens,BAL,DST,4900.0
301,301,683,Kalif Raymond,TEN,WR,4900.0
302,302,614,Jalen Guyton,LAC,WR,4900.0
303,303,468,Jordan Akins,HOU,TE,4900.0
304,304,196,Richard Rodgers,PHI,TE,4900.0
305,305,341,Tyler Ervin,GB,RB,4900.0
306,306,408,Cam Sims,WSH,WR,4900.0
307,307,219,Chris Conley,JAC,WR,4800.0
308,308,688,Harrison Bryant,CLE,TE,4800.0
309,309,439,Royce Freeman,DEN,RB,4800.0
310,310,337,Trent Taylor,SF,WR,4800.0
311,311,554,Andy Isabella,ARI,WR,4800.0
312,312,136,Chris Thompson,JAC,RB,4800.0
313,313,426,David Njoku,CLE,TE,4800.0
314,314,473,D'Ernest Johnson,CLE,RB,4800.0
315,315,454,Isaiah Ford,NE,WR,4800.0
316,316,115,Alshon Jeffery,PHI,WR,4800.0
317,317,768,Anthony Firkser,TEN,TE,4800.0
318,318,809,DeMichael Harris,IND,WR,4800.0
319,319,140,Mack Hollins,MIA,WR,4800.0
320,320,40,Green Bay Packers,GB,DST,4800.0
321,321,720,Joe Reed,LAC,WR,4700.0
322,322,728,Gabe Nabers,LAC,RB,4700.0
323,323,374,Samaje Perine,CIN,RB,4700.0
324,324,543,Ke'Shawn Vaughn,TB,RB,4700.0
325,325,286,Jack Doyle,IND,TE,4700.0
326,326,658,Freddie Swain,SEA,WR,4700.0
327,327,222,Cordarrelle Patterson,CHI,WR,4700.0
328,328,455,Jeremy McNichols,TEN,RB,4700.0
329,329,504,Devine Ozigbo,JAC,RB,4700.0
330,330,699,Marquez Callaway,NO,WR,4700.0
331,331,691,Albert Okwuegbunam,DEN,TE,4700.0
332,332,149,Tyler Kroft,BUF,TE,4700.0
333,333,396,Isaiah McKenzie,BUF,WR,4700.0
334,334,401,Jacob Hollister,SEA,TE,4700.0
335,335,311,Zay Jones,LV,WR,4700.0
336,336,437,Patrick Laird,MIA,RB,4700.0
337,337,45,Miami Dolphins,MIA,DST,4700.0
338,338,778,Trenton Cannon,CAR,RB,4700.0
339,339,484,Tyron Johnson,LAC,WR,4700.0
340,340,25,Dez Bryant,BAL,WR,4700.0
341,341,320,DaeSean Hamilton,DEN,WR,4700.0
342,342,414,Cameron Brate,TB,TE,4600.0
343,343,392,Matt Breida,MIA,RB,4600.0
344,344,599,Van Jefferson,LAR,WR,4600.0
345,345,590,Auden Tate,CIN,WR,4600.0
346,346,19,Malik Taylor,GB,WR,4600.0
347,347,13,Darrius Shepherd,GB,WR,4600.0
348,348,50,Philadelphia Eagles,PHI,DST,4600.0
349,349,424,Reggie Bonnafon,CAR,RB,4600.0
350,350,384,Dontrell Hilliard,CLE,RB,4600.0
351,351,539,Steven Sims,WSH,WR,4600.0
352,352,24,Gunner Olszewski,NE,WR,4600.0
353,353,480,Mike Boone,MIN,RB,4600.0
354,354,727,JJ Taylor,NE,RB,4600.0
355,355,619,JJ Arcega-Whiteside,PHI,WR,4600.0
356,356,101,Dion Lewis,NYG,RB,4600.0
357,357,704,Javon Wims,CHI,WR,4600.0
358,358,641,LeSean McCoy,TB,RB,4600.0
359,359,652,Greg Olsen,SEA,TE,4600.0
360,360,210,Ty Montgomery,NO,RB,4600.0
361,361,657,Bryan Edwards,LV,WR,4600.0
362,362,213,Marvin Hall,DET,WR,4600.0
363,363,107,Dontrelle Inman,WSH,WR,4600.0
364,364,777,Justin Watson,TB,WR,4600.0
365,365,256,Tyler Eifert,JAC,TE,4600.0
366,366,682,Darrynton Evans,TEN,RB,4600.0
367,367,669,Collin Johnson,JAC,WR,4600.0
368,368,248,Jakeem Grant,MIA,WR,4600.0
369,369,670,Trayveon Williams,CIN,RB,4600.0
370,370,117,Mohamed Sanu,DET,WR,4600.0
371,371,630,Deontay Burnett,PHI,WR,4600.0
372,372,190,Alex Erickson,CIN,WR,4600.0
373,373,723,Quintez Cephus,DET,WR,4600.0
374,374,163,Kenny Stills,HOU,WR,4600.0
375,375,717,Sean Riley,NE,WR,4500.0
376,376,514,Jacques Patrick,CIN,RB,4500.0
377,377,546,Xavier Jones,LAR,RB,4500.0
378,378,548,KJ Hill,LAC,WR,4500.0
379,379,694,Lil'Jordan Humphrey,NO,WR,4500.0
380,380,517,James Gilbert,LAR,RB,4500.0
381,381,515,Olabisi Johnson,MIN,WR,4500.0
382,382,724,Malcolm Perry,MIA,RB,4500.0
383,383,692,Damarea Crockett,DEN,RB,4500.0
384,384,690,Ryan Becker,ARI,WR,4500.0
385,385,836,Sirgeo Hoffman,ARI,RB,4500.0
386,386,740,Anthony Johnson,PIT,WR,4500.0
387,387,551,Jordan Scarlett,CAR,RB,4500.0
388,388,552,Terry Godwin,JAC,WR,4500.0
389,389,687,CJ Ham,MIN,RB,4500.0
390,390,696,Kelvin Harmon,WSH,WR,4500.0
391,391,553,Tae Crowder,NYG,RB,4500.0
392,392,513,Jauan Jennings,SF,WR,4500.0
393,393,512,Chandler Cox,MIA,RB,4500.0
394,394,555,Penny Hart,SEA,WR,4500.0
395,395,556,Quadree Henderson,PIT,WR,4500.0
396,396,511,David Sills,NYG,WR,4500.0
397,397,557,John Kelly,CLE,RB,4500.0
398,398,744,Tony Jones,NO,RB,4500.0
399,399,837,Jermiah Braswell,ARI,WR,4500.0
400,400,681,Chester Rogers,TEN,WR,4500.0
401,401,676,Jason Huntley,PHI,RB,4500.0
402,402,725,Raymond Calais,LAR,RB,4500.0
403,403,545,James Proche,BAL,WR,4500.0
404,404,698,Devwah Whaley,CIN,RB,4500.0
405,405,828,Easop Winston,LAR,WR,4500.0
406,406,830,Jeff Thomas,NE,WR,4500.0
407,407,521,Anthony Jones,SEA,RB,4500.0
408,408,522,Deon Cain,PIT,WR,4500.0
409,409,715,Aaron Fuller,SEA,WR,4500.0
410,410,827,Terry Wright,MIA,WR,4500.0
411,411,714,Seth Dawkins,SEA,WR,4500.0
412,412,711,Tino Ellis,MIA,WR,4500.0
413,413,710,Justice Hill,BAL,RB,4500.0
414,414,733,Isaiah Wright,WSH,WR,4500.0
415,415,530,Tyrell Williams,LV,WR,4500.0
416,416,708,Quartney Davis,MIN,WR,4500.0
417,417,825,Isaiah Hodgins,BUF,WR,4500.0
418,418,532,DeAndre Carter,HOU,WR,4500.0
419,419,534,Malik Henry,NO,WR,4500.0
420,420,734,Troymaine Pope,LAC,RB,4500.0
421,421,700,Kalija Lipscomb,GB,WR,4500.0
422,422,706,Tyrie Cleveland,DEN,WR,4500.0
423,423,535,Omar Bayless,CAR,WR,4500.0
424,424,824,Cody White,PIT,WR,4500.0
425,425,705,Tyler Simmons,HOU,WR,4500.0
426,426,831,Antonio Gandy-Golden,WSH,WR,4500.0
427,427,559,Kemah Siverand,LV,WR,4500.0
428,428,731,Patrick Taylor,GB,RB,4500.0
429,429,729,Trishton Jackson,LAR,WR,4500.0
430,430,703,Brian Herrien,CLE,RB,4500.0
431,431,823,Damion Willis,CIN,WR,4500.0
432,432,735,Adrian Killins,PHI,RB,4500.0
433,433,702,Elijah Holyfield,PHI,RB,4500.0
434,434,542,Gary Jennings,MIA,WR,4500.0
435,435,672,Tavien Feaster,DET,RB,4500.0
436,436,787,Eno Benjamin,ARI,RB,4500.0
437,437,817,Cole Kmet,CHI,TE,4500.0
438,438,798,Lynn Bowden,MIA,WR,4500.0
439,439,782,De'Lance Turner,MIA,RB,4500.0
440,440,594,Saquon Barkley,NYG,RB,4500.0
441,441,593,Nick Westbrook-Ikhine,TEN,WR,4500.0
442,442,592,Michael Walker,JAC,WR,4500.0
443,443,726,Antoine Wesley,BAL,WR,4500.0
444,444,589,Tony Brown,WSH,WR,4500.0
445,445,620,Michael Jacquet,PHI,WR,4500.0
446,446,801,Noah Igbinoghene,MIA,WR,4500.0
447,447,588,Keke Coutee,HOU,WR,4500.0
448,448,587,Jordan Glasgow,IND,RB,4500.0
449,449,621,Ja'Marcus Bradley,CLE,WR,4500.0
450,450,585,Karan Higdon,HOU,RB,4500.0
451,451,622,LeVante Bellamy,DEN,RB,4500.0
452,452,799,Ahmad Wagner,CHI,WR,4500.0
453,453,618,Trenton Irwin,CIN,WR,4500.0
454,454,617,Cameron Scarlett,TEN,RB,4500.0
455,455,595,Dan Chisena,MIN,WR,4500.0
456,456,616,Bryce Love,WSH,RB,4500.0
457,457,613,Equanimeous St Brown,GB,WR,4500.0
458,458,785,KhaDarel Hodge,CLE,WR,4500.0
459,459,793,Michael Warren,CAR,RB,4500.0
460,460,612,Dexter Williams,GB,RB,4500.0
461,461,600,Dawson Knox,BUF,TE,4500.0
462,462,611,Chris Finke,SF,WR,4500.0
463,463,609,Brandon Polk,LAR,WR,4500.0
464,464,601,DaMarkus Lodge,CIN,WR,4500.0
465,465,603,Scotty Washington,CIN,WR,4500.0
466,466,791,Dominique Dafney,GB,WR,4500.0
467,467,605,Darrell Stewart,CAR,WR,4500.0
468,468,608,Juwan Johnson,NO,WR,4500.0
469,469,607,Ryquell Armstead,JAC,RB,4500.0
470,470,584,Hakeem Butler,PHI,WR,4500.0
471,471,626,Sutton Smith,SEA,RB,4500.0
472,472,561,Isaiah Zuber,NE,WR,4500.0
473,473,570,Alec Ingold,LV,RB,4500.0
474,474,660,Riley Ridley,CHI,WR,4500.0
475,475,574,KJ Osborn,MIN,WR,4500.0
476,476,752,Matthew Slater,NE,WR,4500.0
477,477,663,Dezmon Patmon,IND,WR,4500.0
478,478,749,Quez Watkins,PHI,WR,4500.0
479,479,665,Greg Dortch,LAR,WR,4500.0
480,480,666,Stephen Sullivan,SEA,WR,4500.0
481,481,629,John Ursua,SEA,WR,4500.0
482,482,748,Rashad Medaris,ARI,WR,4500.0
483,483,745,Binjimen Victor,NYG,WR,4500.0
484,484,565,Aca'Cedric Ware,TB,RB,4500.0
485,485,790,Nick Easley,BUF,WR,4500.0
486,486,562,Dalton Schoen,LAC,WR,4500.0
487,487,671,Darius Anderson,IND,RB,4500.0
488,488,659,Josh Hammond,JAC,WR,4500.0
489,489,654,Dillon Mitchell,MIN,WR,4500.0
490,490,758,Tarik Cohen,CHI,RB,4500.0
491,491,760,Alex Armah,CAR,RB,4500.0
492,492,807,Scottie Phillips,HOU,RB,4500.0
493,493,579,Johnathon Johnson,WSH,WR,4500.0
494,494,806,Javon Leake,NYG,RB,4500.0
495,495,580,Emanuel Hall,WSH,WR,4500.0
496,496,581,Patrick Carr,SEA,RB,4500.0
497,497,805,JoJo Ward,ARI,WR,4500.0
498,498,650,Jonathan Ward,ARI,RB,4500.0
499,499,766,CJ Board,NYG,WR,4500.0
500,500,645,Antonio Williams,BUF,RB,4500.0
501,501,769,Patrick Ricard,BAL,RB,4500.0
502,502,640,DeSean Jackson,PHI,WR,4500.0
503,503,635,Ted Ginn,CHI,WR,4500.0
504,504,773,Brandon Zylstra,CAR,WR,4500.0
505,505,564,Kirk Merritt,MIA,WR,4500.0
506,506,0,Christian Wade,BUF,RB,4500.0
507,507,838,Keelan Doss,LV,WR,4500.0
508,508,347,Rodney Adams,CHI,WR,4500.0
509,509,291,Shelton Gibson,CAR,WR,4500.0
510,510,290,Elijah Wellman,GB,RB,4500.0
511,511,289,Ishmael Hyman,CAR,WR,4500.0
512,512,287,Steven Mitchell,HOU,WR,4500.0
513,513,71,Zimari Manning,DEN,WR,4500.0
514,514,277,Kyle Juszczyk,SF,RB,4500.0
515,515,72,Marvelle Ross,JAC,WR,4500.0
516,516,75,Devin Phelps,ARI,WR,4500.0
517,517,269,Ryan Switzer,CLE,WR,4500.0
518,518,267,TJ Logan,TB,RB,4500.0
519,519,76,Shane Leatherbury,ARI,WR,4500.0
520,520,265,Wendell Smallwood,PIT,RB,4500.0
521,521,262,Dwayne Washington,NO,RB,4500.0
522,522,259,Geremy Davis,DET,WR,4500.0
523,523,257,Jalen Richard,LV,RB,4500.0
524,524,255,CJ Prosise,HOU,RB,4500.0
525,525,253,Senorise Perry,TEN,RB,4500.0
526,526,250,Chris Moore,BAL,WR,4500.0
527,527,78,JJ Koski,LAR,WR,4500.0
528,528,247,DeAndre Washington,MIA,RB,4500.0
529,529,245,Marquise Goodwin,PHI,WR,4500.0
