,Unnamed: 0,Unnamed: 0.1,Name,Team,Position,Salary
46,46,754,Cooper Kupp,LAR,WR,7100.0
47,47,279,George Kittle,SF,TE,7100.0
48,48,540,Joe Burrow,CIN,QB,7100.0
49,49,314,Baker Mayfield,CLE,QB,7000.0
50,50,785,Clyde Edwards-Helaire,KC,RB,7000.0
51,51,265,Mitchell Trubisky,CHI,QB,7000.0
52,52,191,Keenan Allen,LAC,WR,7000.0
53,53,328,Will Fuller,HOU,WR,6900.0
54,54,571,Drew Lock,DEN,QB,6900.0
55,55,351,Derek Carr,LV,QB,6900.0
56,56,202,Robert Woods,LAR,WR,6900.0
57,57,134,Darren Waller,LV,TE,6800.0
58,58,114,Nick Foles,CHI,QB,6800.0
59,59,181,Allen Robinson,CHI,WR,6800.0
60,60,737,AJ Brown,TEN,WR,6800.0
61,61,246,Teddy Bridgewater,CAR,QB,6800.0
62,62,186,Melvin Gordon,DEN,RB,6700.0
63,63,555,Sam Darnold,NYJ,QB,6700.0
64,64,227,Odell Beckham,CLE,WR,6700.0
65,65,389,Kyle Allen,WSH,QB,6700.0
66,66,165,CJ Beathard,SF,QB,6600.0
67,67,408,Jimmy Garoppolo,SF,QB,6600.0
68,68,532,DJ Moore,CAR,WR,6600.0
69,69,551,Daniel Jones,NYG,QB,6600.0
70,70,212,Todd Gurley,ATL,RB,6600.0
71,71,634,Joe Flacco,NYJ,QB,6500.0
72,72,183,Raheem Mostert,SF,RB,6500.0
73,73,385,DJ Chark,JAC,WR,6500.0
74,74,761,Austin Ekeler,LAC,RB,6500.0
75,75,442,JuJu Smith-Schuster,PIT,WR,6500.0
76,76,145,Robby Anderson,CAR,WR,6400.0
77,77,745,Dwayne Haskins,WSH,QB,6400.0
78,78,742,Chase Claypool,PIT,WR,6400.0
79,79,763,Alex Smith,WSH,QB,6400.0
80,80,66,James Robinson,JAC,RB,6400.0
81,81,100,Tyrod Taylor,LAC,QB,6300.0
82,82,316,Nick Mullens,SF,QB,6300.0
83,83,129,Jamison Crowder,NYJ,WR,6300.0
84,84,519,David Johnson,HOU,RB,6300.0
85,85,674,Darrell Henderson,LAR,RB,6300.0
86,86,361,Jonnu Smith,TEN,TE,6200.0
87,87,687,Devin Singletary,BUF,RB,6200.0
88,88,489,Jarrett Stidham,NE,QB,6200.0
89,89,815,Joshua Kelley,LAC,RB,6200.0
90,90,565,Darius Slayton,NYG,WR,6200.0
91,91,753,Brian Hoyer,NE,QB,6200.0
92,92,794,CeeDee Lamb,DAL,WR,6200.0
93,93,209,Jeff Driskel,DEN,QB,6100.0
94,94,661,Jalen Hurts,PHI,QB,6100.0
95,95,497,Brett Rypien,DEN,QB,6100.0
96,96,205,Zach Ertz,PHI,TE,6100.0
97,97,200,Matt Barkley,BUF,QB,6100.0
98,98,556,Ronald Jones,TB,RB,6100.0
99,99,26,Emmanuel Sanders,NO,WR,6100.0
100,100,813,D'Andre Swift,DET,RB,6100.0
101,101,420,Justin Jackson,LAC,RB,6100.0
102,102,749,Jared Cook,NO,TE,6100.0
103,103,418,Clayton Thorson,NYG,QB,6000.0
104,104,493,Kendall Hinton,DEN,QB,6000.0
105,105,638,Matt Moore,KC,QB,6000.0
106,106,320,Phillip Walker,CAR,QB,6000.0
107,107,772,Kyle Lauletta,CLE,QB,6000.0
108,108,224,Brandon Allen,CIN,QB,6000.0
109,109,712,Noah Fant,DEN,TE,6000.0
110,110,632,Matt Schaub,ATL,QB,6000.0
111,111,502,James Morgan,NYJ,QB,6000.0
112,112,637,Josh McCown,PHI,QB,6000.0
113,113,387,Jake Luton,JAC,QB,6000.0
114,114,568,Josh Love,LAR,QB,6000.0
115,115,343,Logan Woodside,TEN,QB,6000.0
116,116,814,Jake Fromm,BUF,QB,6000.0
117,117,149,Geno Smith,SEA,QB,6000.0
118,118,718,Anthony Gordon,SEA,QB,6000.0
119,119,295,Tyler Boyd,CIN,WR,6000.0
120,120,767,Robert Tonyan,GB,TE,6000.0
121,121,164,Nate Sudfeld,PHI,QB,6000.0
122,122,449,John Wolford,LAR,QB,6000.0
123,123,803,Jordan Ta'amu,KC,QB,6000.0
124,124,365,Manny Wilkins,GB,QB,6000.0
125,125,828,Devlin Hodges,PIT,QB,6000.0
126,126,666,Darius Bradwell,LAC,QB,6000.0
127,127,355,Ryan Finley,CIN,QB,6000.0
128,128,518,Josh Rosen,TB,QB,6000.0
129,129,523,Travis Jonsen,TB,QB,6000.0
130,130,293,Tim Boyle,GB,QB,6000.0
131,131,280,Davis Webb,BUF,QB,6000.0
132,132,363,Will Grier,CAR,QB,6000.0
133,133,529,Nick Tiano,HOU,QB,6000.0
134,134,500,J'mar Smith,NE,QB,6000.0
135,135,665,Shea Patterson,KC,QB,6000.0
136,136,233,Dak Prescott,DAL,QB,6000.0
137,137,195,Marcus Mariota,LV,QB,6000.0
138,138,172,Trevor Siemian,TEN,QB,6000.0
139,139,575,Steven Montez,WSH,QB,6000.0
140,140,170,Le'Veon Bell,KC,RB,6000.0
141,141,377,David Blough,DET,QB,6000.0
142,142,237,Garrett Gilbert,DAL,QB,6000.0
143,143,273,Kurt Benkert,ATL,QB,6000.0
144,144,272,Danny Etling,SEA,QB,6000.0
145,145,69,Kevin Davidson,CLE,QB,6000.0
146,146,216,Nathan Peterman,LV,QB,6000.0
147,147,732,Cole McDonald,TEN,QB,6000.0
148,148,649,Jordan Love,GB,QB,6000.0
149,149,750,Chad Henne,KC,QB,6000.0
150,150,471,DeShone Kizer,LV,QB,6000.0
151,151,221,AJ McCarron,HOU,QB,6000.0
152,152,596,Brian Lewerke,NE,QB,6000.0
153,153,482,Bryce Perkins,LAR,QB,6000.0
154,154,546,Ben DiNucci,DAL,QB,6000.0
155,155,219,Kenyan Drake,ARI,RB,6000.0
156,156,206,Brett Hundley,ARI,QB,6000.0
157,157,12,Jake Dolegala,NE,QB,6000.0
158,158,509,Josh Thomas,BUF,QB,6000.0
159,159,217,Tyler Bray,CHI,QB,6000.0
160,160,512,Tommy Stevens,NO,QB,6000.0
161,161,290,Joshua Dobbs,PIT,QB,6000.0
162,162,91,Blaine Gabbert,TB,QB,6000.0
163,163,1,Easton Stick,LAC,QB,6000.0
164,164,746,David Montgomery,CHI,RB,6000.0
165,165,407,Alex McGough,HOU,QB,6000.0
166,166,24,Colt McCoy,NYG,QB,6000.0
167,167,122,Case Keenum,CLE,QB,6000.0
168,168,558,Kyle Shurmur,KC,QB,6000.0
169,169,341,Cooper Rush,NYG,QB,6000.0
170,170,507,Riley Neal,DEN,QB,6000.0
171,171,396,Mason Rudolph,PIT,QB,6000.0
172,172,138,Mike Glennon,JAC,QB,6000.0
173,173,248,Paxton Lynch,PIT,QB,6000.0
174,174,72,Broc Rutter,SF,QB,6000.0
175,175,336,David Fales,NYJ,QB,6000.0
176,176,269,Chris Streveler,ARI,QB,6000.0
177,177,252,Ryan Griffin,TB,QB,6000.0
178,178,131,Jameis Winston,NO,QB,6000.0
179,179,651,Khalil Tate,PHI,QB,6000.0
180,180,752,Julian Edelman,NE,WR,6000.0
181,181,80,Jalen Morton,GB,QB,6000.0
182,182,311,Phillip Lindsay,DEN,RB,6000.0
183,183,83,Case Cookus,NYG,QB,6000.0
184,184,256,Blake Bortles,DEN,QB,6000.0
185,185,124,Alex Tanney,NYG,QB,6000.0
186,186,799,Chase Daniel,DET,QB,6000.0
187,187,198,Brandin Cooks,HOU,WR,5900.0
188,188,283,Mike Williams,LAC,WR,5900.0
189,189,773,Chase Edmonds,ARI,RB,5900.0
190,190,360,Tyler Higbee,LAR,TE,5900.0
191,191,475,Travis Fulgham,PHI,WR,5900.0
192,192,713,TJ Hockenson,DET,TE,5900.0
193,193,591,Damien Harris,NE,RB,5800.0
194,194,409,John Brown,BUF,WR,5800.0
195,195,300,Hunter Henry,LAC,TE,5800.0
196,196,626,Diontae Johnson,PIT,WR,5800.0
197,197,807,Henry Ruggs,LV,WR,5700.0
198,198,322,Evan Engram,NYG,TE,5700.0
199,199,116,Marvin Jones,DET,WR,5700.0
200,200,133,Devonta Freeman,NYG,RB,5700.0
201,201,809,Antonio Gibson,WSH,RB,5700.0
202,202,806,Tee Higgins,CIN,WR,5700.0
203,203,89,AJ Green,CIN,WR,5600.0
204,204,808,Jerry Jeudy,DEN,WR,5600.0
205,205,633,Adrian Peterson,DET,RB,5600.0
206,206,671,Michael Gallup,DAL,WR,5600.0
207,207,570,Hayden Hurst,ATL,TE,5600.0
208,208,798,Laviska Shenault,JAC,WR,5500.0
209,209,760,Keelan Cole,JAC,WR,5500.0
210,210,635,DeSean Jackson,PHI,WR,5500.0
211,211,386,Leonard Fournette,TB,RB,5500.0
212,212,787,Brandon Aiyuk,SF,WR,5500.0
213,213,410,Jerick McKinnon,SF,RB,5500.0
214,214,228,Jarvis Landry,CLE,WR,5500.0
215,215,462,Tim Patrick,DEN,WR,5500.0
216,216,771,Dallas Goedert,PHI,TE,5500.0
217,217,291,Greg Ward,PHI,WR,5400.0
218,218,285,Austin Hooper,CLE,TE,5400.0
219,219,294,Marquez Valdes-Scantling,GB,WR,5400.0
220,220,673,Zack Moss,BUF,RB,5400.0
221,221,700,Mecole Hardman,KC,WR,5400.0
222,222,485,Christian Kirk,ARI,WR,5400.0
223,223,21,Rob Gronkowski,TB,TE,5400.0
224,224,22,Golden Tate,NYG,WR,5400.0
225,225,443,Deebo Samuel,SF,WR,5400.0
226,226,827,Jalen Reagor,PHI,WR,5300.0
227,227,27,Jimmy Graham,CHI,TE,5300.0
228,228,467,Tre'Quan Smith,NO,WR,5300.0
229,229,260,Darren Fells,HOU,TE,5300.0
230,230,127,Sammy Watkins,KC,WR,5300.0
231,231,384,Russell Gage,ATL,WR,5300.0
232,232,239,Malcolm Brown,LAR,RB,5300.0
233,233,257,Latavius Murray,NO,RB,5300.0
234,234,667,Darnell Mooney,CHI,WR,5300.0
235,235,325,Anthony Miller,CHI,WR,5200.0
236,236,415,Dalton Schultz,DAL,TE,5200.0
237,237,501,Scotty Miller,TB,WR,5200.0
238,238,345,Corey Davis,TEN,WR,5200.0
239,239,331,JD McKissic,WSH,RB,5200.0
240,240,259,Demarcus Robinson,KC,WR,5200.0
241,241,653,N'Keal Harry,NE,WR,5200.0
242,242,765,Kendrick Bourne,SF,WR,5200.0
243,243,188,James White,NE,RB,5200.0
244,244,154,Rex Burkhead,NE,RB,5200.0
245,245,643,Tyler Johnson,TB,WR,5200.0
246,246,118,Cole Beasley,BUF,WR,5100.0
247,247,431,Jeff Wilson,SF,RB,5100.0
248,248,93,Randall Cobb,HOU,WR,5100.0
249,249,436,James Washington,PIT,WR,5100.0
250,250,441,Royce Freeman,DEN,RB,5100.0
251,251,640,Frank Gore,NYJ,RB,5100.0
252,252,477,Hunter Renfrow,LV,WR,5100.0
253,253,214,Damiere Byrd,NE,WR,5100.0
254,254,390,Josh Reynolds,LAR,WR,5100.0
255,255,136,Eric Ebron,PIT,TE,5100.0
256,256,128,Adam Humphries,TEN,WR,5000.0
257,257,543,Tae Crowder,NYG,RB,5000.0
258,258,378,Curtis Samuel,CAR,WR,5000.0
259,259,175,Carlos Hyde,SEA,RB,5000.0
260,260,29,Buffalo Bills,BUF,DST,5000.0
261,261,804,Cam Akers,LAR,RB,5000.0
262,262,682,Kalif Raymond,TEN,WR,5000.0
263,263,793,John Hightower,PHI,WR,5000.0
264,264,459,Allen Lazard,GB,WR,5000.0
265,265,775,Trenton Cannon,CAR,RB,5000.0
266,266,348,Jamaal Williams,GB,RB,5000.0
267,267,125,Josh Gordon,SEA,WR,5000.0
268,268,766,Anthony Firkser,TEN,TE,5000.0
269,269,163,Tevin Coleman,SF,RB,5000.0
270,270,158,Sterling Shepard,NYG,WR,5000.0
271,271,146,Logan Thomas,WSH,TE,5000.0
272,272,394,Sony Michel,NE,RB,5000.0
273,273,663,Cedrick Wilson,DAL,WR,5000.0
274,274,610,JJ Arcega-Whiteside,PHI,WR,4900.0
275,275,412,Cameron Brate,TB,TE,4900.0
276,276,211,Chris Conley,JAC,WR,4900.0
277,277,606,Jalen Guyton,LAC,WR,4900.0
278,278,201,Nelson Agholor,LV,WR,4900.0
279,279,400,Brian Hill,ATL,RB,4900.0
280,280,472,D'Ernest Johnson,CLE,RB,4900.0
281,281,652,Greg Olsen,SEA,TE,4900.0
282,282,646,Larry Fitzgerald,ARI,WR,4900.0
283,283,759,David Moore,SEA,WR,4900.0
284,284,103,Dontrelle Inman,WSH,WR,4900.0
285,285,51,Tampa Bay Buccaneers,TB,DST,4900.0
286,286,534,Ke'Shawn Vaughn,TB,RB,4900.0
287,287,382,Darrel Williams,KC,RB,4900.0
288,288,692,Benny Snell,PIT,RB,4900.0
289,289,564,Kerryon Johnson,DET,RB,4800.0
290,290,347,Taysom Hill,NO,TE,4800.0
291,291,563,Tony Pollard,DAL,RB,4800.0
292,292,381,Dontrell Hilliard,CLE,RB,4800.0
293,293,544,Andy Isabella,ARI,WR,4800.0
294,294,466,Jordan Akins,HOU,TE,4800.0
295,295,655,Bryan Edwards,LV,WR,4800.0
296,296,709,Travis Homer,SEA,RB,4800.0
297,297,826,Gabriel Davis,BUF,WR,4800.0
298,298,769,Danny Amendola,DET,WR,4800.0
299,299,668,Collin Johnson,JAC,WR,4800.0
300,300,282,Wayne Gallman,NYG,RB,4800.0
301,301,255,Breshad Perriman,NYJ,WR,4800.0
302,302,137,Giovani Bernard,CIN,RB,4800.0
303,303,681,Darrynton Evans,TEN,RB,4800.0
304,304,41,New England Patriots,NE,DST,4800.0
305,305,690,Albert Okwuegbunam,DEN,TE,4800.0
306,306,111,Alshon Jeffery,PHI,WR,4800.0
307,307,278,Devontae Booker,LV,RB,4800.0
308,308,105,Chris Hogan,NYJ,WR,4800.0
309,309,705,Lamical Perine,NYJ,RB,4800.0
310,310,464,Gerald Everett,LAR,TE,4700.0
311,311,215,Cordarrelle Patterson,CHI,WR,4700.0
312,312,457,Will Dissly,SEA,TE,4700.0
313,313,454,Christian Blake,ATL,WR,4700.0
314,314,458,Drew Sample,CIN,TE,4700.0
315,315,32,Cleveland Browns,CLE,DST,4700.0
316,316,583,Jeff Smith,NYJ,WR,4700.0
317,317,592,Van Jefferson,LAR,WR,4700.0
318,318,373,Braxton Berrios,NYJ,WR,4700.0
319,319,589,Olamide Zaccheaus,ATL,WR,4700.0
320,320,791,KJ Hamler,DEN,WR,4700.0
321,321,132,Chris Thompson,JAC,RB,4700.0
322,322,636,LeSean McCoy,TB,RB,4700.0
323,323,97,Dion Lewis,NYG,RB,4700.0
324,324,113,Mohamed Sanu,SF,WR,4700.0
325,325,423,Reggie Bonnafon,CAR,RB,4700.0
326,326,656,Byron Pringle,KC,WR,4700.0
327,327,393,Isaiah McKenzie,BUF,WR,4700.0
328,328,141,Duke Johnson,HOU,RB,4700.0
329,329,730,Ian Thomas,CAR,TE,4600.0
330,330,426,Chris Herndon,NYJ,TE,4600.0
331,331,560,Lawrence Cager,NYJ,WR,4600.0
332,332,187,Alex Erickson,CIN,WR,4600.0
333,333,456,Dante Pettis,SF,WR,4600.0
334,334,157,Kenny Stills,HOU,WR,4600.0
335,335,182,Jesse James,DET,TE,4600.0
336,336,434,Ito Smith,ATL,RB,4600.0
337,337,726,JJ Taylor,NE,RB,4600.0
338,338,364,Brandon Powell,ATL,WR,4600.0
339,339,582,Auden Tate,CIN,WR,4600.0
340,340,530,Steven Sims,WSH,WR,4600.0
341,341,774,Justin Watson,TB,WR,4600.0
342,342,723,Quintez Cephus,DET,WR,4600.0
343,343,703,Javon Wims,CHI,WR,4600.0
344,344,81,Reggie Begelton,GB,WR,4600.0
345,345,452,Noah Brown,DAL,WR,4600.0
346,346,631,Marcedes Lewis,GB,TE,4600.0
347,347,824,Antonio Gandy-Golden,WSH,WR,4600.0
348,348,623,JaMycal Hasty,SF,RB,4600.0
349,349,822,DeeJay Dallas,SEA,RB,4600.0
350,350,657,Freddie Swain,SEA,WR,4600.0
351,351,317,DaeSean Hamilton,DEN,WR,4600.0
352,352,10,Deonte Harris,NO,WR,4600.0
353,353,313,John Ross,CIN,WR,4600.0
354,354,622,Deontay Burnett,PHI,WR,4600.0
355,355,334,Boston Scott,PHI,RB,4600.0
356,356,480,Tyron Johnson,LAC,WR,4600.0
357,357,38,Kansas City Chiefs,KC,DST,4600.0
358,358,337,Tyler Ervin,GB,RB,4600.0
359,359,204,Ty Montgomery,NO,RB,4600.0
360,360,207,Marvin Hall,DET,WR,4600.0
361,361,641,Austin Mack,NYG,WR,4600.0
362,362,830,Sirgeo Hoffman,ARI,RB,4500.0
363,363,823,Jeff Thomas,NE,WR,4500.0
364,364,508,James Gilbert,LAR,RB,4500.0
365,365,831,Jermiah Braswell,ARI,WR,4500.0
366,366,756,Tarik Cohen,CHI,RB,4500.0
367,367,755,Chad Williams,KC,WR,4500.0
368,368,552,Isaiah Zuber,NE,WR,4500.0
369,369,751,Matthew Slater,NE,WR,4500.0
370,370,506,Jacques Patrick,CIN,RB,4500.0
371,371,504,Jauan Jennings,SF,WR,4500.0
372,372,505,George Campbell,NYJ,WR,4500.0
373,373,744,Binjimen Victor,NYG,WR,4500.0
374,374,545,Penny Hart,SEA,WR,4500.0
375,375,748,Quez Watkins,PHI,WR,4500.0
376,376,503,David Sills,NYG,WR,4500.0
377,377,547,Quadree Henderson,PIT,WR,4500.0
378,378,542,Terry Godwin,JAC,WR,4500.0
379,379,548,John Kelly,CLE,RB,4500.0
380,380,747,Rashad Medaris,ARI,WR,4500.0
381,381,825,Darwin Thompson,KC,RB,4500.0
382,382,550,Kemah Siverand,SEA,WR,4500.0
383,383,792,Michael Warren,PHI,RB,4500.0
384,384,764,CJ Board,NYG,WR,4500.0
385,385,758,Alex Armah,CAR,RB,4500.0
386,386,786,Eno Benjamin,ARI,RB,4500.0
387,387,796,Ahmad Wagner,CHI,WR,4500.0
388,388,522,Tyrell Williams,LV,WR,4500.0
389,389,800,JoJo Ward,ARI,WR,4500.0
390,390,553,Dalton Schoen,LAC,WR,4500.0
391,391,527,Malik Henry,NO,WR,4500.0
392,392,801,Javon Leake,NYG,RB,4500.0
393,393,790,Dominique Dafney,GB,WR,4500.0
394,394,802,Scottie Phillips,HOU,RB,4500.0
395,395,811,Stephen Guidry,DAL,WR,4500.0
396,396,528,Omar Bayless,CAR,WR,4500.0
397,397,812,Donovan Peoples-Jones,CLE,WR,4500.0
398,398,789,Nick Easley,BUF,WR,4500.0
399,399,514,Deon Cain,PIT,WR,4500.0
400,400,513,Anthony Jones,SEA,RB,4500.0
401,401,541,Jordan Scarlett,CAR,RB,4500.0
402,402,784,KhaDarel Hodge,CLE,WR,4500.0
403,403,533,Ty Johnson,NYJ,RB,4500.0
404,404,782,Vyncint Smith,NYJ,WR,4500.0
405,405,535,Xavier Jones,LAR,RB,4500.0
406,406,817,Damion Willis,CIN,WR,4500.0
407,407,818,Cody White,PIT,WR,4500.0
408,408,770,Brandon Zylstra,CAR,WR,4500.0
409,409,819,Isaiah Hodgins,BUF,WR,4500.0
410,410,820,AJ Dillon,GB,RB,4500.0
411,411,537,KJ Hill,LAC,WR,4500.0
412,412,539,Mike Weber,KC,RB,4500.0
413,413,821,Easop Winston,LAR,WR,4500.0
414,414,525,DeAndre Carter,HOU,WR,4500.0
415,415,743,Tony Jones,NO,RB,4500.0
416,416,725,Rico Dowdle,DAL,RB,4500.0
417,417,739,Aleva Hifo,KC,WR,4500.0
418,418,598,Josh Adams,NYJ,RB,4500.0
419,419,669,Trayveon Williams,CIN,RB,4500.0
420,420,603,Chris Finke,SF,WR,4500.0
421,421,670,Sewo Olonilua,DAL,RB,4500.0
422,422,602,Brandon Polk,LAR,WR,4500.0
423,423,601,Juwan Johnson,NO,WR,4500.0
424,424,600,Ryquell Armstead,JAC,RB,4500.0
425,425,672,Tavien Feaster,DET,RB,4500.0
426,426,597,Darrell Stewart,CAR,WR,4500.0
427,427,605,Equanimeous St Brown,GB,WR,4500.0
428,428,675,Jason Huntley,PHI,RB,4500.0
429,429,595,Scotty Washington,CIN,WR,4500.0
430,430,680,Chester Rogers,TEN,WR,4500.0
431,431,594,DaMarkus Lodge,CIN,WR,4500.0
432,432,683,Reggie Gilliam,BUF,RB,4500.0
433,433,593,Dawson Knox,BUF,TE,4500.0
434,434,689,Ryan Becker,ARI,WR,4500.0
435,435,604,Dexter Williams,GB,RB,4500.0
436,436,664,Stephen Sullivan,SEA,WR,4500.0
437,437,738,Anthony Johnson,PIT,WR,4500.0
438,438,613,LeVante Bellamy,DEN,RB,4500.0
439,439,628,Ted Ginn,CHI,WR,4500.0
440,440,642,Antonio Williams,BUF,RB,4500.0
441,441,621,John Ursua,SEA,WR,4500.0
442,442,618,Sutton Smith,SEA,RB,4500.0
443,443,645,Jaleel Scott,NYJ,WR,4500.0
444,444,647,Devin Gray,ATL,WR,4500.0
445,445,614,Francis Bernard,DAL,RB,4500.0
446,446,612,Ja'Marcus Bradley,CLE,WR,4500.0
447,447,662,Greg Dortch,LAR,WR,4500.0
448,448,650,Jonathan Ward,ARI,RB,4500.0
449,449,611,Michael Jacquet,PHI,WR,4500.0
450,450,609,Trenton Irwin,CIN,WR,4500.0
451,451,658,Josh Hammond,JAC,WR,4500.0
452,452,608,Cameron Scarlett,TEN,RB,4500.0
453,453,659,Riley Ridley,CHI,WR,4500.0
454,454,607,Bryce Love,WSH,RB,4500.0
455,455,691,Damarea Crockett,GB,RB,4500.0
456,456,693,Lil'Jordan Humphrey,NO,WR,4500.0
457,457,587,Saquon Barkley,NYG,RB,4500.0
458,458,559,Jakobi Meyers,NE,WR,4500.0
459,459,714,Seth Dawkins,SEA,WR,4500.0
460,460,715,Aaron Fuller,SEA,WR,4500.0
461,461,717,Sean Riley,NE,WR,4500.0
462,462,720,Joe Reed,LAC,WR,4500.0
463,463,724,Raymond Calais,LAR,RB,4500.0
464,464,562,Alec Ingold,LV,RB,4500.0
465,465,727,Gabe Nabers,LAC,RB,4500.0
466,466,728,Denzel Mims,NYJ,WR,4500.0
467,467,586,Nick Westbrook-Ikhine,TEN,WR,4500.0
468,468,729,Trishton Jackson,LAR,WR,4500.0
469,469,557,Jared Pinkney,ATL,WR,4500.0
470,470,731,Patrick Taylor,GB,RB,4500.0
471,471,733,Isaiah Wright,WSH,WR,4500.0
472,472,734,Troymaine Pope,LAC,RB,4500.0
473,473,735,Adrian Killins,PHI,RB,4500.0
474,474,554,Aca'Cedric Ware,TB,RB,4500.0
475,475,711,Tino Ellis,NO,WR,4500.0
476,476,710,Maurice Ffrench,KC,WR,4500.0
477,477,708,Kendrick Rogers,DAL,WR,4500.0
478,478,706,Tyrie Cleveland,DEN,WR,4500.0
479,479,585,Michael Walker,JAC,WR,4500.0
480,480,694,Kelvin Harmon,WSH,WR,4500.0
481,481,696,Devwah Whaley,CIN,RB,4500.0
482,482,697,Marquez Callaway,NO,WR,4500.0
483,483,581,Tony Brown,WSH,WR,4500.0
484,484,580,Keke Coutee,HOU,WR,4500.0
485,485,578,Karan Higdon,HOU,RB,4500.0
486,486,698,Kalija Lipscomb,GB,WR,4500.0
487,487,577,Hakeem Butler,PHI,WR,4500.0
488,488,701,Elijah Holyfield,PHI,RB,4500.0
489,489,702,Brian Herrien,CLE,RB,4500.0
490,490,574,Patrick Carr,SEA,RB,4500.0
491,491,573,Emanuel Hall,WSH,WR,4500.0
492,492,704,Tyler Simmons,HOU,WR,4500.0
493,493,572,Johnathon Johnson,WSH,WR,4500.0
494,494,499,Jaylinn Hawkins,ATL,WR,4500.0
495,495,0,Christian Wade,BUF,RB,4500.0
496,496,234,Corey Coleman,NYG,WR,4500.0
497,497,495,Stanley Morgan,CIN,WR,4500.0
498,498,231,Donte Moncrief,NYJ,WR,4500.0
499,499,230,Cody Core,NYG,WR,4500.0
500,500,229,Jeremy Hill,LV,RB,4500.0
501,501,225,Jonathan Williams,WSH,RB,4500.0
502,502,222,TJ Yeldon,BUF,RB,4500.0
503,503,210,Jordan Reed,SF,TE,4500.0
504,504,199,Marqise Lee,NE,WR,4500.0
505,505,194,Kenjon Barner,TB,RB,4500.0
506,506,193,Richard Rodgers,PHI,TE,4500.0
507,507,190,Maurice Harris,NO,WR,4500.0
508,508,189,DJ Foster,ARI,RB,4500.0
509,509,185,Derek Watt,PIT,RB,4500.0
510,510,184,Dare Ogunbowale,JAC,RB,4500.0
511,511,178,Rod Smith,NYG,RB,4500.0
512,512,177,Devin Smith,HOU,WR,4500.0
513,513,174,Austin Carr,NO,WR,4500.0
514,514,173,Dan Vitale,NE,RB,4500.0
515,515,169,Bennie Fowler,NO,WR,4500.0
516,516,168,Devin Funchess,GB,WR,4500.0
517,517,167,Jehu Chesson,NYJ,WR,4500.0
518,518,166,Amara Darboh,PIT,WR,4500.0
519,519,162,Cody Latimer,WSH,WR,4500.0
520,520,160,Jake Kumerow,BUF,WR,4500.0
521,521,156,Damien Williams,KC,RB,4500.0
522,522,153,Andy Janovich,CLE,RB,4500.0
523,523,232,Fred Brown,DEN,WR,4500.0
524,524,238,Gehrig Dieter,KC,WR,4500.0
525,525,150,Paul Richardson,SEA,WR,4500.0
526,526,240,Marquise Goodwin,PHI,WR,4500.0
527,527,308,Zay Jones,LV,WR,4500.0
528,528,307,Andre Patton,ARI,WR,4500.0
529,529,306,Marcell Ateman,LV,WR,4500.0
530,530,304,Ralph Webb,PIT,RB,4500.0
