,Unnamed: 0,Unnamed: 0.1,Name,Team,Position,Salary
528,528,321,Dalyn Dawkins,DET,RB,4500.0
529,529,319,Laquon Treadwell,ATL,WR,4500.0
530,530,318,Chris Thompson,SF,WR,4500.0
531,531,60,John Hurst,TB,WR,4500.0
532,532,311,Trevor Davis,WSH,WR,4500.0
533,533,309,Andre Patton,ARI,WR,4500.0
534,534,308,Marcell Ateman,LV,WR,4500.0
535,535,61,Josh Pearson,TB,WR,4500.0
536,536,306,Ralph Webb,PIT,RB,4500.0
537,537,305,Pharoh Cooper,CAR,WR,4500.0
538,538,304,Peyton Barber,WSH,RB,4500.0
539,539,300,Jester Weah,WSH,WR,4500.0
540,540,65,Isaiah Coulter,HOU,WR,4500.0
541,541,294,Shelton Gibson,CAR,WR,4500.0
542,542,293,Elijah Wellman,GB,RB,4500.0
543,543,292,Ishmael Hyman,CAR,WR,4500.0
544,544,291,Steven Mitchell,HOU,WR,4500.0
545,545,66,Kristian Wilkerson,NE,WR,4500.0
546,546,220,Jordan Reed,SF,TE,4500.0
547,547,210,Marqise Lee,NE,WR,4500.0
548,548,76,Chris Rowland,ATL,WR,4500.0
549,549,89,Jaylon Moore,BAL,WR,4500.0
550,550,90,Bronson Rechsteiner,BAL,RB,4500.0
551,551,164,Ameer Abdullah,MIN,RB,4500.0
552,552,163,Marcus Murphy,CAR,RB,4500.0
553,553,160,Paul Richardson,SEA,WR,4500.0
554,554,158,Tavon Austin,SF,WR,4500.0
555,555,157,Trey Edmunds,PIT,RB,4500.0
556,556,154,Michael Burton,NO,RB,4500.0
557,557,92,Pete Guerriero,CAR,RB,4500.0
558,558,150,Phillip Dorsett,SEA,WR,4500.0
559,559,149,Allen Hurns,MIA,WR,4500.0
560,560,148,Darius Jennings,LAC,WR,4500.0
561,561,145,Mack Hollins,MIA,WR,4500.0
562,562,134,Jaron Brown,ARI,WR,4500.0
563,563,130,Jamize Olawale,DAL,RB,4500.0
564,564,101,Taiwan Jones,BUF,RB,4500.0
565,565,128,Brandon Bolden,NE,RB,4500.0
566,566,127,Josh Bellamy,NYJ,WR,4500.0
567,567,125,Alfred Morris,NYG,RB,4500.0
568,568,122,Travis Benjamin,SF,WR,4500.0
569,569,102,Anthony Sherman,KC,RB,4500.0
570,570,112,Nick Bellore,SEA,RB,4500.0
571,571,110,Patrick DiMarco,BUF,RB,4500.0
572,572,108,Bruce Miller,JAC,RB,4500.0
573,573,167,Damien Williams,KC,RB,4500.0
574,574,171,Jake Kumerow,BUF,WR,4500.0
575,575,77,Juwan Green,ATL,WR,4500.0
576,576,88,Michael Dereus,BAL,WR,4500.0
577,577,203,Kenjon Barner,TB,RB,4500.0
578,578,202,De'Anthony Thomas,BAL,WR,4500.0
579,579,78,Mikey Daniel,ATL,RB,4500.0
580,580,79,Aaron Parker,DAL,WR,4500.0
581,581,199,Maurice Harris,NO,WR,4500.0
582,582,198,DJ Foster,ARI,RB,4500.0
583,583,80,Luke Sellers,DET,RB,4500.0
584,584,81,Jordan Jones,GB,RB,4500.0
585,585,195,Derek Watt,PIT,RB,4500.0
586,586,194,Dare Ogunbowale,JAC,RB,4500.0
587,587,188,Rod Smith,NYG,RB,4500.0
588,588,187,Devin Smith,HOU,WR,4500.0
589,589,83,Reggie Begelton,GB,WR,4500.0
590,590,184,Austin Carr,NO,WR,4500.0
591,591,183,Dan Vitale,NE,RB,4500.0
592,592,84,Sandro Platzgummer,NYG,RB,4500.0
593,593,86,Rysen John,NYG,WR,4500.0
594,594,179,Bennie Fowler,NO,WR,4500.0
595,595,87,Jeff Cotton,LAC,WR,4500.0
596,596,178,Devin Funchess,GB,WR,4500.0
597,597,177,Jehu Chesson,NYJ,WR,4500.0
598,598,176,Amara Darboh,PIT,WR,4500.0
599,599,173,Cody Latimer,WSH,WR,4500.0
600,600,333,Jordan Howard,MIA,RB,4500.0
601,601,312,Khalfani Muhammad,ARI,RB,4500.0
602,602,58,Baltimore Ravens,BAL,DST,4500.0
603,603,448,Juwann Winfree,GB,WR,4500.0
604,604,446,Bo Scarbrough,DET,RB,4500.0
605,605,445,Trent Sherfield,ARI,WR,4500.0
606,606,444,Khari Blasingame,TEN,RB,4500.0
607,607,16,Bruce Anderson,IND,RB,4500.0
608,608,440,Tony Brooks-James,MIN,RB,4500.0
609,609,18,Jason Moore,LAC,WR,4500.0
610,610,19,Tom Kennedy,DET,WR,4500.0
611,611,439,Patrick Laird,MIA,RB,4500.0
612,612,438,Chad Hansen,HOU,WR,4500.0
613,613,437,Saeed Blacknall,PIT,WR,4500.0
614,614,436,Chris Lacy,DET,WR,4500.0
615,615,430,Buddy Howell,HOU,RB,4500.0
616,616,429,Jon'Vea Johnson,DAL,WR,4500.0
617,617,428,Cody Thompson,SEA,WR,4500.0
618,618,425,Jaylen Samuels,PIT,RB,4500.0
619,619,22,Gunner Olszewski,NE,WR,4500.0
620,620,23,Justice Shelton-Mosley,KC,WR,4500.0
621,621,417,Malik Turner,DAL,WR,4500.0
622,622,413,Diontae Spencer,DEN,WR,4500.0
623,623,411,Seth Roberts,GB,WR,4500.0
624,624,406,Cam Sims,WSH,WR,4500.0
625,625,28,Andre Roberts,BUF,WR,4500.0
626,626,404,Duke Williams,BUF,WR,4500.0
627,627,447,Cullen Gillaspia,HOU,RB,4500.0
628,628,15,Wes Hills,DET,RB,4500.0
629,629,397,Nick Bawden,DET,RB,4500.0
630,630,449,Jonathan Hilliman,NYG,RB,4500.0
631,631,488,Andre Baccellia,NE,WR,4500.0
632,632,486,Brian Cole,MIA,WR,4500.0
633,633,3,Davion Davis,MIN,WR,4500.0
634,634,484,Tyron Johnson,LAC,WR,4500.0
635,635,483,Derrick Dillon,NYG,WR,4500.0
636,636,4,Alexander Hollins,MIN,WR,4500.0
637,637,5,Trinity Benson,DEN,WR,4500.0
638,638,6,Emmanuel Butler,NO,WR,4500.0
639,639,478,Marlon Mack,IND,RB,4500.0
640,640,477,Rashaad Penny,SEA,RB,4500.0
641,641,476,Napoleon Maxwell,CHI,RB,4500.0
642,642,7,Alex Wesley,CHI,WR,4500.0
643,643,472,Cam Batson,TEN,WR,4500.0
644,644,471,Courtland Sutton,DEN,WR,4500.0
645,645,468,KeeSean Johnson,ARI,WR,4500.0
646,646,8,Reggie White,NYG,WR,4500.0
647,647,464,Ventell Bryant,DAL,WR,4500.0
648,648,9,Thomas Ives,CHI,WR,4500.0
649,649,460,Dante Pettis,SF,WR,4500.0
650,650,459,Sean Modster,BAL,WR,4500.0
651,651,10,Ashton Dulin,IND,WR,4500.0
652,652,453,Parris Campbell,IND,WR,4500.0
653,653,11,Darrius Shepherd,GB,WR,4500.0
654,654,401,AJ Richardson,ARI,WR,4500.0
655,655,21,Craig Reynolds,JAC,RB,4500.0
656,656,105,Dwayne Harris,CHI,WR,4500.0
657,657,367,Kalen Ballage,LAC,RB,4500.0
658,658,342,Elijah McGuire,DAL,RB,4500.0
659,659,345,Roosevelt Nix,IND,RB,4500.0
660,660,347,Rodney Adams,CHI,WR,4500.0
661,661,356,Marcus Kemp,KC,WR,4500.0
662,662,369,Jakob Johnson,NE,RB,4500.0
663,663,368,Jalen Hurd,SF,WR,4500.0
664,664,363,Robert Davis,LV,WR,4500.0
665,665,341,Keith Smith,ATL,RB,4500.0
666,666,362,Albert Wilson,MIA,WR,4500.0
667,667,396,Cody Hollister,TEN,WR,4500.0
668,668,359,Tajae Sharpe,MIN,WR,4500.0
669,669,351,Taysom Hill,NO,TE,4500.0
670,670,353,Da'Mari Scott,NYG,WR,4500.0
671,671,358,Darvin Kidsy,WSH,WR,4500.0
672,672,370,Josh Malone,NYJ,WR,4500.0
673,673,357,Keith Kirkwood,CAR,WR,4500.0
674,674,391,Richie James,SF,WR,4500.0
675,675,336,Trent Taylor,SF,WR,4500.0
676,676,338,Chad Beebe,MIN,WR,4500.0
677,677,382,Trey Quinn,JAC,WR,4500.0
678,678,337,Tommylee Lewis,NO,WR,4500.0
679,679,387,Elijhaa Penny,NYG,RB,4500.0
680,680,375,Geronimo Allison,DET,WR,4500.0
681,681,376,Rodney Smith,CAR,RB,4500.0
682,682,377,Johnnie Dixon,ARI,WR,4500.0
683,683,43,Miami Dolphins,MIA,DST,4400.0
684,684,98,Kyle Rudolph,MIN,TE,4400.0
685,685,13,Donald Parham,LAC,TE,4400.0
686,686,542,Jace Sternberger,GB,TE,4400.0
687,687,54,Tampa Bay Buccaneers,TB,DST,4400.0
688,688,426,Chris Herndon,NYJ,TE,4300.0
689,689,49,Arizona Cardinals,ARI,DST,4300.0
690,690,398,Jacob Hollister,SEA,TE,4300.0
691,691,635,Jason Witten,LV,TE,4300.0
692,692,38,Green Bay Packers,GB,DST,4300.0
693,693,817,Cole Kmet,CHI,TE,4300.0
694,694,637,Marcedes Lewis,GB,TE,4300.0
695,695,771,Dan Arnold,ARI,TE,4300.0
696,696,192,Jesse James,DET,TE,4300.0
697,697,36,Denver Broncos,DEN,DST,4200.0
698,698,685,Reggie Gilliam,BUF,TE,4200.0
699,699,115,Demetrius Harris,CHI,TE,4200.0
700,700,707,Jordan Thomas,ARI,TE,4200.0
701,701,63,Adam Trautman,NO,TE,4200.0
702,702,242,Vance McDonald,PIT,TE,4200.0
703,703,756,Adam Shaheen,MIA,TE,4200.0
704,704,51,Los Angeles Chargers,LAC,DST,4200.0
705,705,282,Josh Hill,NO,TE,4200.0
706,706,104,Lee Smith,BUF,TE,4100.0
707,707,780,Nick Keizer,KC,TE,4100.0
708,708,330,Durham Smythe,MIA,TE,4100.0
709,709,720,Kaden Smith,NYG,TE,4100.0
710,710,485,Foster Moreau,LV,TE,4100.0
711,711,529,Nick Boyle,BAL,TE,4100.0
712,712,690,Trevon Wesco,NYJ,TE,4100.0
713,713,47,New York Giants,NYG,DST,4100.0
714,714,273,Jake Butt,DEN,TE,4100.0
715,715,432,Ryan Izzo,NE,TE,4100.0
716,716,528,James O'Shaughnessy,JAC,TE,4100.0
717,717,206,Pharaoh Brown,HOU,TE,4100.0
718,718,261,Ryan Griffin,NYJ,TE,4100.0
719,719,783,Paul Butler,NE,TE,4000.0
720,720,764,Antony Auclair,TB,TE,4000.0
721,721,785,Jaeden Graham,ATL,TE,4000.0
722,722,777,Tanner Hudson,TB,TE,4000.0
723,723,26,Ed Dickson,SEA,TE,4000.0
724,724,34,Chicago Bears,CHI,DST,4000.0
725,725,2,Brandon Dillon,MIN,TE,4000.0
726,726,811,Colby Parkinson,SEA,TE,4000.0
727,727,742,Devin Asiasi,NE,TE,4000.0
728,728,833,Charlie Taumoepeau,SF,TE,4000.0
729,729,100,Luke Stocker,ATL,TE,4000.0
730,730,782,Kevin Rader,PIT,TE,4000.0
731,731,801,Dominick Wood-Anderson,SEA,TE,4000.0
732,732,64,Dylan Stapleton,HOU,TE,4000.0
733,733,759,Eric Saubert,JAC,TE,4000.0
734,734,20,Jesper Horsted,CHI,TE,4000.0
735,735,790,Dalton Keene,NE,TE,4000.0
736,736,822,Cam Sutton,CAR,TE,4000.0
737,737,779,Christian Scotland-Williamson,PIT,TE,4000.0
738,738,797,Hunter Bryant,DET,TE,4000.0
739,739,91,Connor Davis,NYJ,TE,4000.0
740,740,71,Ben Ellefson,JAC,TE,4000.0
741,741,665,Isaac Nauta,DET,TE,4000.0
742,742,107,Virgil Green,LAC,TE,4000.0
743,743,606,Farrod Green,IND,TE,4000.0
744,744,422,Cole Herdman,TEN,TE,4000.0
745,745,551,Rashod Berry,NE,TE,4000.0
746,746,420,Garrett Dickerson,NYG,TE,4000.0
747,747,405,Andrew Beck,DEN,TE,4000.0
748,748,402,Matt Sokol,LAC,TE,4000.0
749,749,565,Jacob Breeland,BAL,TE,4000.0
750,750,380,Charles Jones,BUF,TE,4000.0
751,751,373,Ethan Wolf,IND,TE,4000.0
752,752,372,Daniel Helm,SF,TE,4000.0
753,753,579,Tyler Mabry,SEA,TE,4000.0
754,754,581,Josh Oliver,JAC,TE,4000.0
755,755,360,Deon Yelder,KC,TE,4000.0
756,756,350,Garrett Griffin,NO,TE,4000.0
757,757,590,Zach Gentry,PIT,TE,4000.0
758,758,348,Michael Roberts,MIA,TE,4000.0
759,759,114,Chris Manhertz,CAR,TE,4000.0
760,760,600,Nick Bowers,LV,TE,4000.0
761,761,549,Jared Rice,LAC,TE,4000.0
762,762,423,Nate Becker,BUF,TE,4000.0
763,763,540,Eli Wolf,BAL,TE,4000.0
764,764,465,Chris Myarick,MIA,TE,4000.0
765,765,487,Tommy Hudson,TEN,TE,4000.0
766,766,499,Jake Bargas,MIN,TE,4000.0
767,767,482,Tyler Conklin,MIN,TE,4000.0
768,768,503,Josiah Deguara,GB,TE,4000.0
769,769,481,Parker Hesse,TEN,TE,4000.0
770,770,505,Tyler Davis,JAC,TE,4000.0
771,771,475,Jerome Cunningham,WSH,TE,4000.0
772,772,463,Charles Scarff,BAL,TE,4000.0
773,773,535,Daniel Brown,NYJ,TE,4000.0
774,774,518,Caleb Repp,ATL,TE,4000.0
775,775,450,Tommy Sweeney,BUF,TE,4000.0
776,776,522,CJ Conrad,NYG,TE,4000.0
777,777,523,Cole Hikutini,DAL,TE,4000.0
778,778,527,MyCole Pruitt,TEN,TE,4000.0
779,779,532,Khari Lee,DET,TE,4000.0
780,780,534,Nate Wieting,MIA,TE,4000.0
781,781,603,Hale Hentges,IND,TE,4000.0
782,782,595,Jake Burt,NE,TE,4000.0
783,783,610,Nakia Griffin-Stewart,GB,TE,4000.0
784,784,648,Sean McKeon,DAL,TE,4000.0
785,785,241,Luke Willson,SEA,TE,4000.0
786,786,233,Jeremy Sprinkle,WSH,TE,4000.0
787,787,213,Levine Toilolo,NYG,TE,4000.0
788,788,209,Xavier Grimble,BAL,TE,4000.0
789,789,205,Evan Baylis,ARI,TE,4000.0
790,790,680,Seth DeValve,CAR,TE,4000.0
791,791,681,Temarrick Hemingway,WSH,TE,4000.0
792,792,201,Stephen Anderson,LAC,TE,4000.0
793,793,686,Jason Vander Laan,NO,TE,4000.0
794,794,687,Ben Braunecker,CHI,TE,4000.0
795,795,189,Nick Vannett,DEN,TE,4000.0
796,796,186,Jeff Heuerman,DEN,TE,4000.0
797,797,698,Thaddeus Moss,WSH,TE,4000.0
798,798,181,Maxx Williams,ARI,TE,4000.0
799,799,701,Charlie Woerner,SF,TE,4000.0
800,800,172,Matt LaCosse,NE,TE,4000.0
801,801,170,Blake Jarwin,DAL,TE,4000.0
802,802,166,Blake Bell,DAL,TE,4000.0
803,803,162,Sean Culkin,BAL,TE,4000.0
804,804,152,JP Holtz,CHI,TE,4000.0
805,805,722,Parker Houston,ARI,TE,4000.0
806,806,139,Nick O'Leary,LV,TE,4000.0
807,807,129,Derek Carrier,LV,TE,4000.0
808,808,250,Eric Tomlinson,NYG,TE,4000.0
809,809,418,Ian Bunting,IND,TE,4000.0
810,810,630,Kahale Warring,HOU,TE,4000.0
811,811,626,Giovanni Ricci,CAR,TE,4000.0
812,812,302,Troy Fumagalli,HOU,TE,4000.0
813,813,307,Ricky Seals-Jones,KC,TE,4000.0
814,814,287,Jordan Leggett,TB,TE,4000.0
815,815,280,OJ Howard,TB,TE,4000.0
816,816,618,Noah Togiai,IND,TE,4000.0
817,817,276,Marcus Baugh,WSH,TE,4000.0
818,818,314,Darrell Daniels,ARI,TE,4000.0
819,819,643,Codey McElroy,TB,TE,4000.0
820,820,315,Dylan Cantrell,ARI,TE,4000.0
821,821,270,Geoff Swaim,TEN,TE,4000.0
822,822,627,Dax Raymond,PIT,TE,4000.0
823,823,33,Buffalo Bills,BUF,DST,3900.0
824,824,52,San Francisco 49ers,SF,DST,3900.0
825,825,39,Tennessee Titans,TEN,DST,3800.0
826,826,46,New Orleans Saints,NO,DST,3800.0
827,827,59,Houston Texans,HOU,DST,3700.0
828,828,42,Las Vegas Raiders,LV,DST,3600.0
829,829,53,Seattle Seahawks,SEA,DST,3500.0
830,830,57,Jacksonville Jaguars,JAC,DST,3500.0
831,831,44,Minnesota Vikings,MIN,DST,3400.0
832,832,48,New York Jets,NYJ,DST,3300.0
833,833,32,Atlanta Falcons,ATL,DST,3300.0
834,834,37,Detroit Lions,DET,DST,3200.0
835,835,56,Carolina Panthers,CAR,DST,3100.0
836,836,35,Dallas Cowboys,DAL,DST,3000.0
